ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Suspected arson,,ಅನುಮಾನಾಸ್ಪದ ಅಗ್ನಿಸ್ಪರ್ಶ,,,,,,,
,,Suspend,,1. ತೂಗಹಾಕು 2. ತಡೆಹಿಡಿ 3. ಅಮಾನತ್ತಿನಲ್ಲಿಡು,,,,,,,
,,Swivel pin,,ತಿರುಪುಕೊಂಡಿ ಮೊಳೆ; ತಿರುಪುಂಗುರ ಆಣಿ,,,,,,,
,,Synthetic,,1. ಸಂಯೋಜಿತ 2. ಕೃತಕ,,,,,,,
,,Tactical,,ಯುದ್ಧತಂತ್ರದ; ವ್ಯೂಹರಚನೆಯ,,,,,,,
,,Tactical exercises,,ಟ್ಯಾಕ್ಟಿಕಲ್‌ ಎಕ್ಸ್‌ರ್‌ಸೈಜಸ್‌; ಯುದ್ಧ- ತಂತ್ರದ ಅಭ್ಯಾಸಗಳು,,,,,,,
,,Tappet,,"ಟ್ಯಾಪೆಟ್‌; ವಿಚ್ಛಿನ್ನಚಾಲಕ; ಬಿಟ್ಟು ಬಿಟ್ಟು ಮತ್ತೊಂದಕ್ಕೆ ಚಲನೆ ಕೊಡುವಂತೆ ಯಾ ಮತ್ತೊಂದರಿಂದ ಚಲನೆ ಪಡೆಯುವಂತೆ, ಒಂದು ಯಂತ್ರಕ್ಕೆ ಅಳವಡಿಸಿರುವ ಸನ್ನೆ, ಚಾಚು, ಪಟ್ಟ ಮೊ.ವು",,,,,,,
,,Tar,,ಟಾರ್‌; ಡಾಂಬರೆಣ್ಣೆ,,,,,,,
,,Tarpaulin,,ಟಾರ್ಪಾಲಿನ್‌; ಟಾರುಗಪ್ಪಡ; ಟಾರು ಬಳಿದ ನೀರಿಳಿಯದ ಬಟ್ಟೆ,,,,,,,
,,Team work,,ಟೀಮ್‌ವರ್ಕ್‌; ತಂಡದ ಕೆಲಸ,,,,,,,
,,Technical knowledge,,ತಾಂತ್ರಿಕ ಜ್ಞಾನ,,,,,,,
,,Technical matter,,ತಾಂತ್ರಿಕ ವಿಷಯ,,,,,,,
,,Technical training,,ತಾಂತ್ರಿಕ ತರಬೇತಿ,,,,,,,
,,Telephone operator,,ಟಿಲಿಫೋನ್‌ ಆಪರೇಟರ್‌; ದೂರವಾಣಿ ಚಾಲಕ,,,,,,,
,,Temporary,,ಹಂಗಾಮಿ; ತಾತ್ಕಾಲಿಕ,,,,,,,
,,Temporary vacancy,,ಹಂಗಾಮಿ ಖಾಲಿಹುದ್ದೆ,,,,,,,
,,Test turn out,,ಟೆಸ್ಟ್‌ ಟರ್ನ್‌ ಔಟ್‌; ಪರೀಕ್ಷೆ ಮಾಡುವುದಕ್ಕಾಗಿ ಸಜ್ಜಾಗುವುದು,,,,,,,
,,Tetanus,,ಧನುರ್ವಾಯು,,,,,,,
,,Thermoplastic,,ಥರ್ಮೊಪ್ಲಾ ಸ್ಟಿಕ್‌; ಕಾಯಿಸಿದಾಗ ಮೆತ್ತಗಾಗುವ ಆರಿಸಿದಾಗ ಗಟ್ಟಿಯಾಗುವ ಒಂದು ರೀತಿಯ ಪ್ಲಾಸ್ಟಿಕ್ಕು,,,,,,,
,,Thermosetting plastic,,ಥರ್ಮೊಸೆಟ್ಟಿಂಗ್‌ ಪ್ಲಾಸ್ಟಿಕ್‌; ಕಾಯಿಸಿದಾಗ ಶಾಶ್ವತವಾಗಿ ಗಟ್ಟಿಯಾಗಿಯೇ ಉಳಿದು ಕೊಳ್ಳುವ ಒಂದು ರೀತಿಯ ಪ್ಲಾಸ್ಟಿಕ್ಕು,,,,,,,
,,Throttle,,ತ್ರಾಟಲ್‌: 1. (ಇಂಜಿನ್ನು ಆವಿ ಮೊ.ಗಳನ್ನು) ಕವಾಟದಿಂದ ನಿಯಂತ್ರಿಸು 2. (ಎಂಜಿನಿನಲ್ಲಿ ಆವಿ ಮೊ.ಗಳ) ಹರಿವನ್ನು ನಿಯಂತ್ರಿಸುವ ಕವಾಟ,,,,,,,
,,Tie rod,,ಟೈ ರಾಡ್‌; ಚುಕ್ಕಾಣಿ ವ್ಯೂಹದ ಜೋಡಣಾ ಸರಳು,,,,,,,
,,Time-bound increment,,ಕಾಲಬದ್ಧ ಬಡ್ತಿ,,,,,,,
,,Time scale (of pay),,ಕಾಲಿಕ ವೇತನ ಶ್ರೇಣಿ,,,,,,,
,,Timing chain,,ಟೈಮಿಂಗ್ ಚೈನ್‌; ಯಂತ್ರದೊಳಗೆ‌ ಕಾಲವನ್ನು ನಿಗದಿಪಡಿಸುವ ಸರಪಣಿ,,,,,,,
,,Tin cutter,,ಟನ್‌ಕಟರ್‌; ತಗಡು ಕತ್ತರಿಸುವ ಸಾಧನ,,,,,,,
,,Tie rod,,ಚುಕಾಣಿ ವ್ಯೂಹದ ಜೋಡಣಾ ಸರಳು,,,,,,,
,,Topography,,ಸ್ಥಳ ವಿವರಣೆ; ಸ್ಥಳ ಸ್ವರೂಪ/ಲಕ್ಷಣ,,,,,,,
,,Torque wrench dial gauge type,,ಡೈಯಲ್‌ ಗೇಜ್‌ (ಮಾಪನ ಸೂಚಕ ಫಲಕ) ಮಾದರಿಯ ತಿರುಚುಶಕ್ತಿ ತಿರುಚುಳಿ,,,,,,,
,,Total disbursement,,ಒಟ್ಟು ಬಟವಾಡೆ,,,,,,,
,,Tour programme,,ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ,,,,,,,
,,Towing device,,ಎಳೆಯುವ ಸಾಧನ / ಸಲಕರಣೆ,,,,,,,
,,Towing hook,,ಎಳೆಯುವ ಕೊಂಡಿ,,,,,,,
,,Towing rod,,ಟೋಯಿಂಗ್‌ ರಾಡ್‌; ಎಳೆಯುವ ಕಂಬಿ,,,,,,,
,,Toxic gas,,ವಿಷಾನಿಲ,,,,,,,
,,Trailer pump,,ಟ್ರೈಲರ್‌ ಪಂಪ್‌; ಹಿಂಬಾಲಕ ಬಂಡಿ ರೇಚಕ ಯಂತ್ರ,,,,,,,
,,Training,,ತರಬೇತಿ,,,,,,,
,,Training centre,,ತರಬೇತಿ ಕೇಂದ್ರ,,,,,,,
,,Transaction,,1. ವ್ಯವಹಾರ; ವಹಿವಾಟು 2. ನಿರ್ವಹಣೆ,,,,,,,
,,Transformer,,ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್‌; ವಿದ್ಯುತ್ಬರಿವರ್ತಕ,,,,,,,
,,Transportation,,ಸಾಗಾಣಿಕೆ; ರವಾನೆ,,,,,,,
,,Tread,,ಟ್ರೆಡ್‌; (ನೆಲವನ್ನು ಅಥವಾ ಕಂಬಿಯನ್ನು ಸೋಕುವ) ಚಕ್ರದ / ಟೈರಿನ ಭಾಗ,,,,,,,
,,Triplicate,,ತ್ರಿಪ್ರತಿ; ಮೂರು ಪ್ರತಿಗಳು,,,,,,,
,,Tuberculosis,,ಕ್ಷಯರೋಗ,,,,,,,
,,Tubular box spanner,,ಟ್ಯೂಬುಲರ್‌ ಬಾಕ್ಸ್‌ ಸ್ಟಾನರ್‌; ಕೊಳವೆಯಾಕಾರದ ಪೆಟ್ಟಿಗೆಯ ಬಿಲ್ಮುಡಿಕೆ,,,,,,,
,,Tug of war,,ಹಗ್ಗ ಎಳೆಯುವ ಸ್ಪರ್ಧೆ,,,,,,,
,,Twin tyres,,ಜೋಡಿ ಚಕ್ರಗಳು,,,,,,,
,,Type of appliances,,ಸಾಧನಗಳ ಮಾದರಿ,,,,,,,
,,Type of tools,,ಉಪಕರಣಗಳ ಮಾದರಿ,,,,,,,
,,Typhoid,,ಟೈಫಾಯ್ಡ್‌; ವಿಷಮ ಶೀತ ಜ್ಜರ,,,,,,,
,,Tyre pressure,,ಟೈರ್‌ ಪ್ರಶರ್‌ / ಚಕ್ರದ ರಬ್ಬರ್‌ ಪಟ್ಟಿಯ ಒತ್ತಡ,,,,,,,
,,Underground‌ cable,,ಅಂಡರ್‌ಗ್ರೌಂಡ್‌ ಕೇಬಲ್‌; ನೆಲದಡಿ ತಂತಿ ಹೊರಜಿ,,,,,,,
,,Utilization,,ಬಳಕೆ; ಉಪಯೋಗ,,,,,,,
,,Valency,,"ಸಂಯೋಗ, ಸಾಮರ್ಥ್ಯ",,,,,,,
,,Vapour,,ಆವಿ; ಬಾಷ್ಪ,,,,,,,
,,Vapour density,,ಆವಿಸಾಂದ್ರತೆ,,,,,,,
,,Vaporizing liquid,,ಆವಿಯಾಗಬಲ್ಲ ದ್ರವ,,,,,,,
,,Vapour pressure,,ಆವಿಯೊತ್ತಡ,,,,,,,
,,Varnish,,ವಾರ್ನಿಶ್‌: 1. ಮೆರುಗೆಣ್ಣೆ ಬಳಿ; ಮೆರುಗುಕೊಡು 2. ಮೆರುಗೆಣ್ಣೆ,,,,,,,
,,Vinegar,,"ವಿನೆಗರ್‌; ದ್ರಾಕ್ಷಾಮದ್ಯ, ಸೇಬುಮದ್ಯ ಮೊ.ಗಳಿಂದ ತೆಗೆದ ಹುಳಿನೀರು",,,,,,,
,,Viscosity,,1. ಅಂಟುಗುಣ; ಜಿಗುಟು 2. (ಭೌ.ವಿ) ಪ್ರವಾಹನಿರೋಧಕತೆ,,,,,,,
,,Volatile,,ಬೇಗ ಆವಿಯಾಗುವ,,,,,,,
,,Waiting charge,,"ವೆಯ್ದಿಂಗ್‌ ಚಾರ್ಜ್‌; ಪ್ರತೀಕ್ಷಾ ವೆಚ್ಚ; (ವಾಹನ, ಮೊ.ವನ್ನು) ಕಾಯಿಸಿದ್ದಕ್ಕಾಗಿ ಕೊಡುವ ಶುಲ್ಕ",,,,,,,
,,Waiting period,,ಪ್ರತೀಕ್ಷಾ ಅವಧಿ; ಕಾದಿರುವ ಸಮಯ,,,,,,,
,,Warehouse and storage,,ಉಗ್ರಾಣ ಮತ್ತು ದಾಸ್ತಾನು ಕೇಂದ್ರ,,,,,,,
,,Washer,,"ವಾಶರ್‌; ಬಿಗಿಬಿಲ್ಲೆ; (ಹಿಡಿಕೆ,ತಿರುಪು ಮೊಳೆ, ಬಂಧನಿ,ಮೊ.ವುಗಳಿಗೆ ಬಿಗಿ ಬರುವುದಕ್ಕಾಗಿ ಹಾಕುವ) ಚಪ್ಪಟೆ ಉಂಗುರ",,,,,,,
,,Wasteful expenditure,,ದುಂದುವೆಚ್ಚ,,,,,,,
,,Waste oil,,ನಿರುಪಯುಕ್ತ ಶೈಲ; ಬಳಕೆಗೆ ಬಾರದ ಎಣ್ಣೆ,,,,,,,
,,Watch period,,1. ಪಹರೆ / ಕಾವಲು ಅವಧಿ 2. ನಿಗಾವಣೆ ಅವಧಿ,,,,,,,
,,Watch room,,1. ಪಹರೆ / ಕಾವಲು ಕೊಠಡಿ 2. ದೂರವಾಣಿ ಕೊಠಡಿ,,,,,,,
,,Watch room procedure,,1. ಕಾವಲು ಕೊಠಡಿಯ ನಿಯಮ 2. ದೂರವಾಣಿ ಕೊಠಡಿಯ ನಿಯಮ,,,,,,,
,,Water absorbent materials,,ನೀರು ಹೀರಿಕೊಳ್ಳುವ ವಸ್ತುಗಳು; ನೀರು ಹೀರುವ ಗುಣವುಳ್ಳ ಸಾಮಗ್ರಿಗಳು,,,,,,,
,,Water bag,,ನೀರು ತುಂಬುವ ಚೀಲ; ಮಿಲಿಟರಿ ಮೊ.ಗಳಲ್ಲಿ ಬಳಸುವ ನೀರಿನ ಚೀಲ,,,,,,,
,,Water hammer,,ನೀರುಸುತ್ತಿಗೆ; ನಲ್ಲಿಯಲ್ಲಿ ತಿರುಪನ್ನು ತಟ್ಟನೆ ಬಂದು ಮಾಡಿದಾಗ ಯಾ ಆವಿ ಕೊಳವೆಯಲ್ಲಿ ನೀರಾವಿಯನ್ನು ಪ್ರವೇಶಗೊಳಿಸಿದಾಗ ಉಂಟಾಗುವ ನೀರ ಪಟ್ಟು,,,,,,,
,,Water jel,,ವಾಟರ್‌ಜೆಲ್‌; ಔಷಧಿಯುಕ್ತ ಅಂಟು ಜಲದಲ್ಲಿ ನೆನಸಿದ ತೆಳುವಾದ ಬಟ್ಟೆ,,,,,,,
,,Water lorry,,ವಾಟರ್‌ಲಾರಿ; ನೀರಿನಲಾರಿ; ನೀರನ್ನು ಕೊಂಡೊಯ್ಯುವ ವಾಹನ,,,,,,,
,,Water problem,,ನೀರಿನ ಸಮಸ್ಯೆ,,,,,,,
,,Water proof,,ವಾಟರ್‌ಪ್ರೂಫ್‌; ನೀರುತೂರದ; ನೀರುಹೀರದ,,,,,,,
,,Water pump repair-kit,,ನೀರು ಪಂಪನ್ನು ದುರಸ್ತಿ ಮಾಡುವ ಉಪಕರಣಗಳ ಚೀಲ,,,,,,,
,,Water relay,,ವಾಟರ್‌ ರಿಲೆ; ನೀರನ್ನು ಹಲವು ಪಂಪುಗಳ ಯಾ ವ್ಯಕ್ತಿಗಳ ಮೂಲಕ ನೀರಿರುವ ಜಾಗದಿಂದ ಅಗ್ನಿಅಪಘಾತ ಸ್ಥಳಕ್ಕೆ ಸಾಗಿಸುವುದು,,,,,,,
,,Water source,,"ಜಲಮೂಲ; ನೀರು ದೊರೆಯುವ (ಬಾವಿ, ಕೆರೆ, ಕುಂಟಿ, ಮೊ.) ಸ್ಥಳ",,,,,,,
,,Water tank,,ನೀರಿನ ತೊಟ್ಟಿ ನೀರನ್ನು ಸಂಗ್ರಹಿಸಿಡುವ ತೊಟ್ಟಿ,,,,,,,
,,Web belt,,ವೆಬ್‌ ಬೆಲ್ಟ್‌ ; ನೆಯ್ದ ಸೊಂಟಪಟ್ಟಿ,,,,,,,
,,Web pouch,,ವೆಬ್‌ಪಾಚ್‌; ನೆಯ್ದ ಸಣ್ಣ ಚೀಲ,,,,,,,
,,Weekly diary,,ವಾರದ ದಿನಚರಿ,,,,,,,
,,Weekly routine,,ವಾರದ ಮಾಮೂಲಿ ಕೆಲಸ,,,,,,,
,,Weekly trip sheet,,ಸಾಪ್ತಾಹಿಕ ಸಂಚಾರ ಪಟ್ಟಿ (ವಾಹನಗಳ) ವಾರಾಂತ್ಯದ ಸಂಚಾರ ಪಟ್ಟಿ,,,,,,,
,,Weight lifting,,ಭಾರ ಎತ್ತುವುದು,,,,,,,
,,Welder-cum-tinsmith,,ಬೆಸುಗೆ ಹಾಕುವವ ಹಾಗೂ ಕಲಾಯಿಗಾರ; ಬೆಸುಗೆ ಹಾಕುವವ ಹಾಗೂ ತವರದ ಕೆಲಸದವನು,,,,,,,
,,Wet-drill,,ವೆಟ್‌ಡ್ರಿಲ್‌; ಒದ್ದೆಯ ಕವಾಯತು,,,,,,,
,,Wel-riser,,ವೆಟ್‌-ರೈಜರ್‌; ನೀರು ಏರುಕೊಳವೆ,,,,,,,
,,Wheel bearing,,ವೀಲ್‌ಬೇರಿಂಗ್‌; ಚಕ್ರದ ಘರ್ಷಣೆ ತಡೆದುಕೊಳ್ಳುವ ಭಾಗ,,,,,,,
,,Wheel nuts,,ವೀಲ್‌ನಟ್ಸ್‌; ಚಕ್ರದ ಒಳ ತಿರುಪುಗಟ್ಟಗಳು,,,,,,,
,,Winch,,ವಿಂಚ್‌; ಎತ್ತುಯಂತ್ರ,,,,,,,
,,Winding mechanism,,ಸುರುಳಿಸುತ್ತಿ ಎತ್ತುವ ಯಾ ಎಳೆಯುವ ಸಾಧನ,,,,,,,
,,Wiper,,ವೈಪರ್‌; (ವಾಹನ ಮುಂಭಾಗದ ಗಾಜಿನ) ನೀರೊರೆಸುವ ಸಾಧನ,,,,,,,
,,Wire cutter,,ವೈರ್‌ ಕಟರ್‌; ತಂತಿಕತ್ತರಿ; ತಂತಿ ಕತ್ತರಿಸುವ ಸಾಧನ,,,,,,,
,,Wire gauge,,ವೈರ್‌ಗೇಜ್‌; ತಂತಿಮಾಪನ ಉಪಕರಣ; ತಂತಿ ಲೋಹದ ತಗಡುಗಳ ದಪ್ಪವನ್ನು ಅಳೆಯುವ ಸಾಧನ,,,,,,,
,,Wireless set,,ವೈರ್‌ಲೆಸ್‌ ಸೆಟ್‌; ನಿಸ್ತಂತು ಉಪಕರಣ,,,,,,,
,,Wire mesh,,ವೈರ್‌ಮೆಶ್‌; ತಂತಿಜಾಲರಿ,,,,,,,
,,Witness,,1. ನೋಡು; ವೀಕ್ಷಿಸು 2. ಸಾಕ್ಷಿದಾರ,,,,,,,
,,Word of command,,ವರ್ಡ್‌ಆಫ್‌ ಕಮಾಂಡ್‌:(ಸಿಪಾಯಿ ಮೊ.ರಿಗೆ ಕವಾಯಿತಿನಲ್ಲಿ ಕೊಡುವ) ಆಜ್ಞೆಯ ಮಾತು; ಆದೇಶದ ನುಡಿ,,,,,,,
,,Working dress,,ಕೆಲಸದ ಉಡುಪು; ಕೆಲಸದ ಮೇಲಿದ್ದಾಗ ಧರಿಸುವ ವಸ್ತ್ರ,,,,,,,
,,Workshop,,ಕಾರ್ಯಾಗಾರ,,,,,,,
,,Written explanation,,ಲಿಖಿತ ವಿವರಣೆ/ಸ್ಪಷ್ಟೀಕರಣ,,,,,,,
,,Xerox,,ಜೆರಾಕ್ಸ್‌ ; ನೆರಳಚ್ಚು,,,,,,,
,,X-ray,,ಎಕ್ಸ್- ರೇ; ಕ್ಷ - ಕಿರಣ,,,,,,,
,,Yard,,"1. ಗಜ 2.ಪ್ರಾಂಗಣ, ಅಂಗಳ",,,,,,,
,,Yield,,ಇಳುವರಿ ; ಉತ್ಪತ್ತಿ,,,,,,,
,,Zeal,,ಉತ್ಸಾಹ; ಶ್ರದ್ಧೆ; ಹುರುಪು,,,,,,,
,,Zero,,ಸೊನ್ನೆ; ಶೂನ್ಯ,,,,,,,
,,Zinc bucket,,ಜಿಂಕ್‌ ಬಕೆಟ್‌; ಸತು ಲೇಪಿತ ಲೋಹದ ಬಕೆಟ್ಟು,,,,,,,
,,Zinc plate,,ಜಿಂಕ್‌ಪ್ಲೇಟ್‌; ಸತುಲೇಪಿತ ಶಟ್ಟಿ,,,,,,,
,,Zinc sheet,,ಜಿಂಕ್‌ಷೀಟ್‌; ಸತುಲೇಪಿತ ತಗಡು,,,,,,,
,,Zone,,ವಲಯ; ಮಂಡಲ,,,,,,,
,,Zones of combustion,,ದಹನ ವಲಯಗಳು,,,,,,,
