ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Obsolete,,"ಬಳಕೆಯಿಲ್ಲದ, ಹಳತಾದ ; ತೊಡೆದುಹಾಕಿದ",,,,,,,
,,Octavo,,ಅಷ್ಟ ಪತ್ರ,,,,,,,
,,Official catalogue,,ಅಧಿಕೃತ ವಿವರಣ ಪಟ್ಟಿ,,,,,,,
,,Offset,,ಆಫ್ ಸೆಟ್ ಮುದ್ರಣ,,,,,,,
,,Oilcloth,,ಮೇಣಗಪ್ಪಟ,,,,,,,
,,Oilpaper,,ಎಣ್ಣೆ ಕಾಗದ,,,,,,,
,,Oilstone,,ಮಸೆಗಲ್ಲು,,,,,,,
,,Oleography,,ತೈಲವರ್ಣ ಮುದ್ರಣ,,,,,,,
,,Onion Skin,,ತೆಳು ಕಾಗದ,,,,,,,
,,Ooze,,(ಚರ್ಮಹದ ಮಾಡಲು ಉಪಯೋಗಿಸುವ ಓಕ್ ಮರದ ತೊಗಟೆ ನೆನೆಸಿದ) ಉನಿ ನೀರು,,,,,,,
,,Opacity,,ಅಪಾರದರ್ಶಕತೆ,,,,,,,
,,Opaque,,ಅಪಾರದರ್ಶಕ,,,,,,,
,,Open period,,ಮುಕ್ತ ಕಾಲಾವಧಿ,,,,,,,
,,Open-reel,,ತೆರಪು ಸುರುಳಿ,,,,,,,
,,Optical motion Picture,,ದೃಕ್ ಚಲನಚಿತ್ರ,,,,,,,
,,Optical photo-copying device,,ದೃಕ್ ಛಾಯಾ ಪ್ರತಿರೂಪಣ ಸಾಧನ,,,,,,,
,,Optical stencil card,,ದೃಕ್ ಕೊರೆಯಚ್ಚು ಕಾರ್ಡು,,,,,,,
,,Optimum,,ಅನುಕೂಲತೆಯ,,,,,,,
,,Oral archives,,ಮೌಖಿಕ ಪತ್ರಾಗಾರ,,,,,,,
,,Organic solvents,,ಜೈವಿಕ ದ್ರಾವಕಗಳು,,,,,,,
,,Organisation,,ಸಂಘಟನೆ ; ಸಂಸ್ಥೆ,,,,,,,
,,Original,,"ಮೂಲ, ಅಸಲು",,,,,,,
,,Orthography,,ಸಂಪ್ರದಾಯಬದ್ಧ ಅಕ್ಷರ ಸಂಯೋಜನೆ,,,,,,,
,,Outline,,ರೂಪರೇಷೆ,,,,,,,
,,Oval seal,,ಅಂಡಾಕಾರ ಮುದ್ರೆ,,,,,,,
,,Over print,,ಅತಿ ಮುದ್ರಣ,,,,,,,
,,Over shadowing,,ನಿಸ್ತೇಜ ಮಾಡುವುದು,,,,,,,
,,Oxidation,,ಆಮ್ಲಜನಕ ಸಂಯೋಜನೆ,,,,,,,
,,Pad,,"ಒತ್ತಿಗೆ, ಮೆತ್ತೆ",,,,,,,
,,Pagination,,ಪುಟ ಸಂಖ್ಯೆ ಹಾಕುವುದು,,,,,,,
,,Palaeography,,ಪ್ರಾಚೀನ ಲಿಪಿ ಶಾಸ್ತ್ರ,,,,,,,
,,Palimpsest,,ಅಳಿಸಿ ಬರೆದ ಚರ್ಮಕಾಗದ,,,,,,,
,,Pallet,,ತಟ್ಟು ಹಲಗೆ,,,,,,,
,,Palm brush,,ತಾಳೆಗರಿ ಬ್ರಷ್ಟ,,,,,,,
,,Palm leaf,,ತಾಳಗರಿ,,,,,,,
,,Pamphlet,,ಲಘು ಪುಸ್ತಕ,,,,,,,
,,Panchromatic,,ಸರ್ವವರ್ಣಗ್ರಾಹಿ,,,,,,,
,,Panorama,,ಚಿತ್ರ ಸರಣಿ,,,,,,,
,,Pantograph,,"ಪ್ಯಾಂಟೋಗ್ರಾಫ್, ಯಾವ ಪ್ರಮಾಣದಲ್ಲಾದರೂ ನಕಲು ಮಾಡುವ ಸಲಕರಣೆ",,,,,,,
,,Paperback,,ಪತ್ರಾವರ್ಣ ಪುಸ್ತಕ,,,,,,,
,,Paper document,,ಕಾಗದ ದಸ್ತಾವೇಜು,,,,,,,
,,Paper finisher,,ಕಾಗದ ಮೆರುಗು ಯಂತ್ರ,,,,,,,
,,Paper scroll,,ಕಾಗದ ಸುರುಳಿ ಗ್ರಂಥ,,,,,,,
,,Paper stainer,,ಕಾಗದ ಬಣ್ಣಗಾರ,,,,,,,
,,Paper weight,,"ಪೇಪರ್ ವೇಟ್, ಕಾಗದ ಭಾರಕ",,,,,,,
,,Papyrograph,,"ಪಪೈರೋಗ್ರಾಫ್, ಕಾಗದದಲ್ಲಿ ಅಕ್ಷರಗಳನ್ನು ಕೊರೆದು ಅದರಿಂದ ದಸ್ತಾವೇಜುಗಳ ಪ್ರತಿಗಳನೆತ್ತುವ ಸಲಕರಣೆ",,,,,,,
,,Papyrology,,ಪಪೈರಾಲಜಿ; ಜಂಬು ಕಾಗದದ ಮೇಲಿನ ಪ್ರಾಚೀನ ದಸ್ತಾವೇಜು ಹಾಗೂ ಸಾಹಿತ್ಯಕ ಹಸ್ತ ಪ್ರತಿಗಳ ಅಧ್ಯಯನ,,,,,,,
,,Papyrotype,,"ಪಪೈರೋ ವಿಧಾನ, ಚಿತ್ರ ಮೊದಲಾದುವುಗಳನ್ನು ಕಾಗದದಿಂದ ಸತು ತಗಡು ಮೊದಲಾದವುಗಳಿಗೆ ವರ್ಗಾಯಿಸಿ ಪ್ರತಿಯೆತ್ತುವ ವಿಧಾನ",,,,,,,
,,Papyrus,,"ಪಪೈರಸ್, ಜಂಬುಕಾಗದ",,,,,,,
,,Para-dichlorobenzene,,ಪಾರ-ಡೈಕ್ಲೋರೋಬೆನ್ ಸೀನ್ ಒಂದು ರಾಸಾಯನಿಕ,,,,,,,
,,Parallel arrangement,,ಸಮಾನಾಂತರ ಜೋಡಣೆ,,,,,,,
,,Parchment,,ಚರ್ಮ ಕಾಗದ; ಚರ್ಮ ಕಾಗದ ದಾಖಲೆ,,,,,,,
,,Pare,,ಕತ್ತರಿಸು; ಹೆರೆ,,,,,,,
,,Paris green,,ಒಂದು ಪ್ಯಾರಿಸ್ ಗ್ರೀನ್. ವರ್ಣ ದ್ರವ್ಯವಾಗಿಯೂ ಕ್ರಿಮಿನಾಶಕವಾಗಿಯೂ ಉಪಯೋಗಿಸುವ ಒಂದು ರಾಸಾಯನಿಕ ವಿಷವಸ್ತು,,,,,,,
,,Parochial Records,,ಪ್ರಾಂತೀಯ ದಾಖಲೆಗಳು,,,,,,,
,,Particle,,ಕಣ,,,,,,,
,,Paste,,"ಪೇಸ್ಟು, ಅಂಟು, ಸರಿ",,,,,,,
,,Patent,,ಏಕಸ್ವಾಮ್ಯ,,,,,,,
,,Patina,,ಕಿಲುಬು,,,,,,,
,,Patterns Board,,ಮಾದರಿಗಳ ರಟ್ಟು,,,,,,,
,,Peacock roll binding,,ಅಲಂಕಾರಿಕ ಸುರುಳಿ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Pebbling,,ಒರಟು ಮೆರುಗು,,,,,,,
,,Peephole card,,ಇಣಕುರಂಧ್ರ ಕಾರ್ಡು,,,,,,,
,,Performance budget,,ನಿರ್ವಹಣಾ ಆಯವ್ಯಯ,,,,,,,
,,Periodical,,ನಿಯತಕಾಲಿಕೆ,,,,,,,
,,Period of preservation,,ಸಂರಕ್ಷಣಾ ಅವಧಿ,,,,,,,
,,Permanence,,"ಶಾಶ್ವತತೆ, ಸ್ಥಿರತೆ",,,,,,,
,,Permanent damage,,ಶಾಶ್ವತ ಹಾನಿ,,,,,,,
,,Permanent value,,ಶಾಶ್ವತ ಮೌಲ್ಯ,,,,,,,
,,Personal,,ವ್ಯಕ್ತಿಗತ ; ವೈಯಕ್ತಿಕ,,,,,,,
,,Personal papers,,ವೈಯಕ್ತಿಕ ಕಾಗದ ಪತ್ರಗಳು,,,,,,,
,,Perusal,,ಅವಗಾಹನೆ,,,,,,,
,,Petrograph,,"ಶಿಲಾಶಾಸನ, ಶಿಲಾಲಿಪಿ",,,,,,,
,,Phenol,,ಫಿನಾಲು,,,,,,,
,,Phonograph/ Gramophone,,"ಫೋನೋಗ್ರಾಫ್, ಗ್ರಾಮಫೋನ್ ; ಧ್ವನಿಲೇಖನ",,,,,,,
,,Phone Tape/ Audio Tape,,ಫೋನೋಟೇಪು / ಆಡಿಯೋಟೇಪು ಧ್ವನಿಮುದ್ರಿತ ಟೇಪು,,,,,,,
,,Photo,,ಫೋಟೋ ; ಪ್ರಕಾಶ ; ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Phenotype,,ಧ್ವನ್ಯಕ್ಷರ,,,,,,,
,,Photo archives,,ಛಾಯಾಚಿತ್ರ ಪತ್ರಾಗಾರ,,,,,,,
,,Photo charger,,"ಫೋಟೋ ಚಾರ್ಜರ್‌, ಸೂಕ್ಷ್ಮ ಮೇಲೆ ಪುಸ್ತಕಗಳ ಪುಸ್ತಕಗಳ ಸಾಲನ್ನು ದಾಖಲಿಸುವ ವಿದ್ಯುತ್ ಯಂತ್ರ",,,,,,,
,,Photochromy,,ಛಾಯಾ ವರ್ಣಚಿತ್ರ ಕಲೆ,,,,,,,
,,Photochromic Micro Image System-PCMI,,ಛಾಯಾ ವರ್ಣಚಿತ್ರದ ಸೂಕ್ಷ್ಮ ಪ್ರತಿಬಿಂಬ ಪದ್ಧತಿ,,,,,,,
,,Photocopy,,ಛಾಯಾಚಿತ್ರ ಪ್ರತಿ,,,,,,,
,,Photo-electrostatic reproduction,,ಛಾಯಾ ಸ್ಥಾಯೀ ವಿದ್ಯುತ್ ಪ್ರತಿರೂಪಣ,,,,,,,
,,Photo-engraving,,ಛಾಯಾ ಚಿತ್ರ ಕೆತ್ತನೆ,,,,,,,
,,Photo-gelatine process,,"ಛಾಯಾಚಿತ್ರ, ಜೆಲೆಟಿನ್ ವಿಧಾನ",,,,,,,
,,Photoglyph,,ಕಾಂತಿ ಕ್ರಿಯಾರಚಿತ ನಕ್ಷಾಫಲಕ,,,,,,,
,,Photograph,,ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Photo lithography,,ಛಾಯಾಚಿತ್ರ ಶಿಲಾ ಮುದ್ರಣ,,,,,,,
,,Photomacrograph,,"ಫೋಟೊ ಮ್ಯಾಕ್ರೋಗ್ರಾಫ್, ಮೂಲ ಛಾಯಾ ಚಿತ್ರಕ್ಕಿಂತ ವಿಸ್ತೃತವಾಗಿ ಪ್ರತಿಬಿಂಬಿಸಿದ ಛಾಯಾ ಚಿತ್ರ",,,,,,,
,,Photometer,,ಪ್ರಕಾಶ ಮಾಪಕ,,,,,,,
,,Photomicrograph,,ಸೂಕ್ಷ್ಮ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Photo negative,,ಛಾಯಾಚಿತ್ರದ ವಿಷಯ ರೂಪ,,,,,,,
,,Photosensitive material,,ಫೋಟೋ ಸೂಕ್ಷ್ಮಗ್ರಾಹಿ ಸಾಮಗ್ರಿ,,,,,,,
,,Photo-stabilisation,,ಫೋಟೋ ಸ್ಥಿರೀಕರಣ,,,,,,,
,,Photostat,,ಫೋಟೋ ಪ್ರತಿ ಯಂತ್ರ ಫೋಟೋಪ್ರತಿ,,,,,,,
,,Photostat camera,,ಫೋಟೋಸ್ಟ್ಯಾಟ್ ಕ್ಯಾಮರಾ,,,,,,,
,,Photo type,,ಫೋಟೋ ಮುದ್ರಣ ಫಲಕ,,,,,,,
,,Photo zincography,,ಸತುಫಲಕದ ಮೇಲೆ ಛಾಯಾಚಿತ್ರ ರಚನೆ,,,,,,,
,,Photogravure,,ಪ್ರಕಾಶ ಕೆತ್ತನೆಯ ಚಿತ್ರ,,,,,,,
,,Pictography,,ಚಿತ್ರಲಿಪಿ ಶಾಸ್ತ್ರ,,,,,,,
,,Pictorial,,ಸಚಿತ್ರ,,,,,,,
,,Picture gallery,,ಚಿತ್ರ ಸಂಗ್ರಹ,,,,,,,
,,Pigeon-hole,,(ಆಲಮಾರಿನ) ಗೂಡು,,,,,,,
,,Pigment,,ವರ್ಣದ್ರವ್ಯ,,,,,,,
,,Pigskin,,ಹಂದಿ ಚರ್ಮ,,,,,,,
,,Pilferage,,ಕಳ್ಳತನ,,,,,,,
,,Piston,,ಆಡುಬೆಣೆ,,,,,,,
,,Place Index,,ಸ್ಥಳ ಸೂಚಿ,,,,,,,
,,Plane paper copier,,ಪ್ರತಿರೂಪಣ ಯಂತ್ರ,,,,,,,
,,Plan,,ನಕ್ಷೆ,,,,,,,
,,Planetary,,ಗ್ರಹಗಳ,,,,,,,
,,Planetary camera,,"ಪ್ಲಾನೇಟರಿ ಕ್ಯಾಮರಾ, ದಸ್ತಾವೇಜನ್ನು ಪ್ರತಿಮಾಡಿ ಒಡ್ಡುವಿಕೆಯ ಸಮಯದಲ್ಲಿ ಛಾಯಾ ಚಿತ್ರಗಳು ಸ್ಥಿರವಾಗಿರುವಂತೆ ಛಾಯಾಪ್ರತಿ ಮಾಡಲು ಉಪಯೋಗಿಸುವ ಛಾಯಾಗ್ರಾಹಿ",,,,,,,
,,Planning,,ಯೋಜನೆ,,,,,,,
,,Plan paper,,ನಕ್ಷಾಕಾಗದ,,,,,,,
,,Plan printing,,ನಕ್ಷಾ ಮುದ್ರಣ,,,,,,,
,,Plastic binding,,ಪ್ಲಾಸ್ಟಿಕ್ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Plate,,ಫಲಕ,,,,,,,
,,Plate mark,,ಫಲಕ ಗುರುತು,,,,,,,
,,Plate paper,,ಫಲಕ ರಟ್ಟು,,,,,,,
,,Plough,,ಅಂಚು ಕತ್ತರಿಸುವ ಸಲಕರಣೆ,,,,,,,
,,Pocket edition,,ಜೇಬಿನ ಆವೃತ್ತಿ,,,,,,,
,,Pocket Notation,,ಕಿರು ಅಂಕನ ಪದ್ಧತಿ,,,,,,,
,,Pointed seals,,ಚೂಪು ಮುದ್ರೆ,,,,,,,
,,Pointille,,(ರಟ್ಟುಗಾರಿಕೆಯಲ್ಲಿ) ಒಂದು ತರಹ ಚಿನ್ನದ ಅಲಂಕಾರ,,,,,,,
,,Polluted,,ಮಲಿನವಾದ,,,,,,,
,,Polyester encapsulation,,ಪಾಲಿಯೆಸ್ಟರ್ ಕೋಶೀಕರಣ,,,,,,,
,,Polyethylene film,,ಪಾಲಿಥಿಲೀನ್ ಫಿಲ್ಮು,,,,,,,
,,Polygraph,,ಪ್ರತಿಗಳನ್ನೆತ್ತುವ ಸಲಕರಣೆ,,,,,,,
,,Polyness,,"ಆನೇಕತೆ, ಬಹುತ್ವ",,,,,,,
,,Polysemia,,"ಪಾಲಿಸೀಮಿಯಾ, ದಸ್ತಾವೇಜಿನಲ್ಲಿ ಗಮನಾರ್ಹ ಪದದ ಬಳಕೆಯ ಬಗ್ಗೆ ಸೂಚಿಯಂತ್ರಕ್ಕೆ ಸೂಚನೆಗಳನ್ನು ನೀಡುವ ಅವಕಾಶ",,,,,,,
,,Poor original,,ನ್ಯೂನ ಮೂಲಪ್ರತಿ,,,,,,,
,,Popular edition,,ಜನಪ್ರಿಯ ಆವೃತ್ತಿ,,,,,,,
,,Portrait,,ಚಿತ್ರ; ಪ್ರತಿಕೃತಿ,,,,,,,
,,Positive copy,,ಸಹಜ ಪ್ರತಿ,,,,,,,
,,Positive microfilm,,ಸಹಜ ಸೂಕ್ಷ್ಮ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Positive printer,,ಸಹಜ ಛಾಯಾಚಿತ್ರ ಮುದ್ರಣ ಯಂತ್ರ,,,,,,,
,,Positive process,,ಸಹಜ ಛಾಯಾಚಿತ್ರ ವಿಧಾನ,,,,,,,
,,Post coordinate indexing system,,ಸಮನ್ವಯೋತ್ತರ ಸೂಚೀ ಪದ್ಧತಿ,,,,,,,
,,Post filming care,,ಛಾಯಾಚಿತ್ರಣೋತ್ತರ ಎಚ್ಚರಿಕೆ,,,,,,,
,,Postlip lamination tissue,,ನಕಾಸೆ ಚಿತ್ರ ಮೊದಲಾದವುಗಳನ್ನು ರಟ್ಟು ಕಟ್ಟುವಾಗ ಅನಂತರದಲ್ಲಿ ಸೇರಿಸುವ ಪ್ಲಾಸ್ಟಿಕ್ ಹೊದಿಕೆ ಟಿಶ್ಯೂ (ಕಾಗದ),,,,,,,
,,Pott,,"ಪಾಟ್ ಪೇಪರ್, ಒಂದು ಅಳತೆ ಕಾಗದ",,,,,,,
,,Pomace,,"ರೇಜು, ಕಾಗದ ಮೊದಲಾದವುಗಳ ಮೇಲೆ ಮಸಿ ಹರಡಿಕೊಳ್ಳದಂತೆ ಹಾಕುವ ನಯವಾದ ಡಿ",,,,,,,
,,Practicle,,ಶೋಧನೆಯ ಮೇರೆಗೆ ಮರು ಪಡೆದ ಉಪಯುಕ್ತ ದಸ್ತಾವೇಜುಗಳ ಪ್ರಮಾಣ,,,,,,,
,,Precision Ratio,,ನಿಷ್ಕೃಷ್ಟ ಪ್ರಮಾಣ,,,,,,,
,,Preliminary,,ಆರಂಭಿಕ,,,,,,,
,,Pre-repair,,ದುರಸ್ತಿ ಪೂರ್ವ,,,,,,,
,,Preservation,,ಸಂರಕ್ಷಣೆ,,,,,,,
,,Preservative materials,,ಸಂರಕ್ಷಣೆಯ ಸಾಮಗ್ರಿಗಳು,,,,,,,
,,Preservative steps,,ಸಂರಕ್ಷಣಾ ಕ್ರಮಗಳು,,,,,,,
,,Press cuttings,,ಪತ್ರಿಕಾ ಭಾಗಗಳು,,,,,,,
,,Presser,,ಒತ್ತುಯಂತ್ರ,,,,,,,
,,Pressing boards,,ಒತ್ತು ರಟ್ಟುಗಳು / ಫಲಕಗಳು,,,,,,,
,,Press mark,,ಪುಸ್ತಕದ ಸ್ಥಾನ ನಿರ್ದೇಶನ ಗುರುತು,,,,,,,
,,Press stud,,ಮುದ್ರಣ ಯಂತ್ರದ ಗುಬುಟು / ರಿಬೆಟ್ ಮೊಳೆ,,,,,,,
,,Pressure gauge,,ಒತ್ತಡ ಮಾಪಕ,,,,,,,
,,Preventive measures,,ಪ್ರತಿಬಂಧಕ ಕ್ರಮಗಳು,,,,,,,
,,Priced publications,,ಬೆಲೆಕಟ್ಟಿದ ಪ್ರಕಟಣೆಗಳು,,,,,,,
,,Primary binding,,ಪ್ರಾಥಮಿಕ ರಟ್ಟಾಗಾರಿಕೆ,,,,,,,
,,Principles,,"ಸೂತ್ರಗಳು, ತತ್ವಗಳು",,,,,,,
,,Print,,"ಮುದ್ರಣ, ಛಾಯಾಚಿತ್ರ ಮುದ್ರಿತ ಪ್ರತಿ",,,,,,,
,,Print drier,,ಛಾಯಾಚಿತ್ರ ಮುದ್ರಿತ ಪ್ರತಿ ಒದಗಿಸುವ ಯಂತ್ರ,,,,,,,
,,Printed records,,ಮುದ್ರಿತ ದಾಖಲೆಗಳು,,,,,,,
,,Print film,,ಮುದ್ರಣದ ಫಿಲ್ಮು,,,,,,,
,,Print room,,ಪ್ರತಿಗಳ ಸಂಗ್ರಹ ಕೊಠಡಿ,,,,,,,
,,Printing ink,,ಮುದ್ರಣ ಮಸಿ,,,,,,,
,,Priority,,ಆದ್ಯತೆ,,,,,,,
,,Private archives,,ಖಾಸಗಿ ಪತ್ರಾಗಾರ,,,,,,,
,,Private collection,,ಖಾಸಗಿ ಸಂಗ್ರಹ,,,,,,,
,,Private papers,,ಖಾಸಗಿ ಕಾಗದಪತ್ರಗಳು,,,,,,,
,,Probate records,,ಪ್ರಮಾಣಿತ ಇಚ್ಛಾ ಪತ್ರ ದಾಖಲೆಗಳು,,,,,,,
,,Procedure,,"ಪ್ರಕ್ರಿಯೆ, ವಿಧಾನ",,,,,,,
,,Proceedings,,ನಡೆವಳಿಗಳು,,,,,,,
,,Process,,ಕಾರ್ಯವಿಧಾನ; ಸಂಸ್ಕರಣ,,,,,,,
,,Proces camera,,ಸಂಸ್ಕರಣ ಕ್ಯಾಮರಾ,,,,,,,
,,"Processor, automatic",,ಸ್ವಯಂಚಾಲನ ಸಂಸ್ಕರಣ ಯಂತ್ರ,,,,,,,
,,Profession,,ವೃತ್ತಿ,,,,,,,
,,Professional archivist,,ವೃತ್ತಿಪರ ಪತ್ರಪಾಲಕ,,,,,,,
,,Projection Print,,ಪ್ರಕ್ಷೇಪಣ ಛಾಯಾಚಿತ್ರ ಮುದ್ರಿತ ಪ್ರತಿ,,,,,,,
,,Project Report,,ನಿರ್ಮಾಣ ಯೋಜನಾ ವರದಿ,,,,,,,
,,Proof,,ಕರಡಚ್ಚು,,,,,,,
,,Proper environmental care,,ಯುಕ್ತ ಪರಿಸರದ ರಕ್ಷಣೆ,,,,,,,
,,Proper housing,,ಯುಕ್ತ ರಕ್ಷಣೆ,,,,,,,
,,Proper physical storage,,ಯುಕ್ತ ವಾಸ್ತವಿಕ ಸಂಗ್ರಹಣೆ,,,,,,,
,,Proper shelving,,ಯುಕ್ತ ಕಪಾಟು ಜೋಡಣೆ,,,,,,,
,,Proper treatment of records,,ದಾಖಲೆಗಳ ಸೂಕ್ತ ಸಂಸ್ಕರಣ,,,,,,,
,,Protection,,ರಕ್ಷಣೆ,,,,,,,
,,Protective shutters,,ರಕ್ಷಕ ಕಪಾಟಗಳು,,,,,,,
,,Provenance,,"ಮೂಲ, ಮೂಲಸ್ಥಾನ",,,,,,,
,,Publication,,"ದಾಖಲೆಗಳನ್ನು ಮಿಶ್ರಮಾಡಬಾರದೆನ್ನುವ ನಿಯಮ ಪ್ರಕಟಣೆ, ಪ್ರಕಾಶನ",,,,,,,
,,Publication Ledger Accounts,,"ಪ್ರಕಾಶನ, ಖಾತಾಲೆಕ್ಕ",,,,,,,
,,Public document,,ಸಾರ್ವಜನಿಕ ದಸ್ತಾವೇಜು,,,,,,,
,,Publicity,,ಪ್ರಚಾರ,,,,,,,
,,Public record office PRO,,ಸಾರ್ವಜನಿಕ ದಾಖಲೆ ಕಛೇರಿ,,,,,,,
,,Public records,,ಸಾರ್ವಜನಿಕ ದಾಖಲೆಗಳು,,,,,,,
,,Published,,ಪ್ರಕಟಿತ,,,,,,,
,,Publisher,,ಪ್ರಕಾಶಕ,,,,,,,
,,Publisher's Information Card-PIC.,,ಪ್ರಕಾಶಕರ ಮಾಹಿತಿ ಕಾರ್ಡು,,,,,,,
,,Pull,,ಮುದ್ರಿಸು,,,,,,,
,,Pulp,,"(ಕಾಗದ ಮಾಡುವ), ರುಬ್ಬಿದ ತಿರುಳು",,,,,,,
,,Punched Cards,,ರಂಧ್ರಿತ ಕಾರ್ಡುಗಳು,,,,,,,
,,Punched tape,,ರಂಧ್ರಿತ ಟೇಪು,,,,,,,
,,Puncher,,ರಂಧ್ರಕ,,,,,,,
,,Punching,,ರಂಧ್ರೀಕರಣ,,,,,,,
,,Putwiths,,ದಸ್ತಾವೇಜು ಸಂಬಂಧಿತ ದಾಖಲೆಗಳ ಸೇರಿಸುವಿಕೆ,,,,,,,
,,Pyrogallic acid,,"ಪೈರೊಗಾಲಿಕ್ ಆಮ್ಲ, ಛಾಯಾಚಿತ್ರ ಪ್ರಕ್ರಿಯೆ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಉಪಯೋಗಿಸುವ ಒಂದು ಆಮ್ಲ",,,,,,,
,,Pyro Photograph,,"ಪೈರೊ ಛಾಯಾಚಿತ್ರ, ಸುಡು ಛಾಯಾಚಿತ್ರ",,,,,,,
,,Quadruplicate,,ನಾಲ್ಕು ಪ್ರತಿ,,,,,,,
,,Quarter binding,,ಕಾಲುಭಾಗ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Quarterly,,ತ್ರೈಮಾಸಿಕ,,,,,,,
,,Quaternion,,ಚತುಷ್ಕ,,,,,,,
,,Quarter plate,,ಕಾಲು ಭಾಗ ಫಲಕ,,,,,,,
,,Questioned document,,ಪ್ರಶ್ನಿತ ದಸ್ತಾವೇಜು,,,,,,,
,,Quire,,ಒಂದು ದಸ್ತು,,,,,,,
,,Rack,,"ಅಪ್ಪಣೆ; ಬಡು, ಪತ್ತಿಗೆ",,,,,,,
,,Radiograph,,ಎಕ್ಸರೇ ಛಾಯಾಬಿಂಬ,,,,,,,
,,Rag paper,,ಚಿಂದಿ ಕಾಗದ,,,,,,,
,,Random file,,ಅಕ್ರಮ ಕಡತ,,,,,,,
,,Rank xerox,,ಸ್ಪಷ್ಟವಾದ ಜೆರಾಕ್ಸ್,,,,,,,
,,Rapidity,,ತೀವ್ರತೆ,,,,,,,
,,rare book,,ವಿರಳ ಪುಸ್ತಕ,,,,,,,
,,Rational aeration,,ವಿವೇಚನಾತ್ಮಕ ವಾಯು ಸಂಪರ್ಕನ,,,,,,,
,,Raw data,,ಕಚ್ಚಾ ಮಾಹಿತಿ,,,,,,,
,,Readable negative,,ಓದಬಹುದಾದ ವಿಷಮ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Reader-printer,,ಓದು-ಮುದ್ರಕ,,,,,,,
,,Reading file - CHRONOLOGICAL FILE,,ಕಾಲಾನುಕ್ರಮ ವಿಂಗಡಿತ ಕಡತ,,,,,,,
,,Reading machine,,ಓದು ಯಂತ್ರ,,,,,,,
,,Ream,,"ರೀಮ್, 20 ದಸ್ತು",,,,,,,
,,Recall,,ಮರುಪಡೆಯುವಿಕೆ,,,,,,,
,,Recall ration,,ಮರು ಸಂಗ್ರಹಣೆ ಪ್ರಮಾಣ,,,,,,,
,,Re-casing,,ಮರು ಹೊದಿಕೆ,,,,,,,
,,Re-conditioned,,ಮರುವೊಪ್ಪ ಮಾಡಿದ,,,,,,,
,,Record,,ದಾಖಲೆ,,,,,,,
,,Recorded,,ದಾಖಲಾದ,,,,,,,
,,Recording,,ದಾಖಲು ಮಾಡುವುದು; ಧ್ವನಿ ಮುದ್ರಣ ಮಾಡುವುದು,,,,,,,
,,Record-keeping,,ದಾಖಲೆ ಪಾಲನ,,,,,,,
,,Records commission,,ದಾಖಲೆಗಳ ಅಯೋಗ,,,,,,,
,,Records section,,ದಾಖಲೆಗಳ ಶಾಖೆ,,,,,,,
,,Recovering,,ಮರುಹೊದಿಕೆ ಹಾಕುವುದು,,,,,,,
,,Recuration,,ಮರು ಸಂಸ್ಕರಣೆ,,,,,,,
,,Redaction,,"ಪರಿಷ್ಕರಣ, ಸಂಪಾದನೆ; ಪರಿಷ್ಕೃತ ಮುದ್ರಣ",,,,,,,
,,Reducing,,ಸಂಕುಚಿಸುವಿಕೆ,,,,,,,
,,Reduction ratio,,ಹ್ರಸ್ವಪ್ರತಿ ಪ್ರಮಾಣ,,,,,,,
,,Re-edition,,ಮರು ಆವೃತ್ತಿ,,,,,,,
,,Reel,,"ರೀಲು, ಸುರುಳಿ",,,,,,,
,,Re-enlargement,,ಮರು ವಿಸ್ತರಣೆ,,,,,,,
,,Reference edge,,ಪರಾಮರ್ಶನ ಅಂಚು,,,,,,,
,,Reference library,,ಪರಾಮರ್ಶನ ಗ್ರಂಥಾಲಯ,,,,,,,
,,Refilming,,ಮರು ಛಾಯಾಗ್ರಹಣ,,,,,,,
,,Reflector,,ಪ್ರತಿಬಿಂಬಕ,,,,,,,
,,Reflex copy,,ಪ್ರತಿಫಲನ ಛಾಯಾಚಿತ್ರ,,,,,,,
,,Reflex print,,ಮುದ್ರಿತ ಪ್ರತಿ,,,,,,,
