ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Closed tuberculosis,ಗುಪ್ತಕ್ಷಯ,,,,,,,,,
,Close season,ಬೇಟೆ ನಿಷೇಧಿತ ಕಾಲ,,,,,,,,,
,Cloven foot,ಸೀಳುಗೊರಸು,,,,,,,,,
,Cloven footed,ಸೀಳುಪಾದ,,,,,,,,,
,Cloven hoofed,ಸೀಳುಗೊರಸಿನ,,,,,,,,,
,Cloves,ಉಗುರು,,,,,,,,,
,Clow foot,ಕಮಾನುಪಾದ,,,,,,,,,
,Club foot,"ಲಟ್ಟುಗಾಲು, ಕರ್ಸಿಗಾಲು",,,,,,,,,
,Cluster,ಕೆಚ್ಚಲುತೊಟ್ಟುಹಿಡುಕ,,,,,,,,,
,Clutch,ನಡುವಣಂತರವಿಲ್ಲದೆ ಕೋಳಿ ಇಟ್ಟ ಒಟ್ಟು ಮೊಟ್ಟೆಗಳು,,,,,,,,,
,Coagulate,ಗರಣಿಗಟ್ಟು,,,,,,,,,
,Coarse and stemmy hair,ಒರಟಾದ ಮತ್ತು ಕಡ್ಡಿದೇಟುಗಳಿಂದ ಕೂಡಿದ ಒಣಹುಲ್ಲು,,,,,,,,,
,Coarse fodder,ಒರಟು ಮೇವು,,,,,,,,,
,Coarse grains,"ಒರಟು, ದಪ್ಪಕಾಳುಗಳು",,,,,,,,,
,Coat,ಪ್ರಾಣಿಯ ಮೈಮೇಲಿನ ಕೂದಲು,,,,,,,,,
,Cob meal,ತೆನೆಗಳ ಪುಡಿ,,,,,,,,,
,Cobweb,ಜೇಡರಬಲೆ,,,,,,,,,
,Coccidiosis,"ಕುರಿಮರಿಗಳ, ಕೋಳಿಗಳ ಕಾಕ್ಸಿಡಿಯಾ / ಕಾಯ್ಬೀಜಾಣು ಬೇನೆ",,,,,,,,,
,Coccidiostat,ಕಾಕ್ಸಿಡಿಯಾ ನಿರೋಧಕ ಔಷಧಿ,,,,,,,,,
,Coccigeal artery,ಬಾಲದ ಅಪಧಮನಿ,,,,,,,,,
,Coccus,"ಗೋಲಾಣು, ಕಾಯ್ಜೀನಿ",,,,,,,,,
,Coccygeal,"ಮೂಲಾಧಾರ, ಕಾಕ್ಸಿ ಮೂಳೆಯ",,,,,,,,,
,Coccygeal artery,ಕಾಕ್ಸಿಕ್ ಬಾಲದ ಅಪಧಮನಿ,,,,,,,,,
,Coccygeal muscle,ಪುಚ್ಛ / ಬಾಲದ ಸ್ನಾಯು,,,,,,,,,
,Coccygeus,ಪುಚ್ಛಸ್ನಾಯು,,,,,,,,,
,Coccyx,ಕೋಕೆಲು,,,,,,,,,
,Cohlea,"ಕಿವಿಸಂಕ, ಕರ್ಣಶಂಖ, ಕರ್ಣಾವರ್ತ",,,,,,,,,
,Cochlear,"ಕಿವಿಸಂಕದ, ಕರ್ಣಶಂಖದ, ಕರ್ಣಾವರ್ತ",,,,,,,,,
,Cock,"ಹುಂಜ, ಗಂಡುಹಕ್ಕಿ",,,,,,,,,
,Cockerel,ಎಳೆಯ ಹುಂಜ,,,,,,,,,
,Cockhen,ಹುಂಜರೂಪಿ ಕೋಳಿ,,,,,,,,,
,Cocks foot,ಒಂದು ಬಹುವಾರ್ಷಿಕ ಹುಲ್ಲು,,,,,,,,,
,Coconut cake,ತೆಂಗಿನ ಹಿಂಡಿ,,,,,,,,,
,Coconut meal,ತೆಂಗಿನಕಾಯಿಪುಡಿ ಆಹಾರ,,,,,,,,,
,Cod,"1. ಹಿಡಮಾಡಿದ ಬಳಿಕ ಉಳಿದ ಬೀಜಕೋಶ 2. ದೊಡ್ಡಕಡಲ ಮೀನು, ಕಾಡ್ ಮೀನು",,,,,,,,,
,Coeliac mesenteric,ಉದರ-ಕರುಳ್ನಡುಪರೆಯ,,,,,,,,,
,Coffin,ಗೊರಸು,,,,,,,,,
,Coffin joint,ಗೊರಸಿನ 2-3 ನೇ ಬೆರಳ್ಮೂಳೆ ನಡುವಣ ಸಂಧಿ,,,,,,,,,
,Coggin test,ಕಾಗಿನ್ ಪರೀಕ್ಷೆ (ಕುದುರೆಗಳಲ್ಲಿ ರಕ್ತಹೀನತೆ ಪರೀಕ್ಷೆ),,,,,,,,,
,Coital vesicular exanthema,ದನಗಳ ಒಂದು ಸಾಂಕ್ರಾಮಿಕರೋಗ,,,,,,,,,
,Coitus,"ಮೈಥುನ, ಅಂಗಸಂಗ, ಸಂಭೋಗ",,,,,,,,,
,Cold blood,ಶೀತರಕ್ತ,,,,,,,,,
,Cold branding,ಪ್ರಾಣಿಗಳಿಗೆ ಶೀತಲ ಗುರುತು ಹಾಕುವಿಕೆ,,,,,,,,,
,Cold brooding,ಒಣಹುಲ್ಲು ಕಾವುನೀಡಿಕೆ,,,,,,,,,
,Cold sterilization,ಶೀತಲ ನಿರ್ಜೀವೀಕರಣ,,,,,,,,,
,Coldstore,ಶೀತಾಗಾರ,,,,,,,,,
,Colic,1. ಬೃಹದಾಂತ್ರ 2. ಹೊಟ್ಟೆನೋವು 3. ಕರುಳು ಸಂಬಂಧಿತ,,,,,,,,,
,Coll septicaemia,ಕುಕ್ಕುಟಗಳ ಬ್ಯಾಕ್ಟೀರಿಯಾ ಸೋಂಕುರೋಗ,,,,,,,,,
,Colitis,ದೊಡ್ಡ ಕರುಳುರಿಯೂತ,,,,,,,,,
,"Collagen, collagenous","ಅಂಟು, ಅಂಟುಜನಕ",,,,,,,,,
,Collar,1. ಕುತ್ತಿಗೆ 2. ರಾವನ್ ಬಾತುಕೋಳಿಯ ಕೊರಳ ಬಿಳಿಪಟ್ಟಿ,,,,,,,,,
,Collar beam,ಅಡ್ಡತೀರು,,,,,,,,,
,Collateral,"ಪರೋಕ್ಷ, ಸಹಾಯಕ, ಸಮಪಾರ್ಶ್ವಿ",,,,,,,,,
,Collateral ligament,"ಅಕ್ಕಪಕ್ಕದ, ಸಹಾಯಕ ತಂತುಗಟ್ಟು",,,,,,,,,
,Collateral relatives,ಸಹಸಂಬಂಧಿಗಳು,,,,,,,,,
,Collecting pen,ಸಂಗ್ರಹಣ ರೊಪ್ಪ,,,,,,,,,
,Collecting tube,ಸಂಗ್ರಹಣ ನಳಿಕೆ,,,,,,,,,
,Collection centre,ಸಂಗ್ರಹಣ ಕೇಂದ್ರ,,,,,,,,,
,Colliculus,"ತಳದೇಣು, ದಿಬ್ಬಗಟ್ಟು",,,,,,,,,
,Collodion,"ಸಿಡಿಯರಳೆ, ಸಿಡಿಹತ್ತಿಯ ದ್ರವ",,,,,,,,,
,Colon,"ದೊಡ್ಡಕರುಳು, ಬೃಹದಾಂತ್ರ, ಹೆಗ್ಗರುಳು",,,,,,,,,
,Colostomy,"ಬೃಹದಾಂತ್ರ ಛಿದ್ರೀಕರಣ, ದೊಡ್ಡಕರುಳು ಕೊಯ್ತೆಗೆತ",,,,,,,,,
,Colostral milk,"ಮೊದಲಾಲು, ಗಿಣ್ಣುಹಾಲು",,,,,,,,,
,Colostrum,"ಗಿಣ್ಣುಹಾಲು, ಹಸುರಾಲು, ಮೊದಲಾಲು",,,,,,,,,
,Colpopoiesis,ಯೋನಿರಚನೆ,,,,,,,,,
,Colporrhoea,ಯೋನಿಸುರಿತ,,,,,,,,,
,Colposcope,ಯೋನಿದರ್ಶಕ,,,,,,,,,
,Colt,ಕುದುರೆಮರಿ,,,,,,,,,
,Columes,"ಸ್ತಂಭ, ಕಂಬಾಕಾರದ",,,,,,,,,
,Columnar,ಸ್ತಂಭಾಕೃತಿಯ,,,,,,,,,
,Coma,"ಅತ್ತಿಸುಪ್ತಿ, ಅಸಹಜ ಅತಿನಿದ್ದೆ, ದೀರ್ಘಾವಧಿ ನಿದ್ದೆ",,,,,,,,,
,Comb,ಜುಟ್ಟು (ಕುಕ್ಕುಟ),,,,,,,,,
,Combingability,ಒಳಸಂಕರಿತ ಸಾಲುಗಳ ಉತ್ತಮ ತಳೀಕರಣ ಸಂಕರಣ ಸಾಮಾರ್ಥ್ಯ,,,,,,,,,
,Comb over,"ವಾಲುಜುಟ್ಟು (ಕುಕ್ಕುಟ), ಬಾಗಿದ ಜುಟ್ಟು",,,,,,,,,
,Commensal,"ಕೂಡುಜೀವಿ, ಸಹಜೀವಿ",,,,,,,,,
,Commercial feed,ವಾಣಿಜ್ಯ ಮೇವು,,,,,,,,,
,Commercial flock,ವಾಣಿಜ್ಯೋದ್ದೇಶದ ಗುಂಪು,,,,,,,,,
,Commercial milk source,ವಾಣಿಜ್ಯ ಹಾಲು ಸಂಪನ್ಮೂಲ,,,,,,,,,
,Commisure,"ಸೇರುವೆ, ಸಂಧಿ ನರಬಂಧನಿ, ಸಂಯೋಜಿಕಾ, ಪರಿಯೋಜಿಕೆ",,,,,,,,,
,Common cardinal vein,ಸಾಮಾನ್ಯ ಪ್ರಧಾನ ನರ/ಸಿರ,,,,,,,,,
,Common excretory,ಸಾಮಾನ್ಯ ವಿಸರ್ಜಕ,,,,,,,,,
,Common stomach worm,ಸಾಮಾನ್ಯ ಹೊಟ್ಟೆಹುಳು,,,,,,,,,
,Commotio retinae,ಸಂಘಟ್ಟ ದೃಷ್ಟಿಪಟಲಶೋಘ,,,,,,,,,
,Communicable,ಸೋಂಕುವ (ರೋಗ),,,,,,,,,
,Communicans,ಸಂಗಮ,,,,,,,,,
,Community,ಸಮುದಾಯ,,,,,,,,,
,Community pasture,ಸಮುದಾಯ ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Comparative,"ಹೋಲಿಕೆಯ, ತುಲನಾತ್ಮಕ",,,,,,,,,
,Complementary genes,ಪೂರಕ ವಂಶವಾಹಿಗಳು,,,,,,,,,
,Complementary milk,1. ಕೆಚ್ಚಲಿನ ಉಳಿಕೆ ಹಾಲು 2. ಪೂರಕ ಹಾಲು,,,,,,,,,
,Complement fixation,ಪೂರಕ ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Complete enterprise record,ಸಂಪೂರ್ಣ ಉದ್ಯಮ ದಾಖಲೆ,,,,,,,,,
,Complete feed,ಪೂರ್ಣಮೇವು (ಸಂಕಲಿತ ಮೇವು),,,,,,,,,
,Complete feeding,ಪೂರ್ಣ ಮೇವುಣಿಕೆ,,,,,,,,,
,Complete ration,ಪೂರ್ಣ ಮೇವುಣಿಕೆ ಪಡಿ,,,,,,,,,
,Complex,"ಸಂಕರ, ಸಮ್ಮಿಶ್ರ, ಸಂಕೀರ್ಣ",,,,,,,,,
,Complex muscle,ಸಂಕೀರ್ಣ ಸ್ನಾಯು,,,,,,,,,
,Complex starter,ಸಂಕೀರ್ಣ / ಸಮ್ಮಿಶ್ರ ಪ್ರಾರಂಭಿಕ ಮಿಶ್ರಣ,,,,,,,,,
,Complement fixation test,"ಪೂರಕ ಬಂಧನ ಪರೀಕ್ಷೆ, ಪೂರಕ ಸ್ಥಿರೀಕರಣ ಪರೀಕ್ಷೆ",,,,,,,,,
,Component milk pricing,"ಘನಾಂಶ ಆಧಾರಿತ, ಹಾಲುದರ ನಿಷ್ಕರ್ಷ",,,,,,,,,
,Composition of the ration,ಆಹಾರ ಪ್ರಮಾಣದ ಸಂಯೋಜನೆ,,,,,,,,,
,Compost manure,"ಕಾಂಪೋಸ್ಟ್ ಗೊಬ್ಬರ, ನಾಡಗೊಬ್ಬರ, ಕಳಿತ ಗೊಬ್ಬರ",,,,,,,,,
,Compound feed,ಸಂಯುಕ್ತ ಮೇವು,,,,,,,,,
,Compounded feed,ಸಮ್ಮಿಶ್ರ / ಸಂಯುಕ್ತಗೊಳಿಸಿದ ಮೇವು,,,,,,,,,
,Compressor,ಸಂಕೋಚಕ ಸ್ನಾಯು,,,,,,,,,
,Concentrated cattle feed,ದನಗಳ ತೀಕ್ಷ್ಣಾಹಾರ / ಪೌಷ್ಟಿಕ ಆಹಾರ,,,,,,,,,
,Concentrated milk,ಸಾಂದ್ರಹಾಲು,,,,,,,,,
,Concentrate milk replace,ಹಾಲಿನ ಬದಲಿ ತಿಂಡಿಮಿಶ್ರಣ (ತೀಕ್ಷ್ಣಾಹಾರ),,,,,,,,,
,Concentrates,ತೀಕ್ಷ್ಣಾಹಾರಗಳು,,,,,,,,,
,Conception,"ಗಬ್ಬವಾಗುವಿಕೆ, ಗರ್ಭಧರಿಸುವಿಕೆ",,,,,,,,,
,Conception rate,ಗಬ್ಬದ ದರ,,,,,,,,,
,Concha,ಕರ್ಣಕುಹರ,,,,,,,,,
,Concussion,1. ಉಜ್ಜುಗಾಯ 2. ತಾಕಲಾಟ,,,,,,,,,
,Condensed milk,ಸಾಂದ್ರೀಕೃತ ಹಾಲು,,,,,,,,,
,Condensed whole milk,ಘನೀಕರಿತ ಪೂರ್ಣಹಾಲು,,,,,,,,,
,Condyle,ಎಲುಗೆಣ್ಣು,,,,,,,,,
,Condyloid,ಎಲುಗಣ್ಣಿನತೆರ,,,,,,,,,
,Cone,ಶಂಕು,,,,,,,,,
,Congenital,"ಸಂಜಾತ, ಒಡಜನಿತ",,,,,,,,,
,Congenital defects,ಒಡಜನಿತ / ಹುಟ್ಟಿನಿಂದ ಬಂದ ನ್ಯೂನತೆ / ದೋಷಗಳು,,,,,,,,,
,Congestion,"ರಕ್ತಾಧಿಕ್ಯತೆ, ರಕ್ತಕಟ್ಟು, ರಕ್ತವೇರಿಕೆ",,,,,,,,,
,Conglomerate,"ಒಂಡೆಯಾದ, ಸಂಘಟಿತ",,,,,,,,,
,Conjoint twin,"ಜಂಟಿಅವಳಿ, ಒಡಲಂಟಿದ ಅವಳಿ",,,,,,,,,
,Conjugal ligament,"ಜೋಡಣೆ ತಂತುಗಟ್ಟು, ಮೆದುತಂತುಗಟ್ಟು",,,,,,,,,
,Conjunctiva,"ಕಣ್ಣಿನ ಆರ್ದ್ರಚರ್ಮ, ಕಣ್ಣಿನ ಕೂಡ್ಪರೆ",,,,,,,,,
,Conjugate,"ಒಂದುಗೂಡು, ಸಂಯುಕ್ತ, ಜೋಡಿ",,,,,,,,,
,Connective,"ಸೇರಿಸಲಾಗದ, ಸಂಬಂಧಕ, ಸಂಯೋಜೀ, ಕೂಡಿಸುವ",,,,,,,,,
,Connective tissue,ಸಂಯೋಜಕ ಊತಕ,,,,,,,,,
,Constipation,ಮಲಬದ್ಧತೆ,,,,,,,,,
,Constitutional,ಶಾರೀರಿಕ,,,,,,,,,
,Constriction,"ಅವುಚಿಕೆ, ಇರುಕಣೆ",,,,,,,,,
,Constrictor,ಸಂಪೀಡಕ,,,,,,,,,
,Constrictor pharyngens,ಗಂಟಲಕುಹರ ಸಂಪೀಡಕ,,,,,,,,,
,Contact animal,ಸೋಂಕು ಸಂಪರ್ಕಪ್ರಾಣಿ,,,,,,,,,
,Contact dermatitis,ಸಂಪರ್ಕಚರ್ಮದ ಉರಿತ,,,,,,,,,
,Contageous,"ಸೋಂಕುಕಾರಕ, ಸಾಂಸರ್ಗಿಕ",,,,,,,,,
,Contageous abortion,ಸಾಂಸರ್ಗಿಕ ಗರ್ಭಪಾತ,,,,,,,,,
,Contageous disease,"ಸಾಂಸರ್ಗಿಕರೋಗ, ಅಂಟುರೋಗ",,,,,,,,,
,Contemporary herds,ಸಮಕಾಲಿಕ ಮಂದೆಗಳು,,,,,,,,,
,Continuous brooders,ಸಾಲುಕಾವುಪೆಟ್ಟಿಗೆಗಳು,,,,,,,,,
,Continuous grazing,ಸತತ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Contraceptives,ಗರ್ಭನಿರೋಧಕಗಳು,,,,,,,,,
,Contractions,ಸಂಕೋಚನೆಗಳು,,,,,,,,,
,Controlled continuous grazing,ನಿಯಂತ್ರಿತ ಸತತ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Controlled grazing,ನಿಯಂತ್ರಿತ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Convalescence,"ಚೇತರಿಕೆ, ಸುಧಾರಿಕೆ",,,,,,,,,
,Convalescent animal,ರೋಗದಿಂದೆದ್ದ / ರೋಗದಿಂದ ಚೇತರಿಸಿಕೊಂಡೆದ್ದ ಪ್ರಾಣಿ,,,,,,,,,
,Conventional barns,ಸಾಂಪ್ರದಾಯಿಕ ಕೊಟ್ಟಿಗೆ/ದೊಡ್ಡಿಗಳು,,,,,,,,,
,Conventional ration,ಸಾಂಪ್ರದಾಯಿಕ / ರೂಢಿಗತ ಆಹಾರ,,,,,,,,,
,Convex,"ಹೊರಬಾಗುಳ್ಳ, ಹೊರಉಬ್ಬಿದ, ಪೀನಮಧ್ಯ",,,,,,,,,
,Convex face line,ಉಬ್ಬು ಮುಖವುಳ್ಳ,,,,,,,,,
,Convexo concave,ಪೀನ ನಿಮ್ಮಮಧ್ಯ,,,,,,,,,
,Convolute,ಸುರುಳಿಗೊಂಡ,,,,,,,,,
,Convulsions,"ಎಳವು, ಸೆಳವು, ಮಾಂಸಖಂಡಗಳ ನುಲುಚಿಕೆ",,,,,,,,,
,Cooling of raw milk,"ಕಚ್ಚಾಹಾಲುನ್ನು ತಂಪುಗೊಳಿಸುವಿಕೆ, ಕಚ್ಚಾಹಾಲು ತಂಪೀಕರಣ",,,,,,,,,
,Cool season grass,ಚಳಿಗಾಲದ ಹುಲ್ಲು,,,,,,,,,
,Coop,ಮರದ ಕೋಳಿಗೂಡು,,,,,,,,,
,Cooperids,ದನ ಕುರಿ ಆಡುಗಳ ಕರುಳಿನ ಜಂತುಜೀವಿ,,,,,,,,,
,Coprology,ಮಲಪರೀಕ್ಷೆ,,,,,,,,,
,Coprophagy,"ಸ್ವಮಲತಿನ್ನಿಕೆ, ಸ್ವಸಗಣಿ ತಿನ್ನಿಕೆ",,,,,,,,,
,Copula,"ಕೂಡಿಸುವ ಭಾಗ, ಸಂಯೋಜಕ, ಕೂಡಿಸೇತು",,,,,,,,,
,Copulation,ಸಂಭೋಗ,,,,,,,,,
,Copulatory,"ಸಂಭೋಗದ, ಕೂಟದ",,,,,,,,,
,Copulatory organ,ಸಂಭೋಗಾಂಗ,,,,,,,,,
,Coraco brachialis,ಕಾಕೊಕ್ಕಿ-ತೋಳಿನ ಸ್ನಾಯು,,,,,,,,,
,Coracoid,"ಅಂಸತುಂಡ, ತುಡ, ಕಾಕೊಕ್ಕಿ",,,,,,,,,
,Cord,"1. ಯಕೃತ್ ಕ್ರಿಮಿ, ಕಲೀಜಕ್ರಿಮಿ 2. ಹುರಿ, ರಜ್ಜು",,,,,,,,,
,Cordate,ಹೃದಯಾಕಾರದ,,,,,,,,,
,Core,"ಮಧ್ಯಭಾಗ, ತಿರುಳು",,,,,,,,,
,Corium,ಮೇಲ್ಚರ್ಮದ ಅಡಿಯಲ್ಲಿಯ ಅಚ್ಚ ನಿಜಚರ್ಮ,,,,,,,,,
,Cornea,"ಕಣ್ಣಿನ ಪಾರದರ್ಶಕ ಪಟಲ, ಕರಿಗುಡ್ಡೆ, ಕಣ್ಣಿನ ಕೂಡ್ಪರೆ",,,,,,,,,
,Corneal opacity,ಕಣ್ಣಿನ ಕೋಡ್ಪರೆ ಮಂದವಾಗುವಿಕೆ,,,,,,,,,
,Corneum,ಚರ್ಮಕೊಂಪರೆ,,,,,,,,,
,Corn silage,ಮುಸುಕಿನ ಜೋಳದ ಹಗೇವು ಮೇವು,,,,,,,,,
,Cornual groove,ಎರಡು ಕೊಂಬುಗಳ ನಡುವಣ ತೋಡು,,,,,,,,,
,Corolet,ಚರ್ಮ ಮತ್ತು ಗೊರಸಿನ ಸಂಧಿಸ್ಥಾನ,,,,,,,,,
,Corona,"ಮುಕುಟ, ಕಿರೀಟ",,,,,,,,,
,Coronal,"ಮುಕುಟದ, ಕಿರೀಟದ",,,,,,,,,
,Corona radiate,ಕರಣ ಕಿರೀಟದ,,,,,,,,,
,Coronary,ಕಿರೀಟಕ (ಸ್ನಾಯು),,,,,,,,,
,Coronary sinus,ಕಿರೀಟ ಕುಳಿ,,,,,,,,,
,Coronet,ಕುದುರೆಯ ಗೊರಸು ಚರ್ಮಕ್ಕೆ ಸೇರುವ ಭಾಗ,,,,,,,,,
,Coronoid,"ಕೊಕ್ಕಂದ, ಕಿರೀಟಾಕಾರದ",,,,,,,,,
,Corpora quadrigemina,ಚತುಷ್ಟಯ ಪಿಂಡ,,,,,,,,,
,Corpus,ಅಂಡಕವಚ,,,,,,,,,
,Corpus albicans,ಬೆಳ್ದಿಂಡು,,,,,,,,,
,Corpus callosm,"ಮಿದುಳಿನ ಎರಡು ಅರ್ಧವೃತ್ತಗಳನ್ನು ಕೂಡಿಸುವ ಅಡ್ಡಸೇರುವೆ, ಮಹಾಸಂಯೋಜಿಕಾ, ಅಡ್ಡಸೇರುದಿಂಡು",,,,,,,,,
,Corpuscle,ರಕ್ತಕಣಗಳು,,,,,,,,,
,Corpus luteum,"ಹಳದಿದಿಂಡು, ಹಳದಿಂಡು",,,,,,,,,
,Corrugator supercilli,"ಭ್ರೂಭಂಗಿಕಾ, ಹುಬ್ಬುರೆಪ್ಪೆಗಳ ಸುಕ್ಕುಸ್ನಾಯು",,,,,,,,,
,Cortex,"ತೊಗಟೆ, ಹೊದಿಕೆ, ರಗಟೆ",,,,,,,,,
,Cortical hormones,ಗ್ರಂಥಿಯ ತೊಗಟೆಯಿಂದ ಉದ್ಭವಿಸಿದ ಚೋದಕಗಳು,,,,,,,,,
,Cortical ray,ಕರಟ ಕಿರಣ,,,,,,,,,
,Corticonuclear,ತೊಗಟೆ ಕೇಂದ್ರ,,,,,,,,,
,Corticospinal,ತೊಗಟೆ ಬೆನ್ನುಹುರಿಯ,,,,,,,,,
,Corticosteroid,ಕಾರ್ಟಿಕೊ ಸ್ಟೀರಾಯ್ಡ್,,,,,,,,,
,Cosset,ತಾಯಿಲ್ಲದೆ ಬೆಳೆಸಿದ ಕುರಿಮರಿ,,,,,,,,,
,Costal,ಪಕ್ಕೆಲುಬಿನ,,,,,,,,,
,Costalis,ಪರ್ಶುಕಾ,,,,,,,,,
,Costocentral,ಪಕ್ಕೆಲುಬು ಕೇಂದ್ರೀಯ,,,,,,,,,
,Costocervical,ಪಕ್ಕೆಲುಬು ಕೊರಳಿನ/ಕುತ್ತಿಗೆಯ,,,,,,,,,
,Costochondral,ಪಕ್ಕೆಲುಬು ಮೆಲ್ಲೆಲುಬಿನ,,,,,,,,,
,Costo sternal,ಪಕ್ಕೆಲುಬು-ಎದೆಲುಬಿನ,,,,,,,,,
,Costo vertebrate,ಪಕ್ಕೆಲುಬು-ಬೆನ್ನೆಲುಬಿನ,,,,,,,,,
,Cotton seed meal,ಹತ್ತಿ ಬೀಜದ ಹಿಂಡಿ ಆಹಾರ,,,,,,,,,
,Cotton seeds hulls,ಹತ್ತಿಬೀಜದ ಹೊಟ್ಟು,,,,,,,,,
,Cotyledonary,ಬೀಜದಳದ,,,,,,,,,
,Cotyledon,ಬೀಜದಳ,,,,,,,,,
,Cotyledonary placenta,ಕರಿಗುಡ್ಡೆ,,,,,,,,,
,Cotyloid ligament,ಕಾಕೊಕ್ಕಿ ತೋಳಿನ ಸ್ನಾಯು,,,,,,,,,
,Cough,ಕೆಮ್ಮು,,,,,,,,,
,Coupling,ಎಮ್ಮೆಕರು ಜೋಡಿ,,,,,,,,,
,Covering,ಜೊತೆಗೂಡುವಿಕೆ,,,,,,,,,
,Covert,ರೆಕ್ಕೆಯಲ್ಲಿ ಪ್ರಾಥಮಿಕ ಗರಿಗಳೊಂದಿಗೆ ಜೋಡಿಗೊಳಿಸಿದ ಚಿಕ್ಕಗರಿ,,,,,,,,,
,Covey,ಹಕ್ಕಿಗಳ ಸಮೂಹ,,,,,,,,,
,Cow,ಹಸು,,,,,,,,,
,Cow calf,ವರ್ಷದೊಳಗಿನ ಕಡಸು / ಪಡ್ಡೆ / ಮಣಕ,,,,,,,,,
,Cowdung meal,ಸಗಣಿಹುಡಿ,,,,,,,,,
,Cow index,ತಳಿಗುಣ ಸಂವಹನ ಸೂಚಿ,,,,,,,,,
,Cow mortality,ಹಸುಗಳ ಮರಣ ಪ್ರಮಾಣ,,,,,,,,,
,Cowper's gland,ಕೌಪರನ ಗ್ರಂಥಿ,,,,,,,,,
,Cow pool,ದನಗಳ ಗುಂಪು,,,,,,,,,
,Cow pox,ದನಗಳ ಸಿಡುಬು,,,,,,,,,
,Cow tail,ಒರಟು ಕೂದಲಂಥ ಉಣ್ಣೆ,,,,,,,,,
,Coxa,"ಸೊಂಟ, ಕಟಿ, ನಿತಂಬ",,,,,,,,,
,Coxal,"ಸೊಂಟದ, ಕಟಿಯ",,,,,,,,,
,Cradle,ಪ್ರಾಣಿಗಳ ಕುತ್ತಿಗೆಗೆ ಅಳವಡಿಸುವ ಒಂದು ಮರದ ಸಾಧನ,,,,,,,,,
,Crampted female,ಸಂತಾನಶಕ್ತಿಹರಣಮಾಡಿದ ಹೆಣ್ಣು,,,,,,,,,
,Crampted male,ಹಿಡಮಾಡಿದ ಗಂಡು,,,,,,,,,
,Crampyhind leg nodule,"ಪೀಡಿತ, ಸಂಕೋಚಿತ ಹಿಂಗಾಲು",,,,,,,,,
,Cranial,"ತಲೆಬುರುಡೆಯ, ಕಪಾಲದ",,,,,,,,,
,Cranial nerve,ತಲೆನರ,,,,,,,,,
,Craniopharyngeal,ಕಪಾಲ ಗ್ರಸನೀ,,,,,,,,,
,Cranio sacral,ಕಪಾಲತ್ರಿಕ,,,,,,,,,
,Cranium,"ಮಿದುಳುಕೋಶ, ಕಪಾಲ",,,,,,,,,
,Crate,"ಹೆಡಿಗೆ, ತೆರಪುಪೆಟ್ಟಿಗೆ",,,,,,,,,
,Craving,"ಹೆಬ್ಬಯಕೆ, ಗೋಗರೆತ",,,,,,,,,
,Cream,ಕೆನೆ,,,,,,,,,
,Cream scales,ಕೆನೆಗಟ್ಟಿದ ಗಟ್ಟಿಪದರಗಳು,,,,,,,,,
,Creamy plumage,"ನವಗರಿಗಳ ಮಾಸಲು ಹಳದಿ ವರ್ಣಕ, ಹೊಸಗರಿಪೀತನ ಕೆನೆಬಣ್ಣದ ಗರಿ",,,,,,,,,
,Creep,ತೆವಳುಮಾರ್ಗ (ಹಂದಿಮರಿಗಳಿಗೆ),,,,,,,,,
,Creep feeders,ಒಳ್ಳೆಯ ಮೇವುಣಿಕೆಗಳು,,,,,,,,,
,Creep feeding,ಹಾಲುಣ್ಣಿಕೆ ನಿಲ್ಲಿಸುವ ಪೂರ್ವ ಮೇವುಣಿಕೆ ಪದ್ಧತಿ,,,,,,,,,
,Creep ovary,ಅಸಾಮಾನ್ಯ ಕಂಕೋಶಿಯುತ ಅಂಡಾಶಯ,,,,,,,,,
,Crenation,ಸುಕ್ಕಾಗುವಿಕೆ,,,,,,,,,
,Crepitation,"ಗೊರಗೊರ ಸದ್ದು, ಚಟಗುಟ್ಟಿಕೆ",,,,,,,,,
,Crepitus,"ಮುರಿಡೆಲುಬು, ಚಟಗುಟ್ಟಿಕೆ",,,,,,,,,
,Crest,"ಸೆತ್ತಿ, ಉಬ್ಬೇಣು, ಕತ್ತಿನ ಮೇಲಿನ ಏಣುಕೂದಲು",,,,,,,,,
,Cribriform,"ಜರಡಿಯಂಥ, ಚಾಲನೀ",,,,,,,,,
