ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Disintegration,,"ವಿಘಟನಾಕ್ರಿಯೆ. ಸ್ವಾಭಾವಿಕ ವಸ್ತುಗಳು, ಮಣ್ಣು, ಸಸ್ಯಉಳಿಕೆ ಮುಂತಾದವು ಭೌತಿಕ ಇಲ್ಲವೇ ರಾಸಾಯನಿಕ ಕ್ರಿಯೆಗಳಿಂದ ಒಡೆದು ಶಿಥಿಲವಾಗುವಿಕೆ.",,,,,,,
,,Dispersed Phase,,ಪ್ರಸರಿಸಿದ ಹಂತ. ನೈಜದ್ರಾವಣದಲ್ಲಿ ಅಸ್ಫಟಿಕ ಕಣಗಳು ಹೆಚ್ಚು ಚದುರಿರುವ ಹಂತ.,,,,,,,
,,Dispersion,,"ಪ್ರಸರಣೆ. ಸಂಯುಕ್ತ ವಸ್ತುಗಳಲ್ಲಿರುವ ಮೂಲವಸ್ತುಗಳು, ಬೇರೆ ಬೇರೆಯಾಗಿ ಚದುರಿರುವ ಸ್ಥಿತಿ.",,,,,,,
,,Dispersion Ratio,,"ಪ್ರಸರಣ ಅನುಪಾತ ಸಾಧಾರಣ ನೀರಿನಲ್ಲಿ ಪ್ರಸರಿಸಿ ಕಂಡುಹಿಡಿದ ಮಣ್ಣಿನ ಜೇಡಿಗೋಡುಗಳ ಮೊತ್ತವನ್ನು, ಭೌತಿಕ ವಿಶ್ಲೇಷಣೆಯಿಂದ ಕಂಡುಹಿಡಿದ ಜೇಡಿಗೋಡುಗಳ ಮೊತ್ತದಿಂದ ಭಾಗಿಸುವುದರಿಂದ ಸೂಚಿತವಾಗುವ ಪರಸ್ವರ ಸಂಬಂಧ. ಇದನ್ನು ಶೇಕಡ ರೀತಿಯಲ್ಲಿ ಸೂಚಿಸುವುದು ವಾಡಿಕೆಯಲ್ಲಿದೆ.",,,,,,,
,,Displacement,,"ಸ್ಥಾನಪಲ್ಲಟ. ಒಂದು ಮೂಲವಸ್ತು ಒಂದು ಸಂಯುಕ್ತದೊಡನೆ ವರ್ತಿಸಿ, ಆ ಸಂಯುಕ್ತದಲ್ಲಿ ಒಂದು ಮೂಲವಸ್ತುವನ್ನು ಹೊರಗೆಡಹಿ, ಅದರ ಸ್ಥಾನವನ್ನು ತಾನು ಆಕ್ರಮಿಸಿಕೊಂಡಿದ್ದರೆ, ಅಂತಹ ಕ್ರಿಯೆಯನ್ನು ಸ್ಥಾನ ಪಲ್ಲಟ ಎಂದು ಕರೆಯುತ್ತಾರೆ.",,,,,,,
,,Dissociation Constant,,"ವಿಯೋಗ ಸ್ಥಿರ. ಸಮತೆಯನ್ನುಳಿಸಿಕೊಂಡು ಬರಲು, ಒಂದು ವಸ್ತುವಿನ ಅಣುಗಳ ಸಾಮರ್ಥ್ಯ ಮತ್ತು ಅವುಗಳ ವಿಯೋಗಜನಿತ ಅಯಾನ್ ಗಳ ಸಾಮರ್ಥ್ಯಗಳ ಮಧ್ಯೆ ಕಂಡು ಬರುವ ಸ್ಥಿರತೆಗೆ, ವಿಯೋಗ ಸ್ಥಿರ ಎಂದು ಹೆಸರು.",,,,,,,
,,Distillation,,"ಭಟ್ಟಿ ಇಳಿಸುವಿಕೆ ಒಂದು ದ್ರಾವಣದಲ್ಲಿನ ಬಹಳ ಮಟ್ಟಿನ ಕಶ್ಮಲಗಳನ್ನು, ದ್ರವವನ್ನು ಆವಿಯಾಗಿ ಪರಿವರ್ತಿಸುವ ಮೂಲಕ ಬೇರ್ಪಡಿಸುವ ಮತ್ತು ಆ ಆವಿಯನ್ನು ತಂಪುಮಾಡಿ ದ್ರವವನ್ನು ಪುನಃ ಪಡೆಯುವ ವಿಧಾನಕ್ಕೆ, ಭಟ್ಟಿ ಇಳಿಸುವಿಕೆ ಎಂದು ಹೆಸರು.",,,,,,,
,,Dolomite,,"ಡೊಲೊಮೈಟ್; ಕ್ಯಾಲ್ಸಿಯಂ ಮೆಗ್ನೀಸಿಯಂ ಕಾರ್ಬೊನೇಟ್. ಸ್ವಾಭಾವಿಕವಾಗಿ ದೊರೆಯುವ ಈ ಖನಿಜ, ಕ್ಯಾಲ್ಸಿಯಂ ಮತ್ತು ಮೆಗ್ನೀಸಿಯಂ ಕಾರ್ಬೊನೇಟ್ ಗಳಿಂದ ಕೂಡಿರುತ್ತದೆ.",,,,,,,
,,Double Salt,,"ದ್ವಿಲವಣ. ಸಮಾನ ಲವಣಗಳ ಪ್ರಬಲ ಮಿಶ್ರಣಗಳನ್ನು ಕೂಡಿಸಿ, ಸ್ಫಟಿಕೀಕರಣದಿಂದ ದೊರಕಿಸಿಕೊಳ್ಳುವ ಲವಣಗಳಿಗೆ ದ್ವಿಲವಣಗಳೆಂದು ಕರೆಯುತ್ತಾರೆ.",,,,,,,
,,Drainage,,"ಬಸಿಯುವಿಕೆ; ಚರಂಡಿ; ಗಟಾರ. ಜೌಗು ಭೂಮಿಗಳಲ್ಲಿ ಆಳವಾದ ಚರಂಡಿಗಳನ್ನು ತೋಡಿದಾಗ, ನೀರು ಬಸಿದು ಭೂಮಿ ಸುಧಾರಿಸುತ್ತದೆ.",,,,,,,
,,Dried Blood,,"ಒಣರಕ್ತ ಒಣಗಿಸಿದ ಈ ರಕ್ತ, ಶೇಕಡ 1",,,,,,,
,,Drought,,"ಅನಾವೃಷ್ಟಿ ; ಶುಷ್ಕತೆ. ಒಂದೇ ಸಮನೆ 1-2 ತಿಂಗಳು ಮಳೆ ಬಾರದಿದ್ದಲ್ಲಿ ಖುಷ್ಕಿ ಬೆಳೆಗಳು ಒಣಗಿ ನಷ್ಟವಾಗುತ್ತದೆ. ಇಂತಹ ಪರಿಸ್ಥಿತಿಗೆ, ಅನಾವೃಷ್ಟಿ ಎಂದು ಹೆಸರು.",,,,,,,
,,Dry Farming,,"ಖುಷ್ಕಿ ಬೇಸಾಯ; ಒಣ ಬೇಸಾಯ. ಕಡಿಮೆ ಮಳೆಯಾಗುವ ಪ್ರದೇಶಗಳಲ್ಲಿ, ತೇವ ಶೇಖರಣೆ ಮತ್ತು ಸೂಕ್ತ ಸಸ್ಯ ಜಾತಿಗಳ ಬಳಕೆಯಿಂದ ಮಾಡುವ ಬೇಸಾಯ.",,,,,,,
,,Duff,,ಡಫ್; ಕಾಡುಮಣ್ಣು ಸಾವಯವ ಮೇಲ್ಫದರ. ಸಾವಯವ ಪದಾರ್ಥಗಳ ಹೊದಿಕೆಯುಳ್ಳ ಭೂಮಿಯ ಮೇಲ್ಪದರ.,,,,,,,
,,Dyre,,ಕಡಿದು ಅಡ್ಡಗೋಡೆ ಅಥವಾ ಬಂಡೆ; ಭೂಸರಣ ಬಿರುಕು. ಅಗ್ನಿ ಶಿಲೆಯ ಗೋಡೆಯಾಕಾರದ ವಸ್ತು; ಭೂಮಿಯಲ್ಲಿ ಸಾಗಿಬಂದ ವಸ್ತುಗಳಿಂದ ತುಂಬಿದ ಬಂಡೆಬಿರುಕುಗಳು.,,,,,,,
,,Ecology,,"ಜೀವ ಪರಿಸ್ಥಿತಿ ಶಾಸ್ತ್ರ. ಸಸ್ಯ ಮತ್ತು ಪ್ರಾಣಿಗಳಿಗೆ ಹಾಗೂ ಅವುಗಳ ಸುತ್ತಲ ಸನ್ನಿವೇಶದೊಡನೆ ಇರುವ ಸಂಬಂಧ. ಅವುಗಳ ಶೀಲ ಸ್ವಭಾವ, ಜೀವನ ರೀತಿ ಮುಂತಾದವುಗಳನ್ನು ಕುರಿತ ವಿಮರ್ಶೆ.",,,,,,,
,,Ectodynamo Morphic Soils,,ವಾಯುಗುಣ ಪ್ರತಿಬಿಂಬ ಮಣ್ಣುಗಳು. ಮಣ್ಣು ನಿರ್ಮಾಣಕಾರಕಾಂಶಗಳ ಪ್ರಭಾವವನ್ನು ಮೂಲತಃ ಪ್ರತಿಬಿಂಬಿಸುವ ಮಣ್ಣು.,,,,,,,
,,Edaphology,,ಸಸ್ಯೋಪಯೋಗ ಅಥವಾ ಸಸ್ಯಾಧಾರ ಮಣ್ಣು ಶಾಸ್ತ್ರ. ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಯ ಮೇಲೆ ಮಣ್ಣಿನ ಪ್ರಭಾವವನ್ನು ವಿವರಿಸುವ ಮಣ್ಣು ವಿಜ್ಞಾನ.,,,,,,,
,,Elastic Limit,,ಸ್ಥಿತಿಸ್ಥಾಪನಾಮಿತಿ. ಸ್ಥಿರವಾದ ಬದಲಾವಣೆಯನ್ನುಂಟುಮಾಡುವ ತೀರಾ ಕಡಿಮೆ ಒತ್ತಡ.,,,,,,,
,,Elasticity,,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ; ಸ್ಥಿತಿಸ್ಥಾಪನಾಶಕ್ತಿ. ಒಂದು ವಸ್ತು ತನ್ನ ಆಕಾರ ಬದಲಾವಣೆಯನ್ನು ವಿರೋಧಿಸುವ ಮತ್ತು ಪುನರ್ ಪಡೆಯುವ ಗುಣ.,,,,,,,
,,Electric Field,,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ. ಒಂದು ಕ್ಷೇತ್ರದ ಮೇಲೆ ಹೇರಲ್ಪಟ್ಟ ವಿದ್ಯುತ್ ಬಲ.,,,,,,,
,,Electrical Potential,,"ವಿದ್ಯುತ್ ಪ್ರಚ್ಛನ್ನತೆ. ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದಲ್ಲಿ ಒಂದು ಏಕಮಾನ ವಿದ್ಯುತ್ಕಣವು ಹೊಂದಿರುವ ಪ್ರಚ್ಛನ್ನ, ಶಕ್ತಿಗೆ ವಿದ್ಯುತ್ ಪ್ರಚ್ಛನ್ನತೆ ಎಂದು ಹೆಸರು.",,,,,,,
,,Electro motive Series,,"ವಿದ್ಯುತ್ ವಾಹಕ ಶ್ರೇಣಿ. ಋಣಾಂಶಗಳನ್ನು ಕಳೆದುಕೊಂಡು, ಅಯಾನ್ ರೂಪಕ್ಕೆ ಬರುವ ಲೋಹಗಳ ಅವರೋಹಣ ಪ್ರವೃತ್ತಿ ಈ ಕೆಳಗಿನಂತೆ ಇದೆ. K>Ca>Na>Mg>Al Zn>Fe>Sn>Pb>H>Cu>Ag>Hg>Au.",,,,,,,
,,Electro Potential Difference,,ವಿದ್ಯುತ್ ಪ್ರಚ್ಛನ್ನಾಂತರ. ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದಲ್ಲಿ ಒಂದು ಬಿಂದುವಿನಿಂದ ಮತ್ತೊಂದು ಬಿಂದುವಿಗೆ ಏಕಮಾನ ವಿದ್ಯುತ್ ಕಣವನ್ನು ಚಲಿಸಲು ಪ್ರಯೋಗಿಸಬೇಕಾದ ಕೆಲಸಕ್ಕೆ ವಿದ್ಯುತ್ ಪ್ರಚ್ಛನ್ನಾಂತರ ಎಂದು ಹೆಸರು.,,,,,,,
,,Electro Static Bond,,ಸ್ಥಿರ ವಿದ್ಯುತ್ ಬಂಧನ. ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ಪ್ರತಿಕ್ರಿಯೆಯಿಂದಾಗಿ ಒಟ್ಟಾಗಿರುವ ಅಥವಾ ಚದುರಿರುವ ಅಣುಗಳಲ್ಲಿ ಕಂಡುಬರುವ ಎರಡು ಪರಮಾಣುಗಳು ಅಥವಾ ಎರಡು ಗುಂಪಿನ ಪರಮಾಣುಗಳಲ್ಲಿ ಬಂಧನ.,,,,,,,
,,Electro Static Unit,,ಸ್ಥಿರ ವಿದ್ಯುತ್ ಮೂಲಮಾನ. ಎಲೆಕ್ಟ್ರಾನ್ ಮತ್ತು ಪ್ರೋಟಾನ್ ಗಳ ಪೂರಣವನ್ನು ವ್ಯಕ್ತಪಡಿಸುವ ಮೂಲಮಾನ.,,,,,,,
,,Electro Valency,,"ವಿದ್ಯುತ್ ಸಂಯೋಗ ಸಾಮರ್ಥ್ಯ. ರಾಸಾಯನಿಕ ಕ್ರಿಯೆಯಲ್ಲಿ ಪರಮಾಣುಗಳಲ್ಲಿ ಇಲೆಕ್ಟ್ರಾನ್ ಗಳ ವರ್ಗಾವಣೆಯಿಂದ, ಪರಸ್ಪರ ವಿರುದ್ಧ ವಿದ್ಯುದಂಶವುಳ್ಳ ಪರಮಾಣುಗಳಲ್ಲಿ ಆಕರ್ಷಣದಿಂದುಂಟಾದ ಸಂಯೋಗ ಶಕ್ತಿ.",,,,,,,
,,Electrodes,,"ವಿದ್ಯುದ್ವಾರಗಳು; ವಿದ್ಯುದ್ವಾಹಗಳು. ದ್ರಾವಣದಲ್ಲಿ ಅದ್ದಿದ ವಿದ್ಯುತ್ ಪ್ರವಾಹವು, ಪ್ರವೇಶಿಸುವ ಮತ್ತು ನಿರ್ಗಮನ ಸಾಗುವ ಫಲಕಗಳು.",,,,,,,
,,Electrolysis,,"ವಿದ್ಯುದ್ವಿಭಜನೆ ; ವಿದ್ಯುದ್ವಿಶ್ಲೇಷಣೆ. ಕೆಲವು ಸಂಯುಕ್ತ ಪದಾರ್ಥಗಳು ದ್ರಾವಣ ರೂಪದಲ್ಲಿದ್ದಾಗ, ವಿದ್ಯುದ್ವಾಹಕಗಳಾಗಿ ವರ್ತಿಸುತ್ತವೆ. ಹೀಗೆ ದ್ರಾವಣಗಳ ಮೂಲಕ ವಿದ್ಯುತ್ ಹರಿದಾಗ, ಕೆಲವು ರಾಸಾಯನಿಕ ಕ್ರಿಯೆಗಳುಂಟಾಗಿ ಸಂಯುಕ್ತ ವಸ್ತುಗಳು ವಿಭಜಿಸಲ್ಪಡುತ್ತವೆ. ವಿದ್ಯುಚ್ಛಕ್ತಿಯಿಂದಾಗುವ ಈ ರಾಸಾಯನಿಕ ವಿಭಜನೆಗೆ ವಿದ್ಯುದ್ವಿಭಜನೆ ಎಂದು ಹೆಸರು.",,,,,,,
,,Electrolyte,,"ವಿದ್ಯುದ್ವಿಭಜನೀಯ ; ವಿದ್ಯುದ್ವಿಶ್ಲೇಷ್ಯ ವಿದ್ಯುದ್ವಿಭಜನೆಯಲ್ಲಿ ಉಪಯೋಗಿಸುವ ದ್ರಾವಣಕ್ಕೆ, ವಿದ್ಯುದ್ವಿಭಜನೀಯ ಎಂದು ಹೆಸರು.",,,,,,,
,,Electromotive Force,,"ವಿದ್ಯುಚ್ಛಾಲಕ ಶಕ್ತಿ ; ವಿದ್ಯುದ್ವಾಹಕ ಬಲ. ಒಂದು ಆಕಾರದಿಂದ ಒಂದು ಏಕಮಾನ ವಿದ್ಯುತ್ ಪ್ರವಾಹವನ್ನು ಎಳೆಯುವಾಗ, ಅದು ಒದಗಿಸುವ ಶಕ್ತಿಯ ದರಕ್ಕೆ ವಿದ್ಯುದ್ವಾಹಕ ಶಕ್ತಿ ಎಂದು ಹೆಸರು.",,,,,,,
,,Electron,,"ಋಣ ವಿದ್ಯುತ್ ಕಣ ಅಥವಾ ಋಣಾಣು 9.038X10-²⁸ ಗ್ರಾಂ ಭಾರ, 2X10-¹³ ಸೆಂಟಿ ಮೀಟರ್ ತ್ರಿಜ್ಯ ಮತ್ತು 4.774X10-¹⁰ ವಿದ್ಯುತ್ ಸ್ಥಿರ ಪ್ರಮಾಣದ ಮೌಲ್ಯವುಳ್ಳ, ವಿರೋಧ ಶಕ್ತಿಯುಳ್ಳ ಪರಮಾಣುಗಳ ಉಪಕರಣಗಳು.",,,,,,,
,,Element,,"ಮೂಲವಸ್ತು. ಒಂದೇ ಪರಮಾಣು ಸಂಖ್ಯೆಯ ಪರಮಾಣುಗಳಿಂದ ಮಾತ್ರವೇ ರಚಿತವಾಗಿರುವ, ಒಂದು ವಸ್ತು.",,,,,,,
,,Elutriation Method,,ಎಲ್ಯೂಟ್ರಿಯೇಷನ್ ವಿಧಾನ. ನೀರಿನ ಚಲನೆಯಿಂದ ಮಣ್ಣಿನ ಕಣಗಳನ್ನು ಬೇರೆ ಬೇರೆ ಗಾತ್ರದ ಗುಂಪುಗಳಾಗಿ ಬೇರ್ಪಡಿಸುವ ಒಂದು ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ.,,,,,,,
,,Eluviation,,"ಎಲ್ಯೂವಿಯೇಷನ್; ಅಧೋಗಮನ. ಬಸಿಯುವ ನೀರಿನ ಮೂಲಕ, ಮಣ್ಣಿನ ವಸ್ತುಗಳು ಅಧೋಮುಖವಾಗಿ ಚಲಿಸುವಿಕೆ.",,,,,,,
,,Emulsoid,,"ಪಯಸ್ಯತೆ. ಅಸ್ಫಟಿಕ ಕಣಗಳ ಚದುರಿಕೆ ವಿಭಜನೆಯ ವಾಹಕಕ್ಕೆ ಆಕರ್ಷಣೆ ತೋರಿ ದ್ರಾವಣವಾದಾಗ, ಅಂತಹ ವ್ಯವಸ್ಥೆಗೆ ಪಯಸ್ಯತೆ ಎಂದು ಹೆಸರು.",,,,,,,
,,Endodynamo Morphic Soils,,ಖನಿಜಗುಣ ಮಣ್ಣುಗಳು. ಮೂಲಶಿಲೆಗಳ ಪ್ರಭಾವವನ್ನು ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಪ್ರತಿಬಿಂಬಿಸುವ ಮಣ್ಣು.,,,,,,,
,,Endothermic Reaction,,ಶಾಖಗ್ರಾಹಿ ಪ್ರತಿಕ್ರಿಯೆ. ಶಾಖವನ್ನು ಹೀರಿಕೊಳ್ಳುವ ರಾಸಾಯನಿಕ ಪ್ರತಿಕ್ರಿಯೆ.,,,,,,,
,,Energy,,"ಶಕ್ತಿ. ಕೆಲಸಮಾಡಲು ಒಂದು ವಸ್ತು ಹೊಂದಿರುವ ಯೋಗ್ಯತೆಯನ್ನು, ಶಕ್ತಿ ಎಂದು ಕರೆಯುತ್ತಾರೆ.",,,,,,,
,,Enzyme,,"ಕಿಣ್ವ. ಜೈವಿಕ ರಾಸಾಯನಿಕ ಕ್ರಿಯೆಗಳ ವೇಗವನ್ನು ವರ್ಧಿಸುವ ಸಾಮರ್ಥ್ಯವುಳ್ಳ, ಸಾವಯವ ವಸ್ತು.",,,,,,,
,,Erosion,,"ಕೊಚ್ಚಣೆ; ಸವಕಳಿ. ಹರಿಯುವ ನೀರಿನ ಅಥವಾ ಬಿರುಸಾದ ಗಾಳಿಯ ಪ್ರಭಾವದಿಂದಾಗಿ, ಭೂಮಿಯ ಮೇಲ್ಮಣ್ಣು ತೊಳೆದು ಹೋಗುವಿಕೆ.",,,,,,,
,,Essential Elements,,ಅವಶ್ಯಕ ಮೂಲವಸ್ತುಗಳು. ಸಸ್ಯಗಳ ಸಹಜವಾದ ಬೆಳವಣಿಗೆಗೆ ಮತ್ತು ವಂಶಾಭಿವೃದ್ಧಿಗೆ ಅವಶ್ಯಕವೆಂದು ಪರಿಗಣಿಸಲಾಗಿರುವ ಮೂಲವಸ್ತುಗಳು.,,,,,,,
,,Evaporation,,ಆವಿಯಾಗುವಿಕೆ. ದ್ರವವು ಆವಿಯ ರೂಪಕ್ಕೆ ಬದಲಾಯಿಸುವಿಕೆ.,,,,,,,
,,Exchangable Potassium,,"ವಿನಿಮಯ ಪೊಟ್ಯಾಸಿಯಂ. ಮಣ್ಣಿನ ವಿನಿಯಮ ಸಂಕೀರ್ಣದಲ್ಲಿ, ಅದಲುಬದಲು ಕ್ರಿಯೆಗೊಳಗಾಗಬಲ್ಲ ಪೊಟ್ಯಾಸಿಯಂ ಅಂಶ.",,,,,,,
,,Exchangable Sodium Percentage,,"ಶೇಕಡ ವಿನಿಮಯ ಸೋಡಿಯಂ. ಮಣ್ಣಿನಲ್ಲಿ ಜರಗುವ ವಿನಿಮಯ ಸಂಕೀರ್ಣದ ಫಲವಾಗಿ ಕಂಡುಬರುವ, ಶೇಕಡ ವಿನಿಮಯ ಸೋಡಿಯಂ.",,,,,,,
,,Exothermic Reacton,,ಶಾಖೋತ್ಪತ್ತಿ ಪ್ರತಿಕ್ರಿಯೆ. ಶಾಖವನ್ನು ಹೊರಗೆಡುಹುವ ರಾಸಾಯನಿಕ ಪ್ರತಿಕ್ರಿಯೆ.,,,,,,,
,,Fallowing,,ಬೀಳು ಬಿಡುವಿಕೆ. ಬೆಳೆ ತೆಗೆಯಲು ಉಪಯೋಗಿಸುವ ಭೂಮಿಯನ್ನು ಕೆಲವು ಕಾಲ ಯಾವ ಬೆಳೆಯನ್ನೂ ತೆಗೆಯದೆ ಪಾಳು ಬಿಡುವುದು. ಈ ಪದ್ಧತಿಯಿಂದ ಭೂಮಿಯ ಫಲವತ್ತತೆಯನ್ನು ವೃದ್ಧಿಗೊಳಿಸಬಹುದು.,,,,,,,
,,Feld spar,,"ಫೆಲ್ ಸ್ಪಾರ್; ಕ್ಷೇತ್ರಖನಿಜ. ಇವುಗಳು ಸೋಡಿಯಂ, ಪೊಟ್ಯಾಸಿಯಂ, ಕ್ಯಾಲ್ಸಿಯಂ ಮತ್ತು ಬೇರಿಯುಗಳ ನಿರ್ಜಲ ಅಲ್ಯೂಮಿನಿಯಂ ಸಿಲಿಕೇಟುಗಳು.",,,,,,,
,,Fermentation,,ಹುಳಿಹಿಡಿಯುವುದು; ಕಳಿಯುವಿಕೆ. ಬ್ಯಾಕ್ಟೀರಿಯಾ ಮತ್ತು ಪಾಚಿಗಳ ದೇಹವರ್ಧನ ಕ್ರಿಯೆಯಿಂದುಂಟಾಗುವ ವಿಶಿಷ್ಟ ಉತ್ಕರ್ಷಣ ವಿಧಾನ.,,,,,,,
,,Fertilizer,,"ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ. ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಗೆ ಅವಶ್ಯವಾದ ಯಾವುದಾದರೊಂದು ಪೋಷಕಾಂಶವನ್ನು ಒದಗಿಸುವ ಈ ಪದಾರ್ಥಗಳು, ಸಾಮಾನ್ಯವಾಗಿ ನಿರಿಂದ್ರಿಯ ಸ್ಥಿತಿಯಲ್ಲಿರುತ್ತವೆ.",,,,,,,
,,Fertilizer Grade,,"ರಾಸಾಯನಿಕ ಗೊಬ್ಬರದ ದರ್ಜೆ. ರಾಸಾಯನಿಕ ಗೊಬ್ಬರದಲ್ಲಿರುವ ಸಾರಜನಕ, ರಂಜಕ ಮತ್ತು ಪೊಟ್ಯಾಷ್ ಗಳ ಶೇಕಡಾ ಪ್ರಮಾಣವನ್ನು ಸೂಚಿಸುವ ವರ್ಗೀಕರಣ.",,,,,,,
,,Fertilizer Placement,,ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ ಹಾಕುವಿಕೆ. ಸಸ್ಯಗಳ ಬೇರಿನ ಆವರಣಕ್ಕೆ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರಗಳನ್ನು ಹಾಕುವ ವಿಧಾನ.,,,,,,,
,,"Fertilizer, Complete",,"ಸಂಪೂರ್ಣ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ. ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಗೆ ಅವಶ್ಯಕವಾದಂತಹ ಸಾರಜನಕ, ರಂಜಕ ಮತ್ತು ಪೊಟ್ಯಾಷ್ ಗಳನ್ನೊಳಗೊಂಡ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ.",,,,,,,
,,"Fertilizer, Incomplete",,"ಅಪೂರ್ಣ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ. ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಗೆ ಅವಶ್ಯಕವಾದಂತಹ ಸಾರಜನಕ, ರಂಜಕ ಮತ್ತು ಪೊಟ್ಯಾಷ್ ಗಳಲ್ಲಿ, ಯಾವುದಾದರೊಂದು ಅಥವಾ ಎರಡು ಪೊಷಕಗಳನ್ನು ಒದಗಿಸುವ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರ.",,,,,,,
,,Field Capacity,,"ಜಮೀನಿನ ಜಲಧಾರಣ ಸಾಮರ್ಥ್ಯ. ಮಳೆಯಿಂದ ಇಲ್ಲವೆ ನೀರಾವರಿಯಿಂದ ಭೂಮಿ ಸಂಪೂರ್ಣ ನೆನೆದ ಮೇಲೆ, ನೀರಿನ ಕೆಳಮುಖ ಚಲನೆ ನಿಂತ ನಂತರ ಮಣ್ಣಿನಲ್ಲಿ ಉಳಿಯುವ ತೇವಾಂಶ. ಈ ತೇವಾಂಶವನ್ನು ಮಣ್ಣಿನ ಶೇಕಡಾ ರೂಪವಾಗಿ ನಮೂದಿಸುತ್ತಾರೆ.",,,,,,,
,,Filler,,"ಭರ್ತಿ ಪದಾರ್ಥ. ರಾಸಾಯನಿಕ ಗೊಬ್ಬರದ ಮಿಶ್ರಣವನ್ನು ಒಂದು ಗೊತ್ತಾದ ತೂಕಕ್ಕೆ ತರಲು ಬೆರೆಸುವ ಗೊಬ್ಬರದಲ್ಲಿನ, ಜಡ ಅಥವಾ ನಿಷ್ಕ್ರಿಯ ವಸ್ತು.",,,,,,,
,,Fish Guano,,ಮೀನು ಗೊಬ್ಬರ. ಮೀನು ಅಥವಾ ಮೀನಿನ ಕಚ್ಚಾವಸ್ತುಗಳನ್ನು ಒಣಗಿಸಿ ಪುಡಿ ಮಾಡುವುದರಿಂದ ಅಥವಾ ಸಂಸ್ಕರಿಸುವುದರಿಂದ ದೊರೆಯುವ ಮೀನು ಗೊಬ್ಬರ.,,,,,,,
,,Flocculation,,ತುಂತುಕರಣ; ಒಟ್ಟಾಗುವಿಕೆ. ತೇಲಾಡುವ ಸ್ಥಿತಿಯಲ್ಲಿರುವ ಅಸ್ಫಟಿಕ ಕಣಗಳು ಒಟ್ಟುಗೂಡಿ ತುಂತುಗಳಾಗುವಿಕೆ.,,,,,,,
,,Foliated Rock,,ಹಾಳೆ (ಪದರ) ಶಿಲೆ. ಅವರೆ ಕಾಳಿನಾಕಾರದ ಖನಿಜದ ಹರಳುಗಳಿಂದ ಕೂಡಿದ ಪದರ ಶಿಲೆ.,,,,,,,
,,Force,,"ಬಲ. ನಿಶ್ಚಿತವಾಗಿರುವ ಅಥವಾ ಸಮವೇಗದಿಂದ ಚಲಿಸುತ್ತಿರುವ ವಸ್ತುವಿನ ಸ್ಥಿತಿಯನ್ನು ಬದಲಾಯಿಸಲು ಪ್ರಯತ್ನಿಸುವ ಬಾಹ್ಯ ಪ್ರೇರಣೆಗೆ, ಬಲವೆಂದು ಹೆಸರು.",,,,,,,
,,Forms of Soil Consistancy,,"ಮಣ್ಣು ಸ್ಥಿರತೆಯ ಆಕಾರಗಳು. ಅಂಟು, ಮೇಣ, ಮೃದು, ಮತ್ತು ಗಟ್ಟಿ ಎಂಬ ಮಣ್ಣು ಸ್ಥಾಯಿತ್ವದ ನಾಲ್ಕು ಆಕಾರಗಳನ್ನು ಗುರುತಿಸಬಹುದು.",,,,,,,
