ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Etching,,1. ಕೊರೆತ 2.ಕೊರೆದ ತಗಡಿನಿಂದ ತೆಗೆದ ಪ್ರತಿ; ತಗಡು ಮೊ.ಗಳ ಮೇಲೆ ಆಮ್ಲ ಮೊ. ತಿಂದು ತುಕ್ಕುಮಾಡುವ ಪದಾರ್ಥದಿಂದ ಕೊರೆದು ತಯಾರಿಸಿದ ಪ್ರತಿರೂಪ,,,,,,,
,,Evict,,ಹೊರಹಾಕು ; ಸ್ಥಾಧೀನತಪ್ಪಿಸು,,,,,,,
,,Eviction,,ಹೊರಹಾಕುವಿಕೆ; ಸ್ವಾಧೀನ ತಪ್ಪಿಸುವುದು,,,,,,,
,,Evolve,,1. ರೂಪಗೊಳ್ಳು; ವಿಕಸಿಸು 2. ರೂಪಿಸು,,,,,,,
,,Exchange,,1. ವಿನಿಮಯಮಾಡು 2. ವಿನಿಮಯ 3. ವಿನಿಮಯಕೇಂದ್ರ,,,,,,,
,,Exchange value,,ವಿನಿಮಯಮಾಲ್ಯ,,,,,,,
,,Execution,,1. ಕಾರ್ಯನಿರ್ವಹಣೆ 2. ಬರೆದುಕೊಡುವುದು 3. ಜಾರಿಮಾಡುವುದು; ಅಮಲ್ಜಾರಿ,,,,,,,
,,Executive director,,ಕಾರ್ಯನಿರ್ವಾಹಕ ನಿರ್ದೇಶಕ,,,,,,,
,,Executive officer,,ಕಾರ್ಯನಿರ್ವಾಹಕ ಅಧಿಕಾರಿ,,,,,,,
,,Exemplary,,ಆದರ್ಶಪ್ರಾಯ,,,,,,,
,,Exemption certificate,,ವಿನಾಯಿತಿ ಪ್ರಮಾಣಪತ್ರ,,,,,,,
,,Expert,,ತಜ್ಞ; ನಿಪುಣ; ಪ್ರವೀಣ,,,,,,,
,,Expert committee,,ತಜ್ಞಸಮಿತಿ,,,,,,,
,,Export,,1. ರಫ್ತು / ನಿರ್ಯಾತ ಮಾಡು 2. ರಫ್ತು ; ನಿರ್ಯಾತ,,,,,,,
,,Export duty,,ರಫ್ತುಸುಂಕ,,,,,,,
,,Exporter,,ರಫ್ತುಗಾರ; ರಫ್ತುಮಾಡುವವನು,,,,,,,
,,Export promotion council,,ರಫ್ತುಗಾರ ಅಭಿವೃದ್ಧಿ ಮಂಡಳಿ,,,,,,,
,,Export risk insurance,,ರಫ್ತುಹಾನಿ ವಿಮೆ,,,,,,,
,,Export facto,,ಹಿಂದೆ ನಡೆದದ್ದ ಕ್ಕೂ ಅನ್ವಯಿಸುವ,,,,,,,
,,Extension officer,,ವಿಸ್ತರಣಾಧಿಕಾರಿ,,,,,,,
,,Extension of service,,ಸೇವಾ ವಿಸ್ತರಣೆ,,,,,,,
,,Extensive,,ವಿಸ್ತಾರವಾದ; ವ್ಯಾಪಕವಾದ,,,,,,,
,,Extent,,ವ್ಯಾಪ್ತಿ ; ವಿಸ್ತೀರ್ಣ,,,,,,,
,,Extinct,,ಅಳಿದುಹೋದ; ಗತಿಸಿದ,,,,,,,
,,Extinguish,,1. ಆರಿಸು; ನಂದಿಸು 2. ನಾಶ / ಹಾಳುಮಾಡು,,,,,,,
,,Extract,,1. ಹೀರು; ಹಿಂಡಿತಗೆ; ಸಾರತೆಗೆ 2. ಸುಲಿ; ಸೆಳೆ; ಕಿತ್ತುಕೊ 3.ಸಾರ; ಸತ್ವ 4. ಉದ್ಧರಣ; ಉದ್ಧೃತಭಾಗ,,,,,,,
,,Extrude,,ಹೊರನೂಕು; ದಬ್ಬು,,,,,,,
,,Fabric,,1. ನೆಯ್ದವಸ್ತು; ಬಟ್ಟೆ 2. ಕಟ್ಟಡದ ರೀತಿ; ಮೂಲರಚನೆ,,,,,,,
,,Fabricate,,1. ರಚಿಸು; ತಯಾರಿಸು 2.ಕಲ್ಪಿಸು; ಸೃಷ್ಟಿಸು,,,,,,,
,,Fabrication,,1.ರಚನೆ; ತಯಾರಿಕೆ 2. ಮಿಥ್ಯಾರಚನೆ; ಕಟ್ಟುಕತೆ,,,,,,,
,,Facility,,ಸೌಲಭ್ಯ,,,,,,,
,,Factory,,ಕಾರ್ಖಾನೆ,,,,,,,
,,Facts of the case,,1. ವಿಷಯದ ಸತ್ಯಾಂಶಗಳು 2. ಮೊಕದ್ದಮೆಯ ಸಂಗತಿಗಳು,,,,,,,
,,Factual,,ವಾಸ್ತವಿಕ; ನಡೆದ ಸಂಗತಿಯ,,,,,,,
,,Fail to attend,,ಹಾಜರಾಗಲು ತಪ್ಪು; ಹಾಜರಾಗದಿರು.,,,,,,,
,,Feasibility report,,ಸಾಧ್ಯತಾವರದಿ,,,,,,,
,,Federation,,ಫೆಡರೇಶನ್‌: ಒಕ್ಕೂಟ,,,,,,,
,,Fee,,ಫೀ; ಫೀಜು; ಶುಲ್ಕ,,,,,,,
,,Ferric,,ಫೆರಿಕ್‌; ಕಬ್ಬಿಣದ; ತನ್ನ ಮಹತ್ತಮ ಸಂಯೋಗ ಶಕ್ತಿಯಲ್ಲಿ ಸೇರಿರುವ ಕಬ್ಬಿಣವನ್ನುಳ್ಳ,,,,,,,
,,Ferro alloy,,ಕಬ್ಬಿಣದ ಮಿಶ್ರ ಲೋಕ,,,,,,,
,,Ferrous,,ಫೆರಸ್‌; ಕಬ್ಬಿಣದ; ಕಬ್ಬಿಣವನ್ನು ದ್ವಿಯೋಗ ಶಕ್ತಿರೂಪದಲ್ಲುಳ್ಳ,,,,,,,
,,Fibre yarn,,ಮೆದುನಾರು; ತೆಂಗಿನನಾರಿನ ಒರಟು ಎಳೆಗಳನ್ನು ಬೇರ್ಪಡಿಸಿದ ನಂತರ ಉಳಿಯುವ ನಾರು,,,,,,,
,,Fictitious account,,ಬನಾವಟ ಲೆಕ್ಕ,,,,,,,
,,File,,1. ಕಡತಕ್ಕೆ ಸೇರಿಸು 2. ಅರದಿಂದ ಉಜ್ಜಿಹಾಕು 3.ಕಡತ 4. ಅರ,,,,,,,
,,Finance,,"1. ಹಣ ಒದಗಿಸು 2. ಹಣಕಾಸು ಅರ್ಥ, ವಿತ್ತ",,,,,,,
,,Finance corporation,,ಹಣಕಾಸು ನಿಗಮ,,,,,,,
,,Financial,,ಹಣಕಾಸಿನ; ಆರ್ಥಿಕ,,,,,,,
,,Financial agency,,ಹಣಕಾಸು. ಸಂಸ್ಥೆ,,,,,,,
,,Financial assistance,,ಹಣಕಾಸಿನ ಸಹಾಯ,,,,,,,
,,Financial assistant,,ಹಣಕಾಸಿನ ಸಹಾಯಕ,,,,,,,
,,Financial power,,ಹಣಕಾಸಿನ ಅಧಿಕಾರ,,,,,,,
,,Finished goods,,ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು / ಸರಕುಗಳು,,,,,,,
,,Fire insurance,,ಅಗ್ನಿವಿಮೆ,,,,,,,
,,Firewood,,ಸೌದೆ; ಕಟ್ಟೆಗೆ; ಉರುವಲು,,,,,,,
,,Firm,,1. ಸ್ಥಿರ; ನಿಶ್ಚಿತ 2. ವ್ಯಾಪಾರ / ವಾಣಿಜ್ಯ ಸಂಸ್ಥೆ,,,,,,,
,,Fitter,,ಫಿಟರ್‌; ಯಂತ್ರ ಜೋಡಿಸುವವನು,,,,,,,
,,Fixation of pay,,ವೇತನದ ನಿಗದಿ,,,,,,,
,,Fixed assets,,ಸ್ಥಿರಾಸ್ತಿಗಳು,,,,,,,
,,Fixed capital,,ಸ್ಥಿರಬಂಡವಾಳ,,,,,,,
,,Fixed price,,ನಿಗದಿತ ಬೆಲೆ,,,,,,,
,,Flatter,,ಫ್ಲ್ಯಾಟರ್‌; ಚಪ್ಪಟಿಮಾಡುವ ಸಾಧನ,,,,,,,
,,Flattener,,ಚಪ್ಪಟೆಮಾಡುವ ಯಂತ್ರ,,,,,,,
,,Flat file,,ಚಪ್ಪಟೆ ಅರ,,,,,,,
,,Flat tongs,,ಚಪ್ಪಟೆ ಇಕ್ಕುಳ,,,,,,,
,,Flavour,,1.ಸುವಾಸನೆ 2. ರುಚಿ 3. ವಿಶಿಷ್ಟಗುಣ,,,,,,,
,,Fleet,,ನೌಕಾಪಡೆ,,,,,,,
,,Flexible,,1. ನಮ್ಯ; ಮಣಿಯ ಬಲ್ಲ ; ಸುಲಭವಾಗಿ ಬಾಗುವ 2. ಹೊಂದಿಕೊಳ್ಳುವ,,,,,,,
,,Fluorescent,,ಹೂವುಬಿಡುವ; ಅರಳುವ,,,,,,,
,,Floating capital,,ಚಿರಬಂಡವಾಳ,,,,,,,
,,Floriculturist,,1. ಪುಷ್ಪಕೃಷಿಕ; ಹೂಬೇಸಾಯಗಾರ 2. ಪುಷ್ಪಕೃಷಿತಜ್ಞ,,,,,,,
,,Fluctuate,,ಹೆಚ್ಚುಕಡಮೆಯಾಗು; ಏರಿಳಿತವಾಗು.,,,,,,,
,,Fluorescent,,ಸ್ಫುರಣಮಾಡುವ ಗುಣವುಳ್ಳ,,,,,,,
,,Fly shuttle loom,,ಹಾರುಲಾಳಿ ಮಗ್ಗ,,,,,,,
,,Foam,,ನೊರೆ; ಬುರುಗು,,,,,,,
,,Fodder,,ಮೇವು,,,,,,,
,,Foreign collaboration,,ವಿದೇಶೀ ಸಹಯೋಗ,,,,,,,
,,Foreign exchange,,ವಿದೇಶೀ ವಿನಿಮಯ,,,,,,,
,,Foreign trade,,ವಿದೇಶೀ ವ್ಯಾಪಾರ,,,,,,,
,,Foreman,,ಫೋರ್‌ಮನ್‌ ; ಅಗ್ರಕಾರ್ಮಿಕ,,,,,,,
,,Foresight,,ದೂರದೃಷ್ಟಿ; ಮುಂದಾಲೋಚನೆ,,,,,,,
,,Forfeit,,1. ಮುಟ್ಟುಗೋಲು ಹಾಕು 2. ಹಕ್ಕು ಕಳೆದುಕೊ,,,,,,,
,,Forethought,,ನೋಡಿ - foresight,,,,,,,
,,For necessary action,,ಅವಶ್ಯ ಕ್ರಮಕ್ಕಾಗಿ,,,,,,,
,,Foundry,,ಫೌಂಡ್ರಿ: 1. ಎರಕ ಹೊಯ್ಯುವ ಕಾರಖಾನೆ 2.ಎರಕ ಹೊಯ್ಯುವ ಕಲೆ / ಕಸಬು; ಖರಕದ ಕೆಲಸ 3. ಎರಕಹೊಯ್ದ ಸಾಮಾನು,,,,,,,
,,Fragment,,ತುಂಡು; ಚೂರು; ತುಣುಕು,,,,,,,
,,Fragrant,,ಸುವಾಸನೆಯ; ಪರಿಮಳದ,,,,,,,
,,Frame,,1. ರೂಪಿಸು; ರಚಿಸು 2.ರಚನೆ ; ನಿರ್ಮಾಣ 3. ಚೌಕಟ್ಟು,,,,,,,
,,Frame loom,,ಅಚ್ಚುಮಗ್ಗ; ನೆಲದ ಮೇಲೆ ನಾಲ್ಕುಕಡೆ ಚೌಕಟ್ಟುಗಳನ್ನು ಅಳವಡಿಸಿ ಬಟ್ಟೆನೇಯುವ ಒಂದು ಮಗ್ಗ,,,,,,,
,,Freight charges,,ಸಾಗಣೆ ಬಾಡಿಗೆಯ ವೆಚ್ಚಗಳು,,,,,,,
,,Fret saw,,ಚಿತ್ರಗೆಲಸದ ಗರಗಸ,,,,,,,
,,Fruit development officer,,ಹಣ್ಣು ಅಭಿವೃದ್ಧಿ ಅಧಿಕಾರಿ,,,,,,,
,,Fruit preservation expert,,ಹಣ್ಣು ಪರೀಕ್ಷಣ ತಜ್ಞ,,,,,,,
,,Fuel,,ಇಂಧನ,,,,,,,
,,Fuller,,ಪುಲ್ಲರ್‌; ಕಬ್ಬಿಣಕ್ಕೆ ತಕ್ಕಂತೆ ಆಕಾರಕೊಡುವ ಗಾಡಿಯುಳ್ಳ ಒಂದು ಉಪಕರಣ ಜೋಡಿ,,,,,,,
,,Fuller’s earth,,ಚೌಳುಮಣ್ಣು,,,,,,,
,,Fumigation,,ಧೂಪನ; ಧೂಪ / ಹೊಗೆ ಹಾಕುವುದು; ಹೊಗೆಯಾಗಿಸುವುದು,,,,,,,
,,Functional manager,,ಕಾರ್ಯವ್ಯವಸ್ಥಾಪಕ,,,,,,,
,,Fund,,ಫಂಡ್‌; ನಿಧಿ; ಪುದುವಟ್ಟು,,,,,,,
,,Funnel,,ಲಾಳಿಕೆ; ಆಲಕಿ; ಬುದ್ಧಿವಂತ,,,,,,,
,,Furnace,,ಕುಲುಮೆ,,,,,,,
,,Gain,,ಲಾಭ; ಪ್ರಯೋಜನ,,,,,,,
,,Gainful,,ಲಾಭದಾಯಕ,,,,,,,
,,Galena,,ಗಲೀನ: ಸೀಸದ ಅದುರು,,,,,,,
,,Galvanized iron sheet (G.L.sheet),,"ಸತುಲೇಪಿತ ಕಬ್ಬಿಣದ ತಗಡು (ಸ,ತ. ತಗಡು)",,,,,,,
,,Galvanized sheet,,ನೋಡಿ - galvanized iron sheet,,,,,,,
,,Garment,,ಉಡುಪು; ಬಟ್ಟೆಬರೆ,,,,,,,
,,Gas cutting,,ಅನಿಲ ಕತ್ತರಿಕೆ; ಲೋಹವನ್ನು ಆಮ್ಲಜನಕದ ಜ್ವಾಲೆಯಿಂದ ಕಾಯಿಸಿ ಕತ್ತರಿಸುವುದು,,,,,,,
,,Gaseous,,ಅನಿಲರೂಪದ,,,,,,,
,,Gas welding,,ಅನಿಲ ಬೆಸುಗೆ(ಮಾಡು),,,,,,,
,,Gas-works,,ಅನಿಲ ಕಾರ್ಖಾನೆ,,,,,,,
,,Gasmask,,(ವಿಷ) ಅನಿಲಮುಖರಕ್ಷೆ,,,,,,,
,,Gate,,ಗೇಟ್‌; ಬಾಗಿಲು; ದ್ವಾರ,,,,,,,
,,Gauge,,"ಗೇಜ್‌: 
1. ಅಳತೆಮಾಡು 2.ಅಳತೆ; ಪ್ರಮಾಣ;(ಲೋಹದ ತಗಡು, ತಂತಿ ಮೊ.ಗಳ ಮಂದವನ್ನು ಅಳೆಯುವ) ಪ್ರಮಾಣ 3.ವಿಸ್ತಾರ ; ವ್ಯಾಪ್ತಿ ; ಹರವು 
4.ರೈಲು ಕಂಬಿಗಳ ಮಧ್ಯದ ಅಂತರ",,,,,,,
,,Gauze,,ಗಾಜ್‌ : ನವಿರಾದ ಜಾಲರಿ,,,,,,,
,,Genealogy,,ವಂಶವೃಕ್ಷ ; ವಂಶಾವಳಿ,,,,,,,
,,General manager,,ಜನರಲ್‌ ಮ್ಯಾನೇಜರ್‌; ಪ್ರಧಾನ ವ್ಯವಸ್ಥಾಪಕ,,,,,,,
,,General work order book,,ಸಾಮಾನ್ಯ ಕಾರ್ಯಾದೇಶ ಪುಸ್ತಕ,,,,,,,
,,General workshop,,ಸಾಮಾನ್ಯ ಕಾರ್ಯಾಗಾರ,,,,,,,
,,Glossary,,ಪದಕೋಶ,,,,,,,
,,Goldsmith,,ಅಕ್ಕಸಾಲಿಗ; ಪತ್ತಾರ; ಸೋನಾರ,,,,,,,
,,Goods in transit,,ಸಾಗಣೆಯಲ್ಲಿ ಸರಕು,,,,,,,
,,Government aided,,ಸರ್ಕಾರಿ ಸಹಾಯ ಪಡೆದ,,,,,,,
,,Government servant,,ಸರ್ಕಾರಿ ನೌಕರ,,,,,,,
,,Grade,,ಗ್ಲೇಡ್‌: 1. ಶ್ರೇಣೀಕರಿಸು 2. ಶ್ರೇಣಿ; ವರ್ಗ; ದರ್ಜೆ,,,,,,,
,,Granary,,ಕಣಜ: ಹಗೇವು,,,,,,,
,,Granite,,ಗ್ರಾನಿಟ್‌; ಬೆಣಚುಕಲ್ಲು ಅಭ್ರಕ ಮೊ.ಗಳ ಕಣಿಗಳಿಂದ ಕೂಡಿದ ಸ್ಫಟಿಕಾಕೃತಿಯ ಕಟ್ಟಡದ ಕಲ್ಲು,,,,,,,
,,Grant,,1. ಕೊಡು; ಸಲ್ಲಿಸು; ನೀಡು 2. ಅನುಮತಿಸು; ಸಮ್ಮತಿಸು; ಮಂಜೂರು ಮಾಡು 3. ಅನುದಾನ; ಕೊಡುಗೆ,,,,,,,
,,Grant-in-aid,,ಸಹಾಯಾನುದಾನ,,,,,,,
,,Granule,,1. ಹರಳು; ಕಣ 2. ಸಣ್ಣಕಾಳು,,,,,,,
,,Grasp,,1. ಬಿಗಿಯಾಗಿ ಹಿಡಿ 2. ಗ್ರಹಿಸು; ಮನದಟ್ಟು ಮಾಡಿಕೊ 3. ಕಪಿಮುಷ್ಟಿ ದೃಢಮುಷ್ಟಿ 4. ಗ್ರಹಿಕೆ,,,,,,,
,,Grind,,1. ಅರೆ; ಬೀಸು; ರುಬ್ಬು; ಪುಡಿಮಾಡು 2. ಮಸೆ; ಸಾಣೆ ಹಿಡಿ 3. ಪೀಡಿಸು; ಹಿಂಸಿಸು,,,,,,,
,,Grinder,,ಗ್ರೈಂಡರ್‌ : 1. ಅರೆಯುವ / ಬೀಸುವ / ರುಬ್ಬುವ ವ್ಯಕ್ತಿ ಯಾ ಯಂತ್ರ 2. ಮಸೆಯುವ / ಸಾಣೆಹಿಡಿಯುವ ವ್ಯಕ್ತಿ ಯಾ ಯಂತ್ರ,,,,,,,
,,Gross,,1. ಒಟ್ಟು ಸಮಸ್ತ 2. ಅತಿ; ಅತೀವ,,,,,,,
,,Gross income,,ಒಟ್ಟು ಆದಾಯ,,,,,,,
,,Guarantee of cash credit,,ನಗದುಸಾಲದ ಭರವಸೆ / ಖಾತರಿ,,,,,,,
,,Guarantee fund,,ಖಾತರಿನಿಧಿ,,,,,,,
,,Guardian,,ಪಾಲಕ,,,,,,,
,,Gum,,ಗೋಂದು; ಅಂಟು,,,,,,,
,,Gunny,,1. ಗೋಣಿತಟ್ಟು 2. ಗೋಣಿಚೀಲ,,,,,,,
,,Gunny bag,,ಗೋಣಿಚೀಲ,,,,,,,
,,Gypsum,,"ಜಿಪ್ಸಮ್‌; ಜಲಾಶಯದಿಂದ ಕೂಡಿದ ""ಕ್ಯಾಲ್ಸಿಯಂ ಸಲ್ಫೇಟ್‌' ಖನಿಜ",,,,,,,
,,Hacksaw,,ಹ್ಯಾಕ್‌ಸಾ; ಲೋಹ ಕೊಯ್ಯುವ ಗರಗಸ,,,,,,,
,,Half pay leave,,ಅರ್ಧವೇತನದ ರಜ,,,,,,,
,,Half-round file,,ಅರೆದುಂಡು ಅರ,,,,,,,
,,Hammer,,1. ಸುತ್ತಿಗೆಯಿಂದ ಹೊಡೆ 2. ಸುತ್ತಿಗೆ,,,,,,,
,,Hammerman,,ಕಮ್ಮಾರ; ಚಮ್ಮಟಗ,,,,,,,
,,Hammersmith,,ನೋಡಿ - hammerman,,,,,,,
,,Handbarrow,,ಕೈಗಾಡಿ,,,,,,,
,,Handicraft,,1. ಕರಕೌಶಲ; ಕೈಕಸುಬು 2.ಕರಕುಶಲವಸ್ತು,,,,,,,
,,Handicraft exhibition,,ಕರಕುಶಲಪಸ್ತು ಪ್ರದರ್ಶನ,,,,,,,
,,Handicrafts development corporation,,ಕರಕುಶಲವಸ್ತು ಅಭಿವೃದ್ಧಿ ನಿಗಮ,,,,,,,
,,Handiwork,,ನೋಡಿ - handicraft,,,,,,,
,,Handle,,1. ನಡೆಸು; ನಿರ್ವಹಿಸು; ಸಂಭಾಳಿಸು 2. ಹಿಡಿ; ಹಿಡಿಕೆ; ಕಾವು 3. ಸಾಧನ,,,,,,,
,,Handling charges,,ನಿರ್ವಹಣಾ ವೆಚ್ಚ,,,,,,,
,,Handloom,,ಕೈಮಗ್ಗ,,,,,,,
,,Handloom advisory board,,ಕೈಮಗ್ಗ ಸಲಹಾ ಮಂಡಳಿ,,,,,,,
,,Handloom development scheme,,ಕೈಮಗ್ಗ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಯೋಜನೆ,,,,,,,
,,Handloom research and designing centre,,ಕೈಮಗ್ಗ ಸಂಶೋಧನ ಮತ್ತು ವಿನ್ಯಾಸನ ಕೇಂದ್ರ,,,,,,,
,,Hand made,,ಕೈಯಿಂದ ಮಾಡಿದ / ತಯಾರಿಸಿದ,,,,,,,
,,Hand reamer,,ಹ್ಯಾಂಡ್‌ ರೀಮರ್‌; ಲೋಹದಲ್ಲಿನ ರಂಧ್ರಗಳನ್ನು ನಯ ಯಾ ಅಗಲಗೊಳಿಸುವ ಸಾಧನ,,,,,,,
,,Hand saw,,ಕೈಗರಗಸ,,,,,,,
,,Hank,,ಲಡಿ ; ದಾರದ ಉಂಡೆ,,,,,,,
,,Hanse,,ವರ್ತಕಸಂಘ; ಜರ್ಮನ್‌ ಪಟ್ಟಣಗಳ ರಾಜಕೀಯ ಮತ್ತು ವಾಣಿಜ್ಯ ಸಂಬಂಧದ ಮಂಡಳಿ,,,,,,,
,,Harbour,,ಬಂದರು; ರೇವು,,,,,,,
,,Hard,,ಕಠಿಣ; ಗಡುಸು,,,,,,,
,,Hard board,,ಹಾರ್ಡ್‌ಬೋರ್ಡ್‌; ಗಟ್ಟಿರಟ್ಟು,,,,,,,
,,Harder,,ಗಡಸುಗೊಳಿಸು,,,,,,,
,,Hardware,,ಕಬ್ಬಿಣದ ಸಾಮಾನು,,,,,,,
,,Hardware man,,ಕಬ್ಬಿಣದ ಸಾಮಾನುಗಳ ವ್ಯಾಪಾರಿ,,,,,,,
,,Haul,,1. ಸರಕುಸಾಗಿಸು 2. ಬಲವಂತದಿಂದ ಎಳೆ 3. ಸಂಪಾದನೆ; ಗಳಿಕೆ,,,,,,,
,,Haulage,,ಸಾಗಣೆವೆಚ್ಚ,,,,,,,
,,Haversack,,ಹಸಿಬೆ; ಬೆನ್ನುಚೀಲ,,,,,,,
,,Haw,,ಆವರಣ; ಬೇಲಿ,,,,,,,
,,Hawser,,ಹಾಜರ್‌; ಹಡಗನ್ನು ಕಟ್ಟಿನಿಲ್ಲಿಸಲು ಬಳಸುವ ದಪ್ಪನೆಯ ಹಗ್ಗ ಯಾ ಹೊರಜಿ,,,,,,,
,,Head of account,,ಲೆಕ್ಕಶೀರ್ಷಿಕೆ,,,,,,,
,,Head of department,,ಇಲಾಖಾ ಮುಖ್ಯಸ್ಥ,,,,,,,
,,Head of institution,,ಸಂಸ್ಥೆಯ ಮುಖ್ಯಸ್ಥ,,,,,,,
,,Head of quarters,,ಕೇಂದ್ರ ಕಾರ್ಯಸ್ಥಾನ,,,,,,,
,,Heald,,ಹೀಲ್ಡ್‌; ಬೆಜ; ರೆಕ್ಕೆ; ಮಗ್ಗದಲ್ಲಿ ಹಾಸುನೂಲುಗಳು ತಟ್ಟಿನ ಮೂಲಕ ಹೋಗುವ ಮೊದಲು ಅವುಗಳನ್ನು ಎರಡಾಗಿ ವಿಂಗಡಿಸಲು ಮಧ್ಯೆ ಕುಣಿಕೆಯುಳ್ಳ ಸಣ್ಣಹುರಿ ಯಾ ತಂತಿ,,,,,,,
,,Heap,,1. ರಾಶಿ ಹಾಕು 2. ರಾಶಿ ; ಗುಡ್ಡೆ ; ಕುಪ್ಪೆ,,,,,,,
,,Hearth,,ಚೆಂಕಿಗೂಡಿನ ನೆಲ; ಅಗ್ಲಿ ಕುಂಡ,,,,,,,
,,Heat treatment,,ಉಷ್ಣ ಚಿಕಿತ್ಸೆ; ಉಷ್ಣೋಪಚಾರ; (ಕಬ್ಬಿಣ ಗಾಜು ಮತ್ತು ಕೆಲವು ಬಗೆಯ ಪ್ಲಾಸ್ಟಿಕ್‌ ಮೊದಲಾದ ಪದಾರ್ಥಗಳ ಗಡಸುತನವನ್ನು ಕಳೆದು ತಂತಿಯೆಳೆಯುವಂತಾಗಲು ಯಾ ಸುಲಭವಾಗಿ ಬಾಗುವಂತಾಗಲು) ನಿಯಂತ್ರಿತವಾಗಿ ಕಾಯಿಸಿ ತಂಪಿಸುವ ಕ್ರಿಯೆ,,,,,,,
,,Hedge,,1. ಸುತ್ತುಗಟ್ಟು 2. ಬೇಲಿ; ತಡೆ,,,,,,,
,,Heel,,ಹಿಮ್ಮಡಿ,,,,,,,
,,Helmet,,ಹೆಲ್ಮೆಟ್‌; ಶಿರಸ್ತ್ರಾಣ,,,,,,,
,,Hemp,,1. ಸೆಣಬು; ಪುಂಡಿನಾರು 2. ಗಾಂಜಾ; ಭಂಗಿ,,,,,,,
,,Heptagon,,ಸಪ್ತಭುಜಿ ; ಏಳುಭುಜಗಳ ಸರಳರೇಖಾಕೃತಿ,,,,,,,
,,Hereby,,ಈ ಮೂಲಕ,,,,,,,
,,Hereditary artisan,,ಆನುವಂಶಿಕೆ ಕುಶಲಕರ್ಮಿ,,,,,,,
,,Hide,,1. ಬಚ್ಚಿಡು; ಮುಚ್ಚಿಡು 2. ತೊಗಲು ಸುಲಿ 3. (ಪ್ರಾಣಿಯ ಒರಟಾದ ಯಾ ಹದಮಾಡಿದ) ತೊಗಲು / ಚಕ್ಕಳ,,,,,,,
,,Hilt,,ಕತ್ತಿಯ / ಕಠಾರಿಯ ಹಿಡಿ,,,,,,,
,,Hinge,,ತಿರುಗಣಿ; ಕೀಲು,,,,,,,
,,Hinterland,,ಹಿನ್ನಾಡು; ಸಮುದ್ರದ ಯಾ ನದಿಯ ತೀರಪ್ರದೇಶಕ್ಕೆ ಹಿಂಭಾಗದಲ್ಲಿರುವ ಪ್ರಾಂತ್ಯ,,,,,,,
,,Hire,,1. ಕೂಲಿಗೆ ಇಟ್ಟುಕೊ 2. ಬಾಡಿಗೆಗೆ ತೆಗೆದುಕೊ 3. ಕೂಲಿ; ಮಜೂರಿ 4. ಬಾಡಿಗೆ,,,,,,,
,,Hire purchase,,ಬಾಡಿಗೆ ಖರೀದಿ; ಬೆಲೆಯ ಹಣವನ್ನು ಗೊತ್ತಾದ ಕಂತುಗಳಲ್ಲಿ ಕೊಟ್ಟ ಬಳಿಕ ಬಾಡಿಗೆಗೆ ತೆಗೆದುಕೊಂಡ ವಸ್ತು ಬಾಡಿಗೆದಾರನ ಸೊತ್ತಾಗುವ ವ್ಯಾಪಾರ ಪದ್ಧತಿ,,,,,,,
,,Hire purchase of machinery,,ಯಂತ್ರಗಳ ಬಾಡಿಗೆ ಖರೀದಿ,,,,,,,
,,Home industries,,1. ಗೃಹ / ಗುಡಿಕೈಗಾರಿಕೆಗಳು 2. ಸ್ವದೇಶೀ ಕೈಗಾರಿಕೆಗಳು,,,,,,,
,,Home industries institutions,,1. ಗೃಹಕೈಗಾರಿಕಾ ಸಂಸ್ಥೆಗಳು 2. ಸ್ವದೇಶೀ ಕೈಗಾರಿಕಾ ಸಂಸ್ಥೆ,,,,,,,
,,Home manufacture,,1. ಗೃಹಕೈಗಾರಿಕಾ ತಯಾರಿಕೆ 2. ಸ್ಟದೇಶೀ ತಯಾರಿಕೆ,,,,,,,
,,Home market,,ಸ್ವದೇಶೀ ಮಾರುಕಟ್ಟೆ,,,,,,,
,,Home products,,ಸ್ವದೇಶೀ ಉತ್ಪನ್ನಗಳು,,,,,,,
,,Homogeneous,,1. ಸಮರೂಪದ 2. ಸಜಾತೀಯ,,,,,,,
,,Hone,,1. ಮಸೆ; ಸಾಣೆಹಿಡಿ 2. ಮಸೆಗಲ್ಲು; ಸಾಣೆಕಲ್ಲು,,,,,,,
,,Honey,,ಜೇನು (ತುಪ್ಪ),,,,,,,
,,Honey comb,,ಜೇನುಹುಟ್ಟು,,,,,,,
