ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Poison baiting,,ಆಹಾರದೊಂದಿಗೆ ಪಾಷಾಣ ಪ್ರಯೋಗ; ವಿಷಪೂರಿತ ಆಹಾರ ಪ್ರಯೋಗ (ವಿಷಯುಕ್ತ),,,,,,,
,,Poison gland,,ವಿಷಗ್ರಂಥಿ,,,,,,,
,,Polar body,,ದ್ರವವಸ್ತು.,,,,,,,
,,Pollen,,ಪರಾಗ,,,,,,,
,,Pollen brush,,ಪರಾಗ ಸಂಗ್ರಹಣೆ ರಚನೆ; ಪರಾಗಕುಂಡ,,,,,,,
,,Polybia,,ಕಣಜ; ಪಾಲಿಜಿಯ,,,,,,,
,,Polyembryony,,ಬಹುಭ್ರೂಣತ್ವ,,,,,,,
,,Polygonal,,ಬಹುಭುಜ,,,,,,,
,,Polyphagous parasite,,ಬಹುಭಕ್ಷಕ ಪರೋಪಜೀವಿ,,,,,,,
,,Polymorphic colony,,ಬಹುರೂಪತ್ವದ ಸಮೂಹ,,,,,,,
,,Polymorphism,,ಬಹುರೂಪತ್ವ,,,,,,,
,,Polyphagous insect,,ಹೊಟ್ಟೆಬಾಕ ಕೀಟ,,,,,,,
,,Pomace fly,,ತಿರುಳಿನ ನೊಣ; ಪೊಮೇಸ್ ನೊಣ,,,,,,,
,,Population,,ಸಂಖ್ಯಾ ನಿಬಿಡತೆ,,,,,,,
,,Population dynamics,,ಸಂಖ್ಯಾಚಲನೆ,,,,,,,
,,Population of ecology,,ಸಂಖ್ಯಾ ಪರಿಸ್ಥಿತಿ ತತ್ತ್ವ,,,,,,,
,,Pore canal,,ರಂಧ್ರನಾಳ,,,,,,,
,,Post abdomen,,ಉತ್ತರೋಧರ,,,,,,,
,,Post embryonic development,,ಭ್ರೂಣೋತ್ತರ ಬೆಳವಣಿಗೆ,,,,,,,
,,Posterior sucker,,ಬಾಲದ ಹೀರು ಬಟ್ಟಲು; ಹಿಂಭಾಗದ ಹೀರು ಸೇದಿಗೆ,,,,,,,
,,Postgenae,,ಕಪಾಳದ ಹಿಂಭಾಗ,,,,,,,
,,Potential pest,,ನಿಗೂಢ ಪೀಡೆ; ಶಕ್ತಿಯುತ ಪೀಡೆ,,,,,,,
,,Pot-shape nest,,ಮಡಕೆಯಾಕಾರದ ಗೂಡು,,,,,,,
,,Potter wasp,,ಕುಂಬಾರ ಕಣಜ,,,,,,,
,,Powder post beetle,,ಪುಡಿ ಕಂಬ ದುಂಬಿ; ಕುಟ್ಟಿ ದುಂಬಿ,,,,,,,
,,Powdery mildew,,ಬೂದಿರೋಗ,,,,,,,
,,Power sprayer,,ಯಂತ್ರಚಾಲಿತ ಸಿಂಪರಕ,,,,,,,
,,Prawn,,ನಳ್ಳಿ; ಶೀಗಡಿ,,,,,,,
,,Praying mantis,,ಒಂಟಿಹುಳು (ಸೂರ್ಯನ ಕುದುರೆ),,,,,,,
,,Pre-abdomen,,ಪೂರ್ವೋದರ,,,,,,,
,,Precursor,,ಪೂರ್ವಸೂಚಕ,,,,,,,
,,Predacious mite,,ಕೊಳ್ಳೆನುಸಿ; ಆಕ್ರಮಣಕಾರಿ ನುಸಿ; ಪರಭಕ್ಷಕ ನುಶಿ,,,,,,,
,,Predatism,,ಶಿಕಾರಿತನ; ಕೊಳ್ಳೆಕಾರಿತನ; ಪರಭಕ್ಷಕತನ,,,,,,,
,,Predator,,ಪರಭಕ್ಷಕ ಜೀವಿ; ದರೋಡೆಕಾರ ಜೀವಿ; ಕೊಳ್ಳೆಕಾರಿ,,,,,,,
,,Premature beat,,ಅಪಕ್ವ ಮಿಡಿತ,,,,,,,
,,Premitive arthropod,,ಆದಿಸಂಧಿಪದಿ,,,,,,,
,,Preoral cavity,,ಅಂಗುಳ,,,,,,,
,,Preservation,,ಸಂಸ್ಕರಣೆ,,,,,,,
,,Preservative,,ರಕ್ಷಕವಸ್ತು,,,,,,,
,,Preventive control,,ನಿವಾರಣಾ ಹತೋಟಿ,,,,,,,
,,Preventive method,,ನಿವಾರಣಾ ವಿಧಾನ,,,,,,,
,,Primordial germ cell,,ಆದಿಪ್ರಜನನಜೀವ ಕೋಶ,,,,,,,
,,Primary parasite,,ಮೂಲ ಪರೋಪಜೀವಿ; ಪ್ರಾಥಮಿಕ ಪರೋಪಜೀವಿ,,,,,,,
,,Primary iris cell,,ಮೊದಲನೆ ಪಾಪೆ ಕೋಶ; ಪ್ರಾಥಮಿಕ ಪಾಪೆಕೋಶ,,,,,,,
,,Primordial germcell,,ಆದಿಪ್ರಜನನ ಜೀವಕೋಶ,,,,,,,
,,Probe,,ಒಳಹೊಕ್ಕು ಶೋಧಿಸು,,,,,,,
,,Proboscis,,ಹೀಕುಕೊಳವೆ; ಸೊಂಡಿಲು,,,,,,,
,,Produced on the spot,,ಸ್ಥಳದಲ್ಲೇ ಉತ್ಪತ್ತಿ,,,,,,,
,,Productive insect,,ಉತ್ಪತ್ತಿ ಕೀಟ,,,,,,,
,,Progeny,,ಸಂತತಿ,,,,,,,
,,Prognathous,,ಶರೀರದ ಮುಂಭಾಗದಲ್ಲಿರುವ ಬಾಯಿ; ಚಾಚುದವಡೆ,,,,,,,
,,Projection,,ಹೊರಚಾಚಿರುವಿಕೆ,,,,,,,
,,Proleg,,ಉಪ ಪಾದ; ಹುಸಿಕಾಲು,,,,,,,
,,Prominence,,ಪ್ರಧಾನ,,,,,,,
,,Proneustic,,ಮುನ್ ಶ್ವಾಸಕ್ರಮ,,,,,,,
,,Propylactic,,ರಕ್ಷಣೆ ನೀಡುವ; ತಡೆಗಟ್ಟುವ,,,,,,,
,,Propellant,,ಸಲಕರಣೆಚಾಲಕ; ಮುಂದೂಡುವ,,,,,,,
,,Prostomium,,ಮುಂಬಾಯಿ,,,,,,,
,,Protandris hermaphrodite,,ಉಭಯಲಿಂಗ,,,,,,,
,,Protective mimicry,,ರಕ್ಷಾನುಕರಣೆ; ರಕ್ಷಣಾ ಅಣಕ,,,,,,,
,,Protective resemblance,,ರಕ್ಷೆ ಹೋಲಿಕೆ,,,,,,,
,,Protein,,ಸಸಾರಜನಕ,,,,,,,
,,Prothorax,,ಎದೆಯ ಮೊದಲ ಖಂಡ; ಮುನ್ನೆಡೆ,,,,,,,
,,Protist,,ಸಂಘಟಿತ ಜೀವಿ,,,,,,,
,,Protocerebrum,,ದೃಷ್ಟಿಭಾಗದ ಪ್ರಮಸ್ತಿಷ್ಕ,,,,,,,
,,Protoplasmic poison,,ಜೀವದ್ರವ್ಯ ಪಾಷಾಣ,,,,,,,
,,Protozoa,,ಏಕಾಣುಜೀವಿ,,,,,,,
,,Proventriculus,,ಮುಂಭಾಗದ ಹೊಟ್ಟೆ; ಮುನ್ನೊಟ್ಟೆ,,,,,,,
,,Pseudococcus corymbatus,,ದಪ್ಪ ಬೂಟು ತಿಗಣೆ; ಸೂಡೆಕಾಕಸ್ ಕೊರಿಂಬೇಟಸ್,,,,,,,
,,Pseudoparasite,,ಮಿಥ್ಯಪರತಂತ್ರಜೀವಿ; ಮಿಥ್ಯಪರೋಪಜೀವಿ; ಮಿಥ್ಯಪರಾವಲಂಬಿ,,,,,,,
,,Pseudopod,,ಮಿಥ್ಯಾಪಾದ; ಹುಸಿಕಾಲು,,,,,,,
,,Ptera,,ಪಕ್ಷ,,,,,,,
,,Pterothorax,,ಹಿನ್ನೆಡೆ; ರೆಕ್ಕೆಗೂಡಿನ ಎದೆ,,,,,,,
,,Pterygota,,ರೆಕ್ಕೆ ಕೀಟ; ಪಕ್ಷೀಯ; ಟೆರಿಗೋಟ,,,,,,,
,,Pugnacious insect,,ಹೋರಾಡುವ ಪ್ರವೃತ್ತಿಯ ಕೀಟ (ಜಗಳಗಂಟಿ ಕೀಟ),,,,,,,
,,Pulse beetle,,ದ್ವಿದಳಧಾನ್ಯದ ದುಂಬಿ (ಚಿಪ್ಪಿನ ಹುಳು),,,,,,,
,,Pulse jet principle,,ಸ್ಪಂದನಧಾರೆ ತತ್ವ,,,,,,,
,,Pulvinaria maxima,,ಬೇವಿನ ಶಲ್ಕ; ಪಲ್ವಿನೇರಿಯ ಮಾಕ್ಸಿಮ,,,,,,,
,,Pupa,,ಪೊರೆಹುಳು; ಗೂಡುಹುಳು; ಕೋಶ,,,,,,,
,,Pupa incomplete,,ಅಪೂರ್ಣ ಕೋಶಾವಸ್ಥೆ,,,,,,,
,,Pupal case,,ಕೋಶದ ಹೊದಿಕೆ; ಕೋಶಾವರಣ,,,,,,,
,,Puparium,,ಪೊರಕೋಶ,,,,,,,
,,Pupation,,ಕೋಶಾವಸ್ಥೆ,,,,,,,
,,Pupil,,ಕಣ್ಣುಗೊಂಬೆ,,,,,,,
,,Putrefaction,,ಕೊಳೆತು ನಾರುವಿಕೆ,,,,,,,
,,Quadrangular wing,,ಪ್ರಾಂಗಣ ರೆಕ್ಕೆ,,,,,,,
,,Quadrupeds,,ಚತುಷ್ಪಾದಿಗಳು,,,,,,,
,,Quality,,ದರ್ಜೆ,,,,,,,
,,Quality loss,,ಗುಣನಷ್ಟ,,,,,,,
,,Quantity loss,,ಪರಿಮಾಣನಷ್ಟ,,,,,,,
,,Quarantine,,ಸಂಪರ್ಕ ನಿಷೇಧ,,,,,,,
,,Quarantine station,,ಸಂಪರ್ಕ ನಿಷೇಧ ಸ್ಥಳ,,,,,,,
,,Quarternary parasite,,ಚಾತುರ್ಥಿಕ ಪರಾವಲಂಬಿ,,,,,,,
,,Queen cell,,ರಾಣಿ ಜೇನುಕೋಣೆ,,,,,,,
,,Quiescent,,ನಿಶ್ಚೇಷ್ಟವಾಗಿರು; ಸುಪ್ತ,,,,,,,
,,Rachis,,ಬೆನ್ನುಹುರಿ; ನಡುಕಾಂಡ,,,,,,,
,,Rack,,ಸಾಮಾನಿಡುವ ಚೌಕಟ್ಟು; ಗೋದಣಿಗೆ,,,,,,,
,,Ramp,,ಇಳಿಜಾರು ದಾರಿ; ಮೇರೆ ಹುಳು,,,,,,,
,,Randitta,,ರೇಷ್ಮೆ ಉತ್ಪತ್ತಿ; ಮಾಡಿದ ರೇಷ್ಮೆಗೂಡು ಬೇಕಾದ ಗೂಡುಗಳಿಗೆ ಇರುವ,,,,,,,
,,Rasping sucking mouth part,,ಉಜ್ಜಿ ಹೀರುವ ಬಾಯಿ,,,,,,,
,,Rat fumigation pump,,ಇಲಿ ಧೂಪಹಾಕುವ ಪಂಪು,,,,,,,
,,Rational,,ವಿವೇಚನಾತ್ಮಕ,,,,,,,
,,Rational control,,ವಿವೇಚನೆಯುಳ್ಳ ಪೀಡೆ ಹತೋಟಿ,,,,,,,
,,Rat poison,,ಇಲಿ ಪಾಷಾಣ,,,,,,,
,,Recess,,ಕುಳಿ; ತಗ್ಗು; ಬಿಡುವು,,,,,,,
,,Rectal gill,,ಗುದಕಿವಿರು,,,,,,,
,,Rectal sac,,ಗುದನಾಳದ ಚೀಲ,,,,,,,
,,Rectum,,ಗುದನಾಳ,,,,,,,
,,Red boll worm,,ಹತ್ತಿಕಾಯಿ ಕೊರೆಕ; ಕೆಂಪು ಹುಳು,,,,,,,
,,Red cotton bug,,ಹತ್ತಿಯ ಕೆಂಪು ತಿಗಣೆ,,,,,,,
,,Red headed hairy caterpillar,,ಕೆಂಪು ತಿಗಣೆ ಕಂಬಳಿಹುಳು,,,,,,,
,,Redressed,,ಮತ್ತೊಮ್ಮೆ ವಂದರಿ ಆಡಿಸಿ ಸರಿಪಡಿಸಿದ; ಬೇರ್ಪಡಿಸಿದ,,,,,,,
,,Red scale,,ಕಂದು ಶಲ್ಕ; ಕೆಂಪು ಶಲ್ಕ,,,,,,,
,,Red tree ant,,ಕೆಂಜಿಗ,,,,,,,
,,Reducing,,ಆಮ್ಲಜನಕ ತೆಗೆದುಬಿಡುವ,,,,,,,
,,Reduction division,,ಸಂಖ್ಯಾಕ್ಷೀಣ ವಿಭಜನೆ,,,,,,,
,,Reeling cocoon,,ಉಪಯೋಗಿಸಿದ ನೂಲು ಬಿಚ್ಚುವ ಗೂಡು,,,,,,,
,,Reference collection,,ಹೋಲಿಕೆ ಸಂಗ್ರಹಣೆ,,,,,,,
,,Reference insect collection,,ಪರಾಮರ್ಶೆಯ ಕೀಟ ಸಂಗ್ರಹ,,,,,,,
,,Reflex response,,ನಿರಿಚ್ಛಾ ಪ್ರತಿಕ್ರಿಯೆ,,,,,,,
,,Refrigeration,,ಶೀತಲೀಕರಣ; ಶೈತ್ಯೀಕರಣ,,,,,,,
,,Refrigerator,,ಶೀತಕ,,,,,,,
,,Regular pest,,ಕ್ರಮವಾದ ಪೀಡೆ,,,,,,,
,,Regulation,,ನಿಯಂತ್ರಣ,,,,,,,
,,Regulatory,,ಮಿತಗೊಳಿಸುವಿಕೆ; ನಿಯಂತ್ರಿಕೆ,,,,,,,
,,Reinforcement,,ಪುಷ್ಟೀಕರಣೆ; ಬೆಂಬಲ,,,,,,,
,,Relative humidity,,ಸಂಬಂಧಕ ಶೈತ್ಯಾಂಶ,,,,,,,
,,Relative saturation,,ಸಂಬಂಧಕ ಸಂಪೂರ್ಣ ಸ್ಥಿತಿ,,,,,,,
,,Repellent,,ಅನಾಕರ್ಷಕ; ವಿಕರ್ಷಕ,,,,,,,
,,Repellent gland,,ವಿಕರ್ಷಕಗ್ರಂಥಿ,,,,,,,
,,Residual effect,,ದೀರ್ಘಾವಧಿ ಪರಿಣಾಮತತ್ವ ಉಳಿಕೆ,,,,,,,
,,Reproductives,,ಸಂತಾನೋತ್ಪತ್ತಿಯುಳ್ಳವು; ಸಂತಾನೋತ್ಪತ್ತಿಕಾರಕ,,,,,,,
,,Reptile,,ಸರೀಸೃಪ,,,,,,,
,,Reservoir,,ಲಾಲಾದ್ರವಕೋಶ; ದ್ರವಕೋಶ; ಜಲಾಶಯ,,,,,,,
,,Residual infestation,,ಉಳಿಕೆಯ ಕೀಟಕಾಟ,,,,,,,
,,Residual spray,,ದೀರ್ಘಕಾಲ ಪರಿಣಾಮಕಾರಿಯಾಗಬಲ್ಲ ಸಿಂಪರಣೆ; ದೀರ್ಘಾವಧಿ ಪರಿಣಾಮದ ಸಿಂಪರಣೆ; ಬಾಳಿಕೆಯ ಸಿಂಪರಣೆ,,,,,,,
,,Residue effect,,ಶೇಷದ ಪರಿಣಾಮ,,,,,,,
,,Resistance,,ನಿರೋಧಕ ಶಕ್ತಿ,,,,,,,
,,Resistant variety,,ನಿರೋಧಕ ತಳಿ,,,,,,,
,,Respiratory poison,,ಶ್ವಾಸೋಚ್ವಾಸದ ಪಾಷಾಣ; ಉಸಿರಾಟದ ಪಾಷಾಣ,,,,,,,
,,Respiratory quotient,,ಉಸಿರಾಟದ ಭಾಗಲಬ್ಧ,,,,,,,
,,Resting bodies,,ನಿಶ್ಚಲವಸ್ತು; ನಿಶ್ಚಲ ಜೀವಿ,,,,,,,
,,Reticulum,,ಜಾಲರಚನೆ; ಜಾಲಜಠರ; ಬಲೆಯಂಥ,,,,,,,
,,Retractable,,ಒಳಕ್ಕೆಳೆದುಕೊಳ್ಳುವ,,,,,,,
,,Retrogressive metamorphosis,,ಇಳಿಮುಖರೂಪಾಂತರ,,,,,,,
,,Revelation,,ಪ್ರಚಾರಪಡಿಸುವಿಕೆ,,,,,,,
,,Rhabdom,,ಲಂಬದೃಷ್ಟಿಯ ಕಡ್ಡಿ,,,,,,,
,,Rhopalosiphum maidis,,ಜೋಳದ ಹೇನು; ರೊಫಾಲೊ ಸೈಫಮ್ ಮೈಡಿಸ್,,,,,,,
,,Rhynchota,,ಅರ್ಧಪಕ್ಷೀಯ; ರ್ಹಿಂಕೋಟ,,,,,,,
,,Ribbed cocoon maker,,ಏಣುಗೂಡು ಮಾಡುವ ಹುಳು,,,,,,,
,,Rice hispa,,ಭತ್ತದ ಚಿಪ್ಪಿನ ಹುಳು,,,,,,,
,,Ring disease,,ಸುತ್ತು ರೋಗ,,,,,,,
,,Ring root,,ಬಂಗಡಿ ರೋಗ,,,,,,,
,,Ring spot,,ಉಂಗುರ ಚುಕ್ಕೆರೋಗ,,,,,,,
,,Rocker sprayer,,ತೂಗಾಡಿಸುವ ಸಿಂಪರಕ,,,,,,,
,,Rodent,,ದಂಶಕ,,,,,,,
,,Rogue beetle,,ಅಲೆದಾಡುವ ದುಂಬಿ,,,,,,,
,,Rodenticide,,ಇಲಿಪಾಷಾಣ; ಇಲಿನಾಶಕ,,,,,,,
,,Rodent proof,,ಮೂಷಿಕಾಭೇದ್ಯ,,,,,,,
,,Root aphid,,ಬೇರಿನ ಹೇನು; ಬೇರುಹೇನು,,,,,,,
,,Root-grub,,ಬೇರಿನ ಮರಿಹುಳು; ಗೊಣ್ಣೆ ಹುಳು,,,,,,,
,,Root knot nematode,,ಬೇರುಗಂಟಿನ ಜಂತು,,,,,,,
,,Rot disease,,ಕೊಳೆರೋಗ,,,,,,,
,,Round worm,,ದುಂಡು ಹುಳು,,,,,,,
,,Rudiment,,ಅಪೂರ್ಣಾವಸ್ಥೆ,,,,,,,
,,Ruminent,,ಮೆಲೆಕು ಹಾಕುವ ಪ್ರಾಣಿ,,,,,,,
,,Running infestation,,ಚಲಿಸುವ ಕೀಟಕಾಟ,,,,,,,
,,Rust,,ತುಕ್ಕುರೋಗ; ಭಂಡಾರ ರೋಗ,,,,,,,
,,Rust fly,,ತುಕ್ಕು ನೊಣ,,,,,,,
,,Rustmite,,ತುಕ್ಕುನುಸಿ,,,,,,,
,,Rustred flour beetle,,ತುಕ್ಕುಗೆಂಪು; ಹಿಟ್ಟಿನದುಂಬಿ,,,,,,,
,,Sacred beetle,,ಬೂಪಾಡಿ (ಸಗಣಿದುಂಬಿ),,,,,,,
,,Sac tube,,ಕೋಶನಾಳ,,,,,,,
,,Salivary gland,,ಜೊಲ್ಲು ರಸಗ್ರಂಥಿ; ಲಾಲಾರಸಗ್ರಂಥಿ,,,,,,,
,,Salivary receptacle,,ಜೊಲ್ಲುರಸಕೋಶ,,,,,,,
,,Sand fly,,ಮರಳು ನೊಣ; ಗಾಳದ ನೊಣ,,,,,,,
,,San jose scale,,ಹಣ್ಣಿನ ಗಿಡಗಳ ಶಲ್ಕ; ಸ್ಯಾನ್ ಓಸೆ ಶಲ್ಕ,,,,,,,
,,Saprophyte,,ಪೂತಿವಾಸಿ,,,,,,,
,,Satin moth,,ನಯರೇಷ್ಮೆಯಂಥ ಪತಂಗ,,,,,,,
,,Sawfly,,ಗರಗಸ ಹುಳು,,,,,,,
,,Saw-toothed grain beetle,,ಗರಗಸದಂಚಿನ ಕಾಳಿನ ದುಂಬಿ; ಗರಗಸ ಹಲ್ಲಿನ ದುಂಬಿ,,,,,,,
,,Scab,,ಹಕ್ಕಳೆ,,,,,,,
,,Scafold,,ಅಟ್ಟಣೆ,,,,,,,
,,Scalex,,ಭ್ರೂಣಾವಸ್ಥೆಯಲ್ಲಿರುವ ಒಂದು ಹುಳು,,,,,,,
,,Scaley,,ಹುರುಪೆ,,,,,,,
,,Scape,,ಕುಡಿಮೀಸೆಯ ಬುಡ,,,,,,,
,,Scare crow,,ಭಯದ ಗೊಂಬೆ,,,,,,,
,,Sclerite,,ಫಲಕ,,,,,,,
,,Sclerotial root rot,,ಬುಡಕೊಳೆಯುವ ರೋಗ,,,,,,,
,,Sclerotised,,ಮೆತುಮೂಳೆ,,,,,,,
,,Scolopidia,,ಶಬ್ದಗ್ರಹಣೇಂದ್ರಿಯ,,,,,,,
,,Scraping,,ಕೆರೆಯುವಿಕೆ,,,,,,,
,,Screw worm,,ತಿರುಪುಮೊಳೆಹುಳು,,,,,,,
,,Screw worm fly,,ತಿರುಪು ನೊಣ,,,,,,,
,,Sculpture,,ಉಬ್ಬುಗುರುತುಗಳು,,,,,,,
,,Scutellum,,ಮಧ್ಯದೆದೆಯ ತ್ರಿಕೋಣಾಕಾರದ ಫಲಕ,,,,,,,
,,Seasonal pest,,ಆಯಾಕಾಲದ ಪೀಡೆ,,,,,,,
,,Secondary,,ದ್ವಿತೀಯ,,,,,,,
,,Secondary iris cell,,ಎರಡನೆ ಪಾಪೆ ಕೋಶ,,,,,,,
,,Secretion,,ಜೀವಕಣದ ಸ್ರವಣ; ಸ್ರವಣ,,,,,,,
,,Sedentary,,ಜಡ; ಅಸೀನ,,,,,,,
,,Seed cocoon,,ಬಿತ್ತನೆಗೂಡು,,,,,,,
,,Seed dressing machine,,ಬಿತ್ತನೆ ಚಿಕಿತ್ಸೆ ಯಂತ್ರ,,,,,,,
,,Seed wasp,,ಬೀಜದ ಕಣಜ,,,,,,,
,,Seepage water,,ಜಿನುಗು ನೀರು; ಬಿಸಿನೀರು,,,,,,,
,,Segmentation,,ಶರೀರದ ಭಾಗ; ತುಂಡುಗಳಿಂದಾದುದು,,,,,,,
,,Segment,,ತುಂಡು,,,,,,,
,,Segmentation of egg,,ತತ್ತಿಯ ಸ್ಫುಟನ,,,,,,,
,,Segmented construction,,ಸಂಧಿರಚಿತ ಶರೀರ,,,,,,,
,,Segregate,,ಪ್ರತ್ಯೇಕಿಸು,,,,,,,
,,Segregated control,,ಪ್ರತ್ಯೇಕಿಸಿದ ಹತೋಟಿ,,,,,,,
,,Selective application,,ಆಯ್ಕೆ ಪ್ರಯೋಗ,,,,,,,
,,Selectivity,,ಆಯ್ಕೆ,,,,,,,
,,Self fertilization,,ಸ್ವಯಂಗರ್ಭಧಾರಣೆ,,,,,,,
,,Semi concentrated spray,,ಅರ್ಧ ಬಲವರ್ಧಕ ಸಿಂಪರಣೆ; ಅರ್ಧ ಪ್ರಬಲಕಾರಿ ಸಿಂಪರಣೆ,,,,,,,
,,Semilooper,,ಕೊಡಲಿ ಹುಳು,,,,,,,
,,Seminal vesicle,,ರೇತಸ್ಸಿನ ಕೋಶ,,,,,,,
,,Semiparasite,,ಅಪೂರ್ಣ ಪರತಂತ್ರಜೀವಿ,,,,,,,
,,Sensitive creature,,ಸೂಕ್ಷ್ಮಕ್ರಿಮಿ,,,,,,,
,,Sensory stimuli,,ಜ್ಞಾನವಾಹಕ ಉತ್ತೇಜನ,,,,,,,
,,Separation,,ಪ್ರತ್ಯೇಕಿಸುವಿಕೆ,,,,,,,
,,Septum,,ಅಡ್ಡಗೋಡೆ,,,,,,,
,,Sericulture,,ರೇಷ್ಮೆ ಸಾಕಾಣಿಕೆ,,,,,,,
,,Serrate,,ಗರಗಸರೂಪ; ದಂತುರ,,,,,,,
,,Serricornia,,ಗರಗಸ ಕುಡಿಮೀಸೆ ದುಂಬಿ,,,,,,,
,,Serum,,ರಕ್ತಸಾರ,,,,,,,
,,Sessile,,ನಿರ್ವೃಂತ,,,,,,,
,,Seta,,ಬಿರುಗೂದಲು,,,,,,,
,,Setal arrangement,,ರೋಮ ವಿನ್ಯಾಸ; ಬಿರುಗೂದಲ ವಿನ್ಯಾಸ,,,,,,,
,,Sex pheromone,,ಲಿಂಗಾಕರ್ಷಣೆ,,,,,,,
,,Sex ratio,,ಲಿಂಗಪ್ರಮಾಣ,,,,,,,
,,Sexual dimorphism,,ಲೈಂಗಿಕ ದ್ವಿರೂಪತ್ವ,,,,,,,
,,Sexually arrested insect,,ಬಂಜೆ ಕೀಟ,,,,,,,
,,Sexupara,,ಪೂರ್ವಗಾಮಿ ಲಿಂಗ (ಲಕ್ಷಣ); ಸೆಕ್ಸುಪಾರಾ,,,,,,,
,,Shale,,ಜೇಡಿಪದರಗಲ್ಲು,,,,,,,
,,Sheath-winged coleopteran,,ಒರೆಪಕ್ಷೀಯ; ಜೀರುಂಡೆ ವರ್ಗ; ಕೋಲಿಯಾಪ್ಟಿರ,,,,,,,
,,Shell gland,,ಕವಚಗ್ರಂಥಿ,,,,,,,
,,Shell type storage,,ಚಿಪ್ಪು ಮಾದರಿಮಳಿಗೆ,,,,,,,
,,Shiphold,,ಸಾಮಾನು ಕುಳಿ,,,,,,,
,,Shoot and capsule borer,,ರೆಂಬೆ ಮತ್ತು ಕಾಯಿಕೊರೆಕ,,,,,,,
,,Shoot bug,,ಜೋಗುಳದಸುಳಿ ತಿಗಣೆ; ಸುಳಿ ತಿಗಣೆ,,,,,,,
,,Shoot caterpillar,,ಸುಳಿ ಹುಳು; ಸುಳಿ ಕ್ಯಾಟರ್ ಪಿಲ್ಲರ್,,,,,,,
,,Shoot fly,,ಸುಳಿ ನೊಣ,,,,,,,
,,Short circuit beetle,,ವಿದ್ಯುತ್ ಮಾರ್ಗ ಸಂಕುಚಿಸುವ ದುಂಬಿ,,,,,,,
,,Short horned,,ಮೋಟು ಕುಡಿಮೀಸೆ,,,,,,,
,,Short-winged termite,,ಮೋಟು ರೆಕ್ಕೆಯುಳ್ಳ ಗೆದ್ದಲು,,,,,,,
,,Shot hole borer,,ಚರೆದುಂಬಿ,,,,,,,
,,Shredding disease,,ಕೇದಿಗೆ ರೋಗ; ಜೂಜು ರೋಗ,,,,,,,
,,Skeleton,,ಅಸ್ಥಿ ಪಂಜರ,,,,,,,
,,Skeletonise,,ಜಾಳುಮಾಡು,,,,,,,
,,Sifter section,,ಸೋಸು ಸಲಕರಣೆ ಭಾಗ,,,,,,,
,,Silk gland,,ರೇಷ್ಮೆ ಗ್ರಂಥಿ,,,,,,,
,,Silkworm bed,,ರೇಷ್ಮೆಹುಳು ಹಾಸು,,,,,,,
,,Silo,,ಪೀಪಾಯಿಯಾಕಾರದ ದಾಸ್ತಾನು,,,,,,,
,,Silver fish,,ನುಸಿ ಹುಳು; ಬೆಳ್ಳಿ ಹುಳು; ಬೆಳ್ಳಿ ಮೀನು,,,,,,,
,,Simple parasitism,,ಸರಳ ಪರೋಪಜೀವನ; ಸರಳ ಪರೋಪಜೀವಿತನ,,,,,,,
,,Simulation,,ಅನುಕಾರಿ,,,,,,,
,,Simulium,,ಕಪ್ಪು ನೊಣದ ಮರಿ,,,,,,,
,,Single celled state,,ಒಂಟಿಕೋಶಾವಸ್ಥೆ,,,,,,,
,,Sinus,,ಕುಹರ ಕುಳಿ,,,,,,,
,,Siphon,,ಇಳಿಗೊಳವೆ,,,,,,,
,,Siphoning mouth part,,ಇಳಿಕೊಳವೆ ಮೂಲಕ ದ್ರವ ಹೀರುವ ಬಾಯಿ ಭಾಗ; ಹೀರುವ ಬಾಯಿಭಾಗ,,,,,,,
,,Siphonoptera,,ನಾಳಪಕ್ಷೀಯ; ಸೈಫೋನಾಪ್ಟೀರ,,,,,,,
,,Sipunculi,,ಮಯಣದ ನಾಳಗಳು; ಹೀರುಕೊಳವೆ ಸೀಯುವಿಕೆ,,,,,,,
,,Skipper,,ಜಿಗಿ ಹುಳು,,,,,,,
,,Sleeping sickness,,ನಿದ್ರಾವಾತ ರೋಗ,,,,,,,
,,Slime mold,,ಭಂಕೆ ಬೂಷ್ಟು; ಜಾರು ಬೂಷ್ಟು,,,,,,,
,,Slug,,ಗೊಂಡೆಹುಳು,,,,,,,
,,Slug caterpillar,,ಹರಳಿನ ಗೊಂಡೆ ಕೀಟ; ಗೊಂಡೆ ಕ್ಯಾಟರ್ ಪಿಲ್ಲರ್,,,,,,,
,,Slug moth,,ಬಸವನ ಹುಳದ ಪತಂಗ,,,,,,,
