ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Economic survey,ಆರ್ಥಿಕ ಸಮೀಕ್ಷೆ,,,,,,,,,
,Economic yield,ಆರ್ಥಿಕ ಇಳುವರಿ (ಒಂದು ಸಸ್ಯ ಇಲ್ಲವೇ ಒಂದು ಏಕಮಾನ ಪ್ರದೇಶದಲ್ಲಿ ಉತ್ಪಾದಿಸಲಾದ ಒಟ್ಟು ಒಣ ವಸ್ತುವಿನಲ್ಲಿ ಆರ್ಥಿಕವಾಗಿ ಉಪಯುಕ್ತವಿರುವ ಭಾಗ),,,,,,,,,
,Ecosystem,ಪರಿಸರ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Ecotype,ಪರಿಸರ ಬಗೆ,,,,,,,,,
,Ectoparasite,ಬಾಹ್ಯ ಪರೋಪಜೀವಿ,,,,,,,,,
,Edaphic,ಮಣ್ಣಿನ,,,,,,,,,
,Edible oil,ಖಾದ್ಯ ತೈಲ,,,,,,,,,
,Eelworm,ಈಲ್ ಹುಳು,,,,,,,,,
,Effective irrigation,ಪರಿಣಾಮಕಾರಿ ನೀರಾವರಿ,,,,,,,,,
,Effective rooting depth,ಪರಿಣಾಮಕಾರಿ ಬೇರು ಬಿಡುವ ಆಳ (ಪೂರ್ಣ ಬೆಳೆದ ಸಸ್ಯ ಆವಿ ಬಾಷ್ಪೀಕರಣಕ್ಕೆ ಮಣ್ಣಿನಿಂದ ಬಹುತೇಕ ನೀರು ಹೀರಿಕೊಳ್ಳುವ ಮಣ್ಣಿನ ಆಳ),,,,,,,,,
,Effervescence,ಬುದ್ಬುದ,,,,,,,,,
,Efflorescence,ಹೊವರಳುವಿಕೆ,,,,,,,,,
,Egg plant (Brinjal),ಬದನೆ ಗಿಡ,,,,,,,,,
,Electrolyte,ವಿದ್ಯುದ್ ವಿಶ್ಲೇಷ್ಯ,,,,,,,,,
,Element,ಮೂಲ ವಸ್ತು,,,,,,,,,
,Elensine coracana,ರಾಗಿ,,,,,,,,,
,Elevation,ಎತ್ತರ,,,,,,,,,
,Elite varieties,"ಉಚ್ಚತಳಿಗಳು, ಉತ್ಕೃಷ್ಟ ತಳಿಗಳು",,,,,,,,,
,Ellipticle leaves,ಅಂಡಾಕಾರದ ಎಲೆಗಳು,,,,,,,,,
,Elytra,ಗಡಸು ರೆಕ್ಕೆ,,,,,,,,,
,Embryo,ಭ್ರೂಣ,,,,,,,,,
,Embryoculture,ಭ್ರೂಣ ಸಾಕಣೆ,,,,,,,,,
,Embryonic shoot,ಭ್ರೂಣದ ಪ್ರಕಾಂಡ,,,,,,,,,
,Emerged weeds,ಹೊರಹೊಮ್ಮಿದ ಕಳೆಗಳು,,,,,,,,,
,Emergent plants,ನೀರಂಚಿಗಿಂತ ಮೇಲೆ ಬೆಳೆಯುವ ನೀರು ಸಸ್ಯಗಳು,,,,,,,,,
,Emulsion,ಹಾಲಿನಂತೆ ಕಾಣುವ ದ್ರವ,,,,,,,,,
,Enation,ಊರ್ಧ್ವವರ್ಧನ,,,,,,,,,
,Enclosure,"1. ಆವರಣ, 2. ಅಡಕ",,,,,,,,,
,Encrustation,ಹೆಕ್ಕಳಿಕೆ ಕಟ್ಟುವಿಕೆ,,,,,,,,,
,Endocarp,"ಅಂತಃ ಫಲಭಿತ್ತಿ, ಬೀಜಕೋಶದ ಒಳಪೊರೆ",,,,,,,,,
,Endogenous,"ಅಂತರ್ಜಾತ, ಅಂತರ್ ಜಾತೀಯ",,,,,,,,,
,Endoparasite,ಒಳಪರಾವಲಂಬಿ,,,,,,,,,
,Endoplasm,"ಅಂತರ್ ದ್ರವ್ಯ, ಒಳ ದ್ರವ್ಯ",,,,,,,,,
,Endosperm,"ಭ್ರೂಣಪೋಷಕ, ಬೀಜಾಂತಸ್ಸಾರ",,,,,,,,,
,Endospore,ಅಂತರ್ ಬೀಜಕಣ,,,,,,,,,
,Energy,ಶಕ್ತಿ,,,,,,,,,
,Energy farming,ಇಂಧನ ಶಕ್ತಿ ಪೂರಕ ಬೆಳೆ ಬೇಸಾಯ (ಶೀಘ್ರ ಬೆಳೆಯುವ ಇಂಧನ ಪೂರೈಕೆ ವಸ್ತು ನೀಡುವ ಸಸ್ಯ / ಮರಗಳ ಬೇಸಾಯ),,,,,,,,,
,Enrichment,"ಶಕ್ತಿವರ್ಧನೆ, ಪೋಷಕಾಂಶ ಸೇರಿಸುವಿಕೆ",,,,,,,,,
,Ensilage,ಹಗೇವು ಮೇವು,,,,,,,,,
,Enterprise,ಉದ್ಯಮ,,,,,,,,,
,Entomology,ಕೀಟಶಾಸ್ತ್ರ,,,,,,,,,
,Entomophagous,ಕ್ರಿಮಿಭಕ್ಷಕ ಕೀಟ,,,,,,,,,
,Environment,ಪರಿಸರ,,,,,,,,,
,Environmental factors,ಪರಿಸರೀಯ ಅಂಶಗಳು,,,,,,,,,
,Environmental index,ಪರಿಸರ ಸೂಚಿ,,,,,,,,,
,Environmental pollution,ಪರಿಸರ ಮಾಲಿನ್ಯತೆ,,,,,,,,,
,Environmental resistance,ಪರಿಸರೀಯ ಪ್ರತಿರೋಧಕತೆ,,,,,,,,,
,Epiblast,ಭ್ರೂಣಾವರಣದ ಹೊರೆಪೊರೆ,,,,,,,,,
,Epicarp,ಬೀಜಕೋಶದ ಹೊರಪೊರೆ,,,,,,,,,
,Epicotyl,ಬೀಜದಳಗಳ ಮೇಲಿನ ಭ್ರೂಣಭಾಗ,,,,,,,,,
,Epidermis,ಹೊರಚರ್ಮ,,,,,,,,,
,Epigynous,ಉಚ್ಚ ಅಂಡಾಶಯ,,,,,,,,,
,Epilachna,ಗುಲಗಂಜಿ ಹುಳು,,,,,,,,,
,Epipetalous,ಪರಿದಳ ಜೋಡಣೆ,,,,,,,,,
,Epiphyte,ಅಪ್ಪು ಸಸ್ಯ,,,,,,,,,
,Epiphytic root,ಅಪ್ಪು ಬೇರು,,,,,,,,,
,Equipment,ಉಪಕರಣ,,,,,,,,,
,Eradication,ನಿರ್ಮೂಲನೆ,,,,,,,,,
,Ergot,"ಒಂದು ಬಗೆಯ ಶೀಲಿಂಧ್ರ ರೋಗ, ಜಿಗಿರೋಗ",,,,,,,,,
,Erodibility,ಕೊಚ್ಚಣೆ ನಿರೋಧಕತೆ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Erosion,"ಸವಕಳಿ, ಕೊಚ್ಚಣೆ",,,,,,,,,
,Erosion permitting crop,ಕೊಚ್ಚಣೆಗೆ ಅವಕಾಶವೀಯುವ ಬೆಳೆ,,,,,,,,,
,Erosion resistant crop,ಕೊಚ್ಚಣೆ ನಿರೋಧಕ ಬೆಳೆ,,,,,,,,,
,"Erosion, sheet",ಹಾಳೆ ಕೊಚ್ಚಣೆ,,,,,,,,,
,"Erosion, splash",ಸಿಡಿತ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Erosivity,ಮಳೆಯ ಕೊಚ್ಚಣೆ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Essential oil,ಅಗತ್ಯ ತೈಲ,,,,,,,,,
,Esturine,ಅಳಿವೆ,,,,,,,,,
,Etiolation,"ಬಿಳಿಚುಗೊಂಡಿರುವಿಕೆ, ಬಿಳಿಚಿಕೆ",,,,,,,,,
,Eugenia caryophyllata,ಲವಂಗ,,,,,,,,,
,Evaluation principle,ಮೌಲ್ಯಮಾಪನೆ ತತ್ವ,,,,,,,,,
,Evaporation,"ಆವೀಕರಣ, ಬಾಷ್ಪೀಕರಣ",,,,,,,,,
,Evaporimeter,ಆವೀಕರಣ ಮಾಪಕ,,,,,,,,,
,Evapotranspiration,ಆವಿ / ಬಾಷ್ಪ ವಿಸರ್ಜನೆ,,,,,,,,,
,Evolutionary ecosystem,ವಿಕಾಸಾತ್ಮಕ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Excretion,ಸಸ್ಯ ವಿಸರ್ಜನೆ,,,,,,,,,
,Excretory pore,ವಿಸರ್ಜನಾ ರಂಧ್ರ,,,,,,,,,
,Exotic,"ಹೊರಗಿನಿಂದ ತಂದು ಪಳಗಿಸಿದ, ವಿದೇಶಿ ತಳಿ",,,,,,,,,
,Experimental yield,"ಪ್ರಯೋಗದಿಂದ ಬಂದ ಇಳುವರಿ, ಪರೀಕ್ಷಾ ಕೇಂದ್ರಗಳಲ್ಲಿ ಬೆಳೆತಳಿಗಳ ಇಳುವರಿ ಮಟ್ಟ",,,,,,,,,
,Experimentation,ಪ್ರಯೋಗ ಪರೀಕ್ಷೆ,,,,,,,,,
,Exploitation,ಶೋಷಣೆ,,,,,,,,,
,Export,ರಫ್ತು,,,,,,,,,
,Extension education,ವಿಸ್ತರಣ ಶಿಕ್ಷಣ,,,,,,,,,
,Extension leader,ವಿಸ್ತರಣ ಮುಂದಾಳು,,,,,,,,,
,Extension worker,ವಿಸ್ತರಣ ಕಾರ್ಯಕರ್ತ,,,,,,,,,
,Extensive deforesation,ತೀವ್ರ ಅರಣ್ಯನಾಶ,,,,,,,,,
,Extreme temperatures,ಪರಾಕಾಷ್ಠೆಯ ಉಷ್ಣತೆಗಳು,,,,,,,,,
,Face value,"ಮುಖ ಬೆಲೆ, ನಮೂದು ಬೆಲೆ",,,,,,,,,
,Factor,ಘಟಕ,,,,,,,,,
,Fallow land,ಬೀಳುಬಿಟ್ಟ ಭೂಮಿ,,,,,,,,,
,Fallow system,ಪಡ / ಬೀಳುಬಿಡುವ ಪದ್ಧತಿ,,,,,,,,,
,Fallow valley,ಬೀಳುಬಿಟ್ಟ ಕಣಿವೆ,,,,,,,,,
,False smut,ಹುಸಿಕಾಡಿಗೆ ರೋಗ,,,,,,,,,
,Family,ಕುಟುಂಬ,,,,,,,,,
,Famine,"ಬರಗಾಲ, ಕ್ಷಾಮ",,,,,,,,,
,Fan spray,ಬೀಸಣಿಗೆರೀತಿ ಸಂಪರಣೆ,,,,,,,,,
,Farm,"ಫಾರ್ಮ್, ಹಿಡುವಳಿ",,,,,,,,,
,Farm budgeting,ಫಾರ್ಮ್ ಅಯವ್ಯಯ ತಯಾರಿಕೆ,,,,,,,,,
,Farm enterprise,ಫಾರ್ಮ್ ಅರಣ್ಯ ಶಾಸ್ತ್ರ,,,,,,,,,
,Farm forestry,"ತೋಟದ ಮನೆ, ಹೊಲದ ಮನೆ",,,,,,,,,
,Farm house,ಕೃಷಿ ಬೇಸಾಯ,,,,,,,,,
,Farming,ಬೇಸಾಯ ಪದ್ಧತಿ,,,,,,,,,
,Farming practice,ಬೇಸಾಯ ಪದ್ಧತಿಗಳು,,,,,,,,,
,Farming systems,ಫಾರ್ಮ್ ಯಂತ್ರೋಪಕರಣ,,,,,,,,,
,Farm machinery,ಫಾರ್ಮ್ ನಿರ್ವಹಣೆ,,,,,,,,,
,Farm management,ಫಾರ್ಮ್ ಯೋಜನೆ,,,,,,,,,
,Farm planning,ಫಾರ್ಮ್ ಹೊಂಡ,,,,,,,,,
,Farm pond,ಫಾರ್ಮ್ ಆದಾಯಗಳು,,,,,,,,,
,Farm receipts,"ಕೃಷಿ ವಿಭಾಗ, ಕೃಷಿರಂಗ",,,,,,,,,
,Farm sector,"ಹಿಡುವಳಿಗಾತ್ರ, ಫಾರ್ಮ್ ಗಾತ್ರ",,,,,,,,,
,Farmyard manure,ಕೊಟ್ಟಿಗೆ ಗೊಬ್ಬರ,,,,,,,,,
,Fatty acids,ಕೊಬ್ಬು ಆಮ್ಲಗಳು,,,,,,,,,
,Feather mite,ಗರಿನುಶಿ,,,,,,,,,
,Feed,ಮೇವು,,,,,,,,,
,Feeder road,ಕೂಡು ರಸ್ತೆ,,,,,,,,,
,Feeding line,ಸರಬರಾಜು ಮಾರ್ಗ / ನಾಳ,,,,,,,,,
,Felling,ಮರ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,Fencing,ಬೇಲಿ ಹಾಕುವಿಕೆ,,,,,,,,,
,Fennel,ದೊಡ್ಡ ಸಂಪು,,,,,,,,,
,Fenugreek,ಮೆಂತ್ಯ,,,,,,,,,
,Fermentation,ಹುದುಗುವಿಕೆ,,,,,,,,,
,Fern,ಜರೀಗಿಡ,,,,,,,,,
,Ferrugenous soil,ಕಬ್ಬಿಣಾಂಶ ಸಮೃದ್ಧ ಮಣ್ಣು,,,,,,,,,
,Fertigation,ನೀರಾವರಿಯಲ್ಲಿ ರಸಗೊಬ್ಬರ ಪೂರೈಕೆ,,,,,,,,,
,Fertile valley,ಫಲವತ್ತಾದ ಕಣಿವೆ,,,,,,,,,
,Fertility (soil),ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,,,,,,,,,
,Fertilization,ರಸಗೊಬ್ಬರ ಪೂರೈಕೆ,,,,,,,,,
,Fertilizer,ರಸಗೊಬ್ಬರ,,,,,,,,,
,Fertilizer drill,ರಸಗೊಬ್ಬರ ಕೂರಿಗೆ,,,,,,,,,
,Fertilizer mixture,ರಸಗೊಬ್ಬರ ಮಿಶ್ರಣ,,,,,,,,,
,Fertilizer ratio,ರಸಗೊಬ್ಬರ ಪ್ರಮಾಣ,,,,,,,,,
,Fertilizer requirement,ರಸಗೊಬ್ಬರದ ಅಗತ್ಯತೆ,,,,,,,,,
,Fibre,"ನಾರು, ತಂತು",,,,,,,,,
,Fibroin,ರೇಷ್ಮೆ ತಂತು,,,,,,,,,
,Fibrous,"ತಂತುರೂಪ, ನಾರುಮಯ",,,,,,,,,
,Fibrous root,"ತಂತುಬೇರು, ಜಲ್ಲಿಬೇರು",,,,,,,,,
,Ficus bengalensis,"ಆಲದ ಮರ, ವಟವೃಕ್ಷ",,,,,,,,,
,Ficus carica,ಅಂಜೂರ,,,,,,,,,
,Ficus elastica,ಇಂಡಿಯನ್ ರಬ್ಬರ್ ಗಿಡ,,,,,,,,,
,Ficus pumila,ಇಂಡಿಯನ್ ಆಯುವಿ,,,,,,,,,
,Field application efficiency,"ಕ್ಷೇತ್ರ - ಅನ್ವಯಿಕ ಸಾಮರ್ಥ್ಯ, ಕ್ಷೇತ್ರ ವಿನಿಯೋಗ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Field bean,ಅವರೆ,,,,,,,,,
,Field capacity,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Field crop,ಹೊಲದ ಬೆಳೆ,,,,,,,,,
,Field efficiency,ಶೇಕಡಾ ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Field irrigation efficiency,ಕ್ಷೇತ್ರ ನೀರಾವರಿ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Field moisture deficiency,ಕ್ಷೇತ್ರ ತೇವಾಂಶ ಕೊರತೆ,,,,,,,,,
,Field trial,ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ,,,,,,,,,
,Field water capacity,ಕ್ಷೇತ್ರ ಜಲಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Fig,ಅಂಜೂರ,,,,,,,,,
,Filament,"1. ಕೇಸರದಂಡ, 2. ತಂತು",,,,,,,,,
,Filter press cake,ಶೋಧಕ ಒತ್ತು ಬಿಲ್ಲೆ,,,,,,,,,
,Finger millet,ರಾಗಿ,,,,,,,,,
,Fire curing,ಹೊಗೆಯಲ್ಲಿ ಸಂಸ್ಕರಿಸುವ ವಿಧಾನ (ಹೊಗೆಸೊಪ್ಪು),,,,,,,,,
,Firing,ಶೀಘ್ರ ಒಣಗಿಸಲು ಶಾಖ ಬಳಕೆ ವಿಧಾನ (ಟೀ),,,,,,,,,
,Fiscal policies,ಹಣಕಾಸಿನ ನೀತಿಗಳು,,,,,,,,,
,Fish manure,ಮೀನುಗೊಬ್ಬರ,,,,,,,,,
,Fishmeal,ಮಿನಾಹಾರ,,,,,,,,,
,Fission,"ಸೀಳಿಕೆ, ಬಿರಿತ",,,,,,,,,
,Five-year plan,ಪಂಚವಾರ್ಷಿಕ ಯೋಜನೆ,,,,,,,,,
,Flagellum,ಕಶಾಂಗ,,,,,,,,,
,Flag smut,ಬಾವುಟ ಕಾಡಿಗೆ ರೋಗ,,,,,,,,,
,Flag stage,ತೆನೆ ಹೊರಹೊಮ್ಮುವ ಹಂತ,,,,,,,,,
,Flat headed borer,ಚಪ್ಪಟೆತಲೆ ಕೊರಕ,,,,,,,,,
,Flat-land,ಚಪ್ಪಟೆ ಭೂಮಿ,,,,,,,,,
,Flatulence,"ಹೊಟ್ಟೆ ಉಬ್ಬರ, ಊದಿಕೆ",,,,,,,,,
,Flavouring agent,ಸುಗಂಧಕಾರಕ ನಿಯೋಗಿ,,,,,,,,,
,Flax or linseed,ಅಗಸೆ,,,,,,,,,
,Flea beetle,ಚಿಕ್ಕಟ ದುಂಬಿ,,,,,,,,,
,Floating plants,ತೇಲು ಸಸ್ಯಗಳು,,,,,,,,,
,Floating weeds,ತೇಲುವ ಕಳೆಗಳು,,,,,,,,,
,Flood,ಪ್ರವಾಹ,,,,,,,,,
,Flood hazard,ಪ್ರವಾಹ ಅಘಾತ,,,,,,,,,
,Flood irrigation,"ಹಾಯಿ ನೀರಾವರಿ, ಪ್ರವಾಹಿ ನೀರಾವರಿ",,,,,,,,,
,Flood resistant variety,ಪ್ರವಾಹ ನಿರೋಧಕ ತಳಿ,,,,,,,,,
,Flora,ಸೂಕ್ಷ್ಮ ಸಸ್ಯವರ್ಗ,,,,,,,,,
,Floral induction,ಹೂವಿನ ಆರಂಭಕ್ರಿಯೆ,,,,,,,,,
,Floret,"ತೊಟ್ಟಿಲ್ಲದ ಚಿಕ್ಕಪುಷ್ಪ, ಕಿರುಪುಷ್ಪ, ಕಿರುಹೂವು",,,,,,,,,
,Flour mite,ಹಿಟ್ಟುನುಶಿ,,,,,,,,,
,Flowering season,ಹೂಬಿಡುವ ಕಾಲ,,,,,,,,,
,Flower parasite,ಹೂವಿನ ಪರಾವಲಂಬಿ,,,,,,,,,
,Fluctuation,"ಏರಿಳಿತ, ಅಸ್ಥಿರತೆ",,,,,,,,,
,Flue-cured,"ಶಾಖಕೊಳವೆ ಸಂಸ್ಕರಿತ, ಫ್ಲೂ ಸಂಸ್ಕರಣ ವಿಧಾನ (ಹೊಗೆಸೋಪ್ಪು)",,,,,,,,,
,Fluft,ಕಬ್ಬಿನ ಹೂಗೊಂಚಲು,,,,,,,,,
,Flume,ಹೊಳೆ ಹರಿಯುತ್ತಿರುವ ಕಮರಿ,,,,,,,,,
,Fodder,ಮೇವು,,,,,,,,,
,Fodder crops,ಒಣ ಹುಲ್ಲು ಮೇವಿನ ಬೆಳೆಗಳು,,,,,,,,,
,Foliage,"ಎಲೆ ವಿನ್ಯಾಸ, ಪತ್ರ ವಿನ್ಯಾಸ",,,,,,,,,
,Foliar application,ಎಲೆಗಳ ಮೇಲೆ ಸಿಂಪರಣೆ,,,,,,,,,
,Foliar diagnosis,ಎಲೆ ಪೋಷಕಾಂಶ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Foliar nematode,ಎಲೆ ಜಂತು,,,,,,,,,
,Follicle,"ಕೋಶಿಕೆ, ಕುಹರ",,,,,,,,,
,Food corporation of India,ಭಾರತೀಯ ಆಹಾರ ನಿಗಮ,,,,,,,,,
,Food grains,ಆಹಾರ ಧಾನ್ಯಗಳು,,,,,,,,,
,Food poisoning,ಆಹಾರ ವಿಷವಾಗುವಿಕೆ,,,,,,,,,
,Food rationing,ಆಹಾರ ನಿಯಂತ್ರಣ,,,,,,,,,
,Food reserve,ಕಾಯ್ದಿಡುವ ಆಹಾರ,,,,,,,,,
,Foot and mouth disease,"ಕಾಲುಬಾಯಿ ರೋಗ, ಕಾಲುಬಾಯಿ ಬೇನೆ",,,,,,,,,
,Foot rot or Bakanae,ಬುಡುಕೊಳೆ ಅಥವಾ ಬಕನೆ ರೋಗ,,,,,,,,,
,Foot sprayer,ಕಾಲು ಸಿಂಪರಕ,,,,,,,,,
,"Forage crop, Forage",ಮೇವಿನ ಬೆಳೆ,,,,,,,,,
,Forage forestry,ಮೇವು ಅರಣ್ಯಗಾರಿಕೆ,,,,,,,,,
,Forage quality,ಮೇವಿನ ಗುಣಮಟ್ಟ,,,,,,,,,
,Forced maturity,"ಕೃತ್ರಿಮವಾಗಿ ಮಾಗುವುದು, ಬಲವಂತವಾಗಿ ಪಕ್ವವಾಗಿಸುವಿಕೆ",,,,,,,,,
,Forecasting,ಮುನ್ಸೂಚನೆ,,,,,,,,,
,Forestry,ಅರಣ್ಯ ಶಾಸ್ತ್ರ,,,,,,,,,
,Formal education,ಔಪಚಾರಿಕ ಶಿಕ್ಷಣ,,,,,,,,,
,Formulation,ಸೂತ್ರೀಕರಣ,,,,,,,,,
,Fortyfying,"ಪೌಷ್ಟಿಕಾಂಶ ಹೆಚ್ಚಿಸುವ, ಬಲವರ್ಧಿಸುವ",,,,,,,,,
,Fossils,ಪಳೆಯುಳಿಕೆಗಳು,,,,,,,,,
,Foundation seed,ಮೂಲ ಬೀಜ,,,,,,,,,
,Foundation stock,ಮೂಲ ಬೇರು,,,,,,,,,
,Fowl pest (New castle disease),ಕುಕ್ಕುಟ ಪೀಡೆ,,,,,,,,,
,Frame ridger,ಚಾಕದಿಂಡುಕಾರಕ,,,,,,,,,
,Free ground water,ಮುಕ್ತ ಭೂಜಲ,,,,,,,,,
,Freezing point,ಘನೀಕರಣ ಬಿಂದು,,,,,,,,,
,Frequency,ಆವರ್ತನ,,,,,,,,,
,Friable,"ಸುಲಭವಾಗಿ ಪುಡಿಯಾಗತಕ್ಕಂತಹ, ಹರಳುಗೊಳ್ಳಬಲ್ಲ",,,,,,,,,
,Friability,ಪುಡಿಯಾಗುವಿಕೆ,,,,,,,,,
,Friction,ಘರ್ಷಣೆ,,,,,,,,,
,Frit fly,ಗೊಧಿಗೆ ಬೀಳುವ ಫ್ರಿಟ್ ನೊಣ,,,,,,,,,
,Frond,ಪರ್ಣಾಂಗ,,,,,,,,,
,Frost,"ಹಿಮ, ಇಬ್ಬನಿ",,,,,,,,,
,Frost day,ಹಿಮದ ದಿನ,,,,,,,,,
,Frost free season,ಹಿಮಯುಕ್ತ ಹಂಗಾಮು,,,,,,,,,
,Frost damage,ಹಿಮದಿಂದಾಗುವ ಹಾನಿ,,,,,,,,,
,Frost injury,ಹಿಮದಿಂದಾಗುವ ಗಾಯ,,,,,,,,,
,Fruit cracking,"ಹಣ್ಣು ಬಿರಿಯುವಿಕೆ, ಹಣ್ಣು ಸೀಳಿಕೆ",,,,,,,,,
,Fruit crop,ಹಣ್ಣಿನ ಬೆಳೆ,,,,,,,,,
,Fruit drop,ಹಣ್ಣು ಉದುರಿಕೆ,,,,,,,,,
,Fruit setting,ಹಣ್ಣಾಗುವಿಕೆ,,,,,,,,,
,Full bloom,ಬಹುತೇಕ ಎಲ್ಲಾ ಹೂವರಳುವ ಸ್ಥಿತಿಯ ಸಸ್ಯ,,,,,,,,,
,Full ground cover,ಪೂರ್ಣ ಭೂ ಆವರಿತ,,,,,,,,,
,Fulgorid bug,ಹೊಳೆಯುವ ತಗಣೆ,,,,,,,,,
,Full scale pest management,ಸಂಪೂರ್ಣ ಮಟ್ಟದ ಪೀಡೆ ಹತೋಟಿ,,,,,,,,,
,Fumigant,ಧೂಪಕ,,,,,,,,,
,Fumigation,ಧೂಪನ,,,,,,,,,
,Fumigatorium,ಧೂಪನ ಕೋಣೆ,,,,,,,,,
,Fungal disease,ಶೀಲಿಂಧ್ರ ರೋಗ,,,,,,,,,
,Fungi imperfecti,ಅಪೂರ್ಣ ಶಿಲೀಂಧ್ರಗಳು,,,,,,,,,
,Fungus,ಶಿಲೀಂಧ್ರ,,,,,,,,,
,Forrow,ಬೋದುಸಾಲು,,,,,,,,,
,Forrow irrigation,ಸಾಲು ನೀರಾವರಿ,,,,,,,,,
,Furrow-planting,ಬೋದುಸಾಲು ನಾಟಿ,,,,,,,,,
,Fusiform,"ಕದಿರಿನಾಕಾರ, ಕದಿರುರೂಪಿ",,,,,,,,,
,Fuzz,ಗುಂಜು,,,,,,,,,
,Gad flies,ತೊಣಚಿಗಳು,,,,,,,,,
,Gall bladder,ಪಿತ್ತಕೋಶ,,,,,,,,,
,Gall fly,ಕಣೆನೋಣ,,,,,,,,,
,Gall mite,ಗಂಟುನುಶಿ,,,,,,,,,
,Gall or silver shoot,ಕಣೆ ಅಥವಾ ಆನೆಕೊಂಬುನೋಣ,,,,,,,,,
,Gamete,"ಯುಗ್ಮಕ, ಜಂಪತಿ",,,,,,,,,
,Gamopetalous flower,ಸಂಯುಕ್ತದಳದ ಹೂವು,,,,,,,,,
,Gamosepalous,ಸಂಯುಕ್ತ ಪತ್ರಪುಷ್ಪ,,,,,,,,,
,Gangrene,"ಏಡಿಹುಣ್ಣು, ಅಂಗಕ್ಷಯ",,,,,,,,,
,Garden agriculture,"ಕೈ ತೋಟ, ಮನೆಯಂಗಳದ ತೋಟಗಾರಿಕೆ",,,,,,,,,
,Garden chaffer,ಗಿಡ ಕತ್ತರಿಸುವ ಯಂತ್ರ / ಸಾಧನ,,,,,,,,,
,Garden crop,ಉದ್ಯಾನ ಬೆಳೆ,,,,,,,,,
,Gene,ವಂಶವಾಹಿ,,,,,,,,,
,Generas,ಜಾತಿಗಳು,,,,,,,,,
,Genetic purity,ತಳೀಯ ಶುದ್ಧತೆ,,,,,,,,,
,Genetics,ತಳಿಶಾಸ್ತ್ರ,,,,,,,,,
,Genetic variability,ತಳಿ ವ್ಯತ್ಯಾಸ,,,,,,,,,
,Genomic classification,ವಂಶವಾಹಿ ರೂಪ ವರ್ಗೀಕರಣ,,,,,,,,,
,Genotype,ವಂಶವಾಹಿ ರೂಪ,,,,,,,,,
,Genus,ಜಾತಿ,,,,,,,,,
,Geographic origin,ಭೌಗೋಳಿಕ ಮೂಲ,,,,,,,,,
,Geologic erosion,ಭೂಗರ್ಭ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Geomorphology,ಭೂಸ್ವರೂಪ ರಚನಾಶಾಸ್ತ್ರ,,,,,,,,,
,Geotropism,ಗುರುತ್ವಾಕರ್ಷಣ ಪ್ರೇರಿತ ಚಲನೆ,,,,,,,,,
,Germ,"ಅಂಕುರ, ಮೊಳಕೆ",,,,,,,,,
,Germicide,ಕ್ರಿಮಿನಾಶಕ,,,,,,,,,
,Germinability,ಮೊಳಕೆ ಶಕ್ತಿ / ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Germination,ಮೊಳೆಯುವಿಕೆ,,,,,,,,,
,Gestation period,ಗರ್ಭಾವಸ್ಥೆ ಅವಧಿ,,,,,,,,,
,Getting moving,ಮುನ್ನಡೆ,,,,,,,,,
,Ginning,ಯಂತ್ರದಿಂದ ಹತ್ತಿಬೀಜ ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Girth,"ಕಾಂಡದ ಸುತ್ತಳತೆ, ಕಾಂಡದ ಪರಿಧಿ",,,,,,,,,
,Gizzard,"ಪಕ್ಷಿಯ ಎರಡನೇ ಜಠರ, ಕಸುಜಠರ",,,,,,,,,
